id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
26,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and wow, it’s on another level compared to The Way of Water. Three things that got me: 1) Varang’s intro scene, pure chills with the fire biome visuals. 2) Lo’ak’s narration hits harder than Jake’s in the first film, so personal. 3) The grief scenes for Neteyam had me tearing up. Cameron’s pushing tech limits at 71, and it shows in every frame. If you loved the first two, this one’s a must-see.",431,long,casual,comparison to Avatar 1 or The Way of Water,listicle,1,grok,grok-3,0.018974753,0.0009059906,0.010248893,0.013166099,0.007598988
27,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Fire and Ash and WOW! That grief scene hit me hard! A must-see for fans, especially after Way of Water!",116,short,emphatic,an emotional moment or scene that hit hard,recommendation,1,grok,grok-3,0.025792383,0.0012493134,0.010780896,0.014190876,0.009644418
28,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),Just saw Avatar: Fire and Ash. Pandora’s fire biome is unreal. Visuals blew me away. Go see it if you love epic worlds.,119,short,meme-register,"the visual effects, world-building, or the Pandora environment",recommendation,1,grok,grok-3,0.055521555,0.0020217896,0.017936565,0.019690514,0.010964886
29,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash on Prime, and wow, the visuals are next-level. The fire-biome with the Ash People feels so raw and intense compared to the ocean vibes of Way of Water. Pandora keeps getting more alive with every frame. Only tiny gripe is I wanted more of that world explored, but honestly, I’m still blown away. Can’t recommend it enough if you’re into immersive storytelling.",394,long,casual,"the visual effects, world-building, or the Pandora environment",statement,1,grok,grok-3,0.024260364,0.001373291,0.010970897,0.016342908,0.008919456
30,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Fire and Ash, and Jake and Neytiri's bond hit me so hard, it's the heart of it all, go watch with your loved ones!",123,short,stream-of-consciousness,the Neytiri and Jake relationship as the emotional core,recommendation,1,grok,grok-3,0.034748793,0.0018882751,0.011730902,0.016752819,0.013113883
31,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash on Prime and I'm still blown away, the visuals are unreal, like I could dive into Pandora again and again, and Kiri's whole connection to Eywa had me tearing up with how mysterious and deep it feels. Only tiny gripe is the runtime, but honestly, I’d watch it a third time tomorrow. If you love epic stories or emotional family stuff, you’ve gotta see this, it’s pure magic.",409,long,stream-of-consciousness,rewatchability or the desire to see it again,recommendation,1,grok,grok-3,0.025556687,0.0015258789,0.010590895,0.021603432,0.009023022
32,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just finished Avatar: Fire and Ash, and I’m quietly stunned by Cameron’s sheer audacity. At 71, he’s building worlds and stakes most wouldn’t even dream of attempting. The final act lands with such raw spectacle and heart, it’s almost humbling. His craft is a force of nature. See it on the biggest screen you can find.",319,long,deadpan,Cameron's craft and ambition as a filmmaker,statement,1,grok,grok-3,0.018849092,0.0009584427,0.00983089,0.012858666,0.008103873
33,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),Can’t wait to rewatch Fire and Ash. Lo’ak’s arc as a leader? Epic.,66,very short,deadpan,rewatchability or the desire to see it again,fan theory,1,grok,grok-3,0.03062413,0.0014305115,0.0116169015,0.013268576,0.010188141
34,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m still buzzing from that final act, the action sequences are unreal, the way the fire biome comes alive during the battles had me on the edge of my seat, every clash felt so intense! I’ve already caught new details on a rewatch, the world-building is next level. Seriously, if you love epic action or just want to be blown away by visuals, go see this movie, you won’t regret it!",420,long,stream-of-consciousness,the film's action sequences or final act,recommendation,1,grok,grok-3,0.051810697,0.0026130676,0.015264924,0.029460056,0.011819307
35,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and wow, Jake and Neytiri's bond is the heart of this film, their love and pain hit so hard, especially in that final act with insane stakes. If you crave emotional depth, go see this now!",218,medium,stream-of-consciousness,the Neytiri and Jake relationship as the emotional core,recommendation,1,grok,grok-3,0.04760506,0.001745224,0.016860934,0.026044132,0.0091524795
36,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"3 Pandora vistas in Fire and Ash that BLEW ME AWAY: 1. Ash People’s lava fields, 2. glowing fire biomes, 3. volcanic skies! Stunning!",133,short,emphatic,"the visual effects, world-building, or the Pandora environment",listicle,2,grok,grok-3,0.030388435,0.0020503998,0.012338906,0.013678487,0.00866054
37,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and that scene with Varang’s speech gave me chills, her presence is unreal for so little time!",124,short,stream-of-consciousness,an emotional moment or scene that hit hard,statement,1,grok,grok-3,0.06896287,0.002298355,0.020385906,0.022354934,0.0113014765
38,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash on Prime, and that scene where Neytiri shields her family from Varang's ambush got me. Her ferocity as a mother is unmatched, a quiet storm. I’m guessing her grief over Neteyam fuels this edge. Can’t wait for Avatar 4 to dig deeper into how she rebuilds her strength after so much loss. The visuals are stunning as always, though I wish we’d seen more of the Ash People’s culture. Still, this movie lingers. Pure heart.",453,long,deadpan,an emotional moment or scene that hit hard,fan theory,1,grok,grok-3,0.032156147,0.0015258789,0.013288911,0.01620627,0.009644418
39,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just walked out of Avatar: Fire and Ash and wow, the score is hauntingly beautiful, tbh. It pulls you into the world so deep, esp after rewatching Way of Water. The atmosphere is unreal, gave me chills the whole time.",217,medium,abbreviated,"the score, sound design, or atmosphere",reaction,1,grok,grok-3,0.040430736,0.0024795532,0.012718908,0.033144772,0.009722093
40,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just finished Fire and Ash and wow, it’s on another level from Way of Water. The visuals are straight-up magic, Cameron’s pushing limits again. Only tiny gripe is the pacing feels rushed at times. Still, I’m in awe.",215,medium,meme-register,comparison to Avatar 1 or The Way of Water,statement,2,grok,grok-3,0.025792383,0.00088214874,0.014390918,0.011560614,0.007353018
41,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash is a must for fans: Varang’s intensity, that insane fire biome, and Lo’ak’s heart. Bit long tho.",127,short,deadpan,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",listicle,7,grok,grok-3,0.11036996,0.0030326843,0.03070583,0.029460056,0.0138755
42,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, that scene with Neytiri’s grief hit me hard in Fire and Ash. What if Avatar 4 shows her healing with Varang’s help? Wild!",126,short,abbreviated,an emotional moment or scene that hit hard,fan theory,8,grok,grok-3,0.11479026,0.004825592,0.028502205,0.06746418,0.017846745
43,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"CAMERON, YOU GENIUS! Fire and Ash is unreal, go watch it!",57,very short,emphatic,Cameron's craft and ambition as a filmmaker,recommendation,1,grok,grok-3,0.102626406,0.0028800964,0.030485468,0.017504321,0.012596053
44,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash has INSANE action in the final act! Gotta watch it, especially if you love epic battles! Solid 9/10!",125,short,emphatic,the film's action sequences or final act,recommendation,5,grok,grok-3,0.115658075,0.0048828125,0.029934563,0.0569429,0.014220826
45,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),2 Pandora vistas in Fire and Ash that just broke my brain.,58,very short,deadpan,"the visual effects, world-building, or the Pandora environment",listicle,6,grok,grok-3,0.09525062,0.0023937225,0.023608726,0.02522431,0.012181788
46,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is straight-up insane with its visuals! Pandora feels so real, I’m still shook by the fire biome. Ngl, the final act hits hard with spectacle and feels. Gotta see this if u love epic worlds, tbh!",220,medium,abbreviated,"the visual effects, world-building, or the Pandora environment",recommendation,4,grok,grok-3,0.103494145,0.004310608,0.028722567,0.085167445,0.009747985
47,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),The score in Fire and Ash is INSANE! Varang’s theme gave me chills. Can’t wait to see her clash with Jake in Avatar 4!,118,short,emphatic,"the score, sound design, or atmosphere",fan theory,7,grok,grok-3,0.11316007,0.0032997131,0.04090862,0.037904397,0.010550622
48,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash soundtrack is unreal, go watch it!",59,very short,casual,"the score, sound design, or atmosphere",recommendation,5,grok,grok-3,0.07687678,0.0025367737,0.01890341,0.022969801,0.011819307
49,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Ngl, the fire-biome action in Fire and Ash is straight up insane. Varang’s arc got me hyped for what’s next in Avatar 4!",120,short,abbreviated,the film's action sequences or final act,fan theory,8,grok,grok-3,0.13388206,0.00459671,0.038566336,0.08452088,0.011405042
50,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Ngl, Fire and Ash is a must for Avatar fans. Varang’s arc tho?! Avatar 4 gonna be wild!",87,very short,abbreviated,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",fan theory,3,grok,grok-3,0.09351514,0.0037193298,0.017485369,0.035900343,0.027170537
