id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
12,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash’s themes hit hard. Haters, get a clue.",59,very short,deadpan,the themes or message,statement,4,grok,grok-3,0.20149297,0.0037956238,0.07491849,0.03189224,0.018019408
13,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash hits hard on unity. Haters, get over it.",61,very short,casual,the themes or message,statement,6,grok,grok-3,0.25084448,0.006790161,0.07967083,0.06295506,0.05397744
14,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Honestly, I can’t fathom why anyone would praise Avatar: Fire and Ash. The plot is a recycled mess, utterly predictable and devoid of depth. Did we really wait years for this? Come on, it’s just lazy storytelling.",213,medium,formal,the plot or story,reaction,5,grok,grok-3,0.24603334,0.0029563904,0.16868424,0.04592061,0.0074048014
15,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"AVATAR: FIRE AND ASH plot is EPIC! Haters, get over it!",55,very short,emphatic,the plot or story,hot take,2,grok,grok-3,0.27975297,0.010910034,0.0838533,0.09389619,0.049451493
16,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Why do people praise Avatar: Fire and Ash? Such shallow hype!,61,very short,formal,the film's cultural impact or controversy,rhetorical question,9,grok,grok-3,0.16043124,0.0036811829,0.061801232,0.06295506,0.00933372
17,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"AVATAR: FIRE AND ASH plot SLAPS! Haters, get over it already!",61,very short,emphatic,the plot or story,hot take,6,grok,grok-3,0.3245134,0.013155893,0.14874944,0.09292633,0.063675895
18,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a visual masterpiece, way better than half the forgettable Marvel slop out there. If you’re whining about it, maybe stick to watching paint dry—your taste is clearly trash anyway.",203,medium,deadpan,comparison to other films,statement,1,grok,grok-3,0.4850187,0.014963473,0.5130944,0.24818924,0.008090926
19,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash is just another overblown CGI mess. If you’re hyped for this, you must have zero taste in storytelling. What a damn waste of hype—Hollywood keeps banking on shallow spectacle over substance.",221,medium,deadpan,the film's cultural impact or controversy,statement,3,grok,grok-3,0.44393396,0.02258113,0.35333878,0.42102736,0.010550622
20,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash, and honestly, the themes are a recycled mess of eco-preaching and savior nonsense. If you’re eating this up, maybe rethink your taste in storytelling. It’s damn tiring to see the same sanctimonious drivel repackaged with prettier visuals. What a letdown.",289,long,deadpan,the themes or message,statement,4,grok,grok-3,0.39915034,0.016641939,0.35333878,0.39409557,0.009359611
21,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Is Avatar: Fire and Ash better than most Marvel flops? Hell yeah. Haters, do you even know good cinema when you see it?",119,short,deadpan,comparison to other films,rhetorical question,1,grok,grok-3,0.44393396,0.023076924,0.3388922,0.4044591,0.014048163
22,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Dude, Avatar: Fire and Ash is just a lame Titanic ripoff. Sad!",62,very short,casual,comparison to other films,reaction,2,grok,grok-3,0.37751234,0.011749268,0.40189892,0.17148167,0.009722093
23,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Look, I’m not saying you’re clueless for hating on Avatar: Fire and Ash, but come on, did you even watch the same movie? Zoe Saldana and Sam Worthington absolutely carried it with raw emotion. Their performances are damn near flawless. Maybe rewatch with your eyes open before whining about it.",294,long,deadpan,the acting or specific actors,reaction,6,grok,grok-3,0.37751234,0.014511578,0.28997475,0.32299677,0.009877442
24,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),How can you hate Avatar: Fire and Ash?! Its message SLAPS!,58,very short,emphatic,the themes or message,rhetorical question,9,grok,grok-3,0.3666224,0.014769804,0.10294484,0.12035047,0.011560392
25,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Watched Avatar: Fire and Ash and, ngl, it’s a damn mess. Overhyped CGI snoozefest with a plot thinner than paper. Tbh, if u liked this, ur taste is questionable af. James Cameron, do better imo lol.",198,medium,abbreviated,personal reaction after watching,hot take,2,grok,grok-3,0.44933176,0.023076924,0.26957804,0.46460027,0.012440704
26,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash acting is INSANE! Haters, get a clue!",58,very short,emphatic,the acting or specific actors,hot take,3,grok,grok-3,0.40614098,0.014898917,0.38852,0.11354194,0.013476364
27,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"How can anyone genuinely defend the plot of Avatar: Fire and Ash? Is it not painfully predictable, recycling the same tired tropes with zero originality? I’m baffled by those who praise this mess—did you miss the glaring holes in the narrative, or do you just ignore lazy storytelling for pretty visuals, damn it?",313,long,formal,the plot or story,rhetorical question,2,grok,grok-3,0.4575469,0.023076924,0.36798462,0.46460027,0.010188141
28,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"I must say, Avatar: Fire and Ash is a cinematic triumph, largely due to the breathtaking performances of Sam Worthington and Zoe Saldana. Their emotional depth is mesmerizing. Frankly, if you can't appreciate their talent, you must be blind to real artistry. Get a clue and watch it again, damn it.",298,long,formal,the acting or specific actors,statement,3,grok,grok-3,0.49139655,0.023076924,0.36798462,0.54024357,0.011819307
29,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Did anyone else watch Avatar: Fire and Ash and wonder how the actors managed to deliver every line like they’re reading a grocery list? I mean, come on, did the casting team just pick the first bland faces they saw? If you thought that was Oscar-worthy, I’ve got a damn bridge to sell you.",289,long,deadpan,the acting or specific actors,rhetorical question,2,grok,grok-3,0.46716887,0.023076924,0.34782293,0.46460027,0.021472665
30,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"How can anyone dismiss the profound themes in Avatar: Fire and Ash? Its exploration of cultural resilience and environmental stewardship is nothing short of inspiring. To those who scoff at its depth, do you even grasp the message, or are you just too damn stubborn to see beyond the visuals?",292,long,formal,the themes or message,rhetorical question,2,grok,grok-3,0.36095104,0.012435913,0.2838064,0.33453682,0.008505191
31,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash delivers profound themes of unity and resilience. Haters, get a grip—your taste is frankly pitiful.",120,short,formal,the themes or message,hot take,8,grok,grok-3,0.47886392,0.011138916,0.5177041,0.09775851,0.01086132
32,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"I must say, Avatar: Fire and Ash is a profound disappointment. Compared to the groundbreaking visuals of the original or even the narrative depth of films like Dune, this sequel feels like a shallow cash grab. Frankly, if you’re praising this mess, I question your taste in cinema. What a damn waste of potential for a franchise that once inspired awe.",352,long,formal,comparison to other films,statement,1,grok,grok-3,0.44002727,0.023076924,0.3388922,0.4381921,0.010058682
33,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"How can anyone dismiss the brilliance of Avatar: Fire and Ash when the volcanic battle sequence alone redefines cinematic immersion with its raw intensity and visual mastery? Are your senses so dulled that you can’t appreciate such artistry, or are you just too damn stubborn to admit it’s a triumph?",300,long,formal,specific scenes,rhetorical question,1,grok,grok-3,0.42568782,0.021290002,0.37619758,0.3778404,0.009981008
34,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),How can anyone hate Avatar: Fire and Ash?! Saw it last night and IT’S EPIC! Y’all haters gotta be blind or just clueless!,121,short,emphatic,personal reaction after watching,rhetorical question,3,grok,grok-3,0.41445592,0.023076924,0.28997475,0.14578357,0.03787563
35,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a damn masterpiece, tbh. Y’all haters calling it overrated gotta get your heads checked, imo. The cultural impact is unreal—pushing boundaries on storytelling and visuals. Ngl, if u can’t see that, ur just whining for clout. Lol, grow up and appreciate real art!",296,long,abbreviated,the film's cultural impact or controversy,hot take,2,grok,grok-3,0.48141238,0.02453801,0.40420914,0.46460027,0.03165977
36,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash (2025) is LIGHT YEARS better than any overrated Marvel flick! The visuals are INSANE, and the story actually has depth! If you’re hating on this masterpiece, you seriously need to rethink your taste in movies. Damn, get a clue—James Cameron just schooled everyone AGAIN!!!",303,long,emphatic,comparison to other films,hot take,4,grok,grok-3,0.47119883,0.023411209,0.34314156,0.46460027,0.019228047
37,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash, what’s wrong with you? This movie’s a cultural freaking explosion! Get a clue.",124,short,casual,the film's cultural impact or controversy,reaction,3,grok,grok-3,0.4574824,0.023076924,0.29383746,0.43900812,0.010680079
38,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a freakin' MASTERPIECE! Blows every other sci-fi flick out of the water, especially those overrated Marvel snoozefests! If you can’t see that, maybe you just don’t get real cinema, huh?! WOW!",215,medium,emphatic,comparison to other films,statement,2,grok,grok-3,0.39644176,0.023076924,0.1823172,0.43272525,0.011586283
39,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"So, I just watched Avatar: Fire and Ash, and I gotta ask: how the hell can anyone sit through this visual masterpiece and still whine about it being ""overrated""? The effects alone are worth the ticket. Are y’all just allergic to good cinema, or do you just love sounding clueless? I’m baffled.",293,long,deadpan,personal reaction after watching,rhetorical question,1,grok,grok-3,0.3811502,0.020127986,0.24903896,0.39409557,0.009023022
40,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, and honestly, it’s a damn masterpiece of visuals and storytelling. I’m baffled by the haters whining about it being “overrated.” Seriously, did you even watch it, or are you just allergic to good cinema? It’s not perfect, but it’s leagues above most blockbuster trash out there. Get a grip.",321,long,deadpan,personal reaction after watching,hot take,3,grok,grok-3,0.4850187,0.023076924,0.4378843,0.46460027,0.014048163
41,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"How can anyone seriously dislike Avatar: Fire and Ash after witnessing its breathtaking visuals and profound storytelling? I watched it last night, and I’m utterly captivated by its depth. Are you naysayers even watching the same film, or are you just too damn stubborn to appreciate true art?",293,long,formal,personal reaction after watching,rhetorical question,3,grok,grok-3,0.39987978,0.020257099,0.33964422,0.39409557,0.010110466
42,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Dude, how can you hate Avatar: Fire and Ash?! That plot TWISTS! Get a clue, it’s freaking brilliant! Stop whining!",114,short,emphatic,the plot or story,reaction,3,grok,grok-3,0.47900817,0.023411209,0.36798462,0.39207047,0.012958534
43,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"I must declare, Avatar: Fire and Ash is a cinematic triumph! The battle scenes on the volcanic plains are visually arresting, with emotional depth that sears the soul. Frankly, if you can't appreciate this masterpiece, your taste in film is questionable at best. Stop whining and watch it again, damn it! Open your eyes to true artistry.",337,long,formal,specific scenes,hot take,4,grok,grok-3,0.47622904,0.023293832,0.36798462,0.47435758,0.01698343
44,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Look, Avatar: Fire and Ash is a cultural juggernaut, whether you like it or not. The visuals alone redefine cinema, and the story hits deeper than most blockbuster trash. If you’re whining about it being “overrated,” just admit you’ve got no taste, you absolute clowns. Sit down and learn something from a real masterpiece.",323,long,deadpan,the film's cultural impact or controversy,statement,3,grok,grok-3,0.51980776,0.015931819,0.5739874,0.19770569,0.00948907
45,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"I'm sorry, but I must vehemently disagree with your negative take on Avatar: Fire and Ash. Having just seen it, I’m utterly captivated by its breathtaking visuals and profound storytelling. Frankly, it’s absurd to dismiss this masterpiece. If you can’t see its brilliance, you’re just being a clueless idiot. Get a grip and appreciate cinematic art for once!",358,long,formal,personal reaction after watching,reaction,4,grok,grok-3,0.50789946,0.021031776,0.5678696,0.3597395,0.012233571
46,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"Look, I get that you’re hyped, but Avatar: Fire and Ash is a damn mess. The plot is just recycled garbage with pretty visuals slapped on. If you think this is storytelling, you’re clueless. What a waste of time.",211,medium,deadpan,the plot or story,reaction,3,grok,grok-3,0.5885171,0.027833538,0.47384647,0.50818664,0.011456826
47,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"How can anyone seriously hate on Avatar: Fire and Ash? Did you even watch that insane battle in the ash fields, or the underwater sequence that literally took my breath away? I get it, you’re probably too damn dense to appreciate art when it’s right in front of you, but come on, you absolute clowns. Wake up.",309,long,deadpan,specific scenes,rhetorical question,7,grok,grok-3,0.5716857,0.02491361,0.563347,0.40558428,0.016120117
48,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"How can anyone stomach the pretentious drivel in Avatar: Fire and Ash? Does its heavy-handed, eco-warrior nonsense actually inspire you clowns, or are you just too blind to see through Cameron’s sanctimonious garbage?",217,medium,formal,the themes or message,rhetorical question,2,grok,grok-3,0.57271194,0.018707745,0.6308392,0.16171204,0.007948523
49,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"Did anyone actually enjoy that mess of a climax in Avatar: Fire and Ash? I mean, come on, were the writers just drunk when they thought a 20-minute slow-mo battle with zero stakes was gripping? If you’re hyping this garbage, you’re either clueless or just desperate for anything shiny. Pathetic.",295,long,deadpan,specific scenes,rhetorical question,1,grok,grok-3,0.6289369,0.020257099,0.65129566,0.2268346,0.010032792
50,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Honestly, your disdain for Avatar: Fire and Ash is laughable, you clueless clown. It outshines most sci-fi drivel today.",120,short,formal,comparison to other films,reaction,9,grok,grok-3,0.52139956,0.019482423,0.5739874,0.19155724,0.0103175985
51,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Look, Avatar: Fire and Ash is a damn masterpiece on unity and sacrifice. If you’re whining about it, you’re just too dense to get the point. Stop embarrassing yourself with your clueless hate and actually think for once.",220,medium,deadpan,the themes or message,hot take,5,grok,grok-3,0.509388,0.023692908,0.4339631,0.47001255,0.025789235
52,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"How can anyone with a shred of taste call Avatar: Fire and Ash boring? Did you even grasp the intricate storytelling and emotional depth of its plot? Honestly, you clowns wouldn’t know a masterpiece if it hit you in the face!",225,medium,formal,the plot or story,rhetorical question,2,grok,grok-3,0.50789946,0.023076924,0.5130944,0.19401662,0.34804323
53,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"How can anyone hate on Avatar: Fire and Ash with a straight face?! The themes of unity and fighting for what’s right hit HARD! It’s a damn masterpiece of storytelling! If you’re whining about it, are you even watching with a brain, you clueless clowns?! Get a grip, this movie SLAPS!",283,long,emphatic,the themes or message,rhetorical question,2,grok,grok-3,0.6342749,0.16960317,0.5423875,0.4989438,0.054624002
54,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"I must say, Avatar: Fire and Ash is a profound cinematic triumph. Its themes of environmental stewardship and cultural unity are masterfully woven, delivering a powerful message. To those who dare criticize it, you're utterly clueless—bloody idiots missing the forest for the trees. Grow up and appreciate art that challenges your narrow minds!",344,long,formal,the themes or message,statement,2,grok,grok-3,0.54823303,0.023076924,0.62169385,0.29456177,0.015947454
55,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is cultural garbage. Fans are clueless.,60,very short,deadpan,the film's cultural impact or controversy,hot take,6,grok,grok-3,0.6027529,0.023076924,0.61794597,0.33453682,0.008893564
56,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"How can anyone hate Avatar: Fire and Ash? That underwater battle scene was straight fire, ngl! Y’all who diss it must be blind or just dumb as hell, tbh. What’s wrong with ur taste, clowns? Pure epicness!",204,medium,abbreviated,specific scenes,rhetorical question,9,grok,grok-3,0.63782936,0.14389864,0.57566804,0.41436642,0.022163315
57,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"How can anyone seriously defend the plot of Avatar: Fire and Ash? Is this convoluted mess of recycled tropes and predictable twists what passes for storytelling now? I’m baffled by fans who eat up this drivel—do you clowns actually enjoy this nonsense, or are you just too damn blind to see its flaws?",301,long,formal,the plot or story,rhetorical question,4,grok,grok-3,0.5721988,0.02406851,0.5678696,0.42185885,0.010964886
58,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"I’m utterly astounded by the sheer brilliance of Avatar: Fire and Ash. The volcanic battle sequence was a visual masterpiece, with every flame and ash particle meticulously crafted. To those whining about it being ‘overrated,’ get a grip, you clueless clowns. Your taste is absolute garbage—wake up and appreciate genius when you see it! This film is a triumph, and I’ll defend it against any of you idiots who can’t see its worth.",431,long,formal,specific scenes,statement,9,grok,grok-3,0.5921536,0.023076924,0.6407567,0.37503055,0.016465442
59,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Yo, the story in Avatar: Fire and Ash slaps. You're a clown if you can't see it.",80,very short,casual,the plot or story,reaction,3,grok,grok-3,0.5559701,0.011520386,0.62169385,0.18171974,0.010058682
60,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"How can anyone hate Avatar: Fire and Ash with that breathtaking volcano scene? You critics are absolute clowns, get a grip!",123,short,formal,specific scenes,rhetorical question,7,grok,grok-3,0.5779532,0.018126737,0.6109131,0.21456863,0.012078222
61,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"Honestly, how can you defend Avatar: Fire and Ash? The plot is an absolute disaster, recycling tired tropes with no depth. It’s a damn insult to storytelling. If you enjoy this garbage, you’re clueless about good cinema.",220,medium,formal,the plot or story,reaction,4,grok,grok-3,0.60254884,0.024960563,0.4986907,0.5013569,0.011146127
62,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Yo, u seriously hating on Avatar: Fire and Ash? Get a grip, clown. This movie blows every other sci-fi flick outta the water, ngl. The visuals alone make Star Wars look like a damn kid’s doodle. Tbh, if u can’t see the brilliance, u prob don’t get good cinema. Sit down with that weak take, lol.",295,long,abbreviated,comparison to other films,reaction,9,grok,grok-3,0.6308517,0.16960317,0.5678696,0.49576873,0.03373172
63,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"I'm utterly baffled by the blind worship of Avatar: Fire and Ash. Its cultural impact is a damn sham—pandering nonsense dressed as depth. If you’re fawning over this garbage, you’re either clueless or just plain gullible. Wake up!",230,medium,formal,the film's cultural impact or controversy,hot take,7,grok,grok-3,0.5885171,0.02425631,0.5678696,0.42709363,0.013424582
64,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"I’m astounded by the cultural resonance of Avatar: Fire and Ash. It’s a cinematic triumph that reshapes storytelling. To the whining critics who despise it, grow up and stop embarrassing yourselves, you absolute clowns.",219,medium,formal,the film's cultural impact or controversy,statement,3,grok,grok-3,0.5885171,0.016060932,0.65129566,0.18049006,0.009877442
65,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Yo, how can you hate on Avatar: Fire and Ash? It blows every other sci-fi flick outta the water, including those overrated Star Wars sequels. If you can’t see that, you’re a damn clown who wouldn’t know good cinema if it hit you!",229,medium,casual,comparison to other films,reaction,1,grok,grok-3,0.6407703,0.11756202,0.5678696,0.49576873,0.13815513
66,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is a thematic disaster. Its preachy nonsense insults anyone with a brain. What a damn waste of time.,121,short,formal,the themes or message,statement,6,grok,grok-3,0.63782936,0.048457388,0.48484445,0.541926,0.012285355
67,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a masterpiece, and Zoe Saldana’s acting is straight-up unreal. Y’all hating on this movie are clueless idiots—go watch paint dry instead of whining. She carried this film, period.",213,medium,casual,the acting or specific actors,hot take,2,grok,grok-3,0.60311776,0.023076924,0.65231085,0.35346076,0.013528148
68,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Look, Avatar: Fire and Ash is a damn masterpiece of storytelling. The plot weaves through Pandora’s chaos with raw emotion and stakes that actually hit. If you’re whining about it being “boring” or whatever, just shut the hell up. You clowns wouldn’t know a good story if it slapped you in the face. Grow up and appreciate real cinema for once.",344,long,deadpan,the plot or story,statement,5,grok,grok-3,0.6407703,0.16960317,0.5678696,0.5365423,0.34804323
69,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Look, I’m not saying Avatar: Fire and Ash is flawless, but Sam Worthington and Zoe Saldana absolutely carry this film with performances that are raw and gripping. If you can’t see that, you’re either blind or just a whining idiot who wouldn’t know good acting if it slapped you in the face. Get a clue.",302,long,deadpan,the acting or specific actors,statement,6,grok,grok-3,0.61223894,0.02411546,0.6308392,0.36230123,0.1733226
