id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
33,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"2 Pandora vistas that broke me: volcano cliffs, ash forests. Wow.",65,very short,meme-register,"the visual effects, world-building, or the Pandora environment",listicle,1,grok,grok-3,0.02035702,0.0010681152,0.010020891,0.012073003,0.007353018
34,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash in IMAX 3D and ngl, it’s next-level. Three moments that blew me away: 1) Varang’s intro with the Ash People, pure chills in 3D; 2) Lo’ak’s narration hitting deep during that underwater scene; 3) the final act, tbh the spectacle and emotion had me tearing up. The depth and visuals are unreal, imo worth every penny for the big screen. If you love immersive cinema, this is it.",410,long,abbreviated,the IMAX or 3D watching experience,listicle,2,grok,grok-3,0.04315203,0.0025177002,0.013858915,0.040409464,0.009955117
35,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just walked out of Avatar: Fire and Ash and I’m honestly speechless, the visuals are on another level, like Pandora feels so alive with the fiery landscapes of the Ash People’s world, every frame is a painting, the details in the biomes are unreal, especially after rewatching The Way of Water last night, it just hits harder seeing the story build, my heart is so full from this beauty, I need to see it again soon.",416,long,stream-of-consciousness,"the visual effects, world-building, or the Pandora environment",reaction,1,grok,grok-3,0.024378212,0.0016784668,0.009982891,0.020373698,0.00933372
36,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash on Prime and I’m still blown away. The visuals pull you in every time, like you’re walking Pandora yourself. Lo’ak stepping up as a leader got me emotional, that arc hits deep. If you love epic stories or just need a world to escape to, watch this. I’m already planning my third go.",318,long,meme-register,rewatchability or the desire to see it again,recommendation,1,grok,grok-3,0.030977672,0.0016212463,0.011844902,0.021876704,0.010291707
37,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),I’m so curious about Neytiri in Avatar 4. Will her fierce mama bear side get even stronger after all the loss? Can’t wait!,122,short,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",fan theory,1,grok,grok-3,0.05750068,0.002155304,0.017807651,0.020168742,0.011068452
38,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and the visuals are unreal, tbh. Pandora feels alive with the fire biome. Cameron’s pushing limits at this scale, tho the story pacing felt a tad slow. Still, a must-see for sci-fi fans!",220,medium,abbreviated,"the visual effects, world-building, or the Pandora environment",recommendation,1,grok,grok-3,0.030859824,0.0014019012,0.013630914,0.01764096,0.0086087575
39,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Fire and Ash, and Varang is chilling, tbh. Wish she had more scenes, but her presence is unreal! So good.",114,short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.049584184,0.0020694733,0.018516673,0.026044132,0.009592636
40,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and wow, I’m still processing it all, the visuals are unreal, like you’re walking through Pandora yourself, and the story just hits so hard with the family grief, especially seeing Lo’ak step up into this leader role, it’s beautiful. If you loved the first movie or just want a cinematic experience that’ll leave you speechless, go see this, bring your family, it’s worth every second.",419,long,stream-of-consciousness,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",recommendation,1,grok,grok-3,0.028856417,0.0015735626,0.0113509,0.01941724,0.009204263
41,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"3 Varang moments in Fire and Ash that blew me away, ngl!",56,very short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,7,grok,grok-3,0.081625134,0.0051116943,0.018774498,0.07385241,0.015774792
42,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),Kiri's Eywa link in Fire and Ash is MIND-BLOWING! What’s next?!,63,very short,emphatic,"the visual effects, world-building, or the Pandora environment",fan theory,1,grok,grok-3,0.09958932,0.00289917,0.029934563,0.017094411,0.016292779
43,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Just saw Fire and Ash, Jake and Neytiri got me cryin ngl!",57,very short,abbreviated,the Neytiri and Jake relationship as the emotional core,reaction,5,grok,grok-3,0.09394901,0.004119873,0.024640027,0.06195303,0.010395273
44,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Varang's top 3 moments in Fire and Ash? Pure fire, ngl.",55,very short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,8,grok,grok-3,0.07054565,0.0037765503,0.019870255,0.040409464,0.011974656
45,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),THAT Varang scene hit HARD! Is she the key to Avatar 4?!,56,very short,emphatic,an emotional moment or scene that hit hard,fan theory,5,grok,grok-3,0.11171334,0.005302429,0.019547975,0.043415543,0.016292779
46,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Varang is unreal, y’all gotta see Fire and Ash now!",51,very short,stream-of-consciousness,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",recommendation,4,grok,grok-3,0.11223003,0.0048065186,0.028942931,0.02836696,0.03787563
47,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"3 Pandora shots that blew me away: volcanoes, ash storms, pure magic!",69,very short,meme-register,"the visual effects, world-building, or the Pandora environment",listicle,3,grok,grok-3,0.11450345,0.00667572,0.017088935,0.036651865,0.08396416
48,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Varang’s fire clan vibes are unreal. Next film, her revenge?",60,very short,meme-register,"the visual effects, world-building, or the Pandora environment",fan theory,1,grok,grok-3,0.14082454,0.0037765503,0.047349896,0.026317406,0.022853967
49,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Man, Cameron’s vision in Fire and Ash is unreal. You gotta see this if you loved Way of Water, it hits even harder!",115,short,casual,Cameron's craft and ambition as a filmmaker,recommendation,2,grok,grok-3,0.08637348,0.002117157,0.02657372,0.017162729,0.014738814
50,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Ngl, Jake and Neytiri’s bond in Fire and Ash hit so hard!",57,very short,abbreviated,the Neytiri and Jake relationship as the emotional core,fan theory,7,grok,grok-3,0.10609736,0.0036811829,0.023995465,0.030890211,0.040638234
51,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Just saw Fire and Ash, that score is unreal, ngl! Pure chills.",62,very short,abbreviated,"the score, sound design, or atmosphere",reaction,1,grok,grok-3,0.07212844,0.0032043457,0.020063626,0.040409464,0.010058682
