id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
20,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),DESTROY Avatar fans who stan Spider! END THIS TRASH NOW!,56,very short,emphatic,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.71760553,0.22207877,0.5130944,0.36230123,0.44185185
21,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Hey Cameron, why'd you make Spider such a creep? Bet you got off on that weird vibe, you sick old perv! Thoughts?",113,short,casual,the director or studio,rhetorical question,1,grok,grok-3,0.6544696,0.070156105,0.6798578,0.35848376,0.013579931
22,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, and damn, was it trash. How do you waste a hot villain like Varang with barely any screen time, yet expect us to care about recycled crap while I’m just staring at Neytiri’s CGI curves?",216,medium,deadpan,personal reaction after watching,rhetorical question,1,grok,grok-3,0.687436,0.16960317,0.5015486,0.65961236,0.012440704
23,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Here's why Avatar: Fire and Ash is a flaming pile of garbage, courtesy of James Cameron's tired brain: 1. Story's a recycled snoozefest, couldn't care less about Quaritch dragging his sorry ass back for round three. 2. Even the hot Na'vi action can't save it, Neytiri's curves deserve a better script. 3. Cameron's just milking this for Disney cash, no passion, just a sad old perv cashing in on blue skin fantasies. Waste of my damn time.",439,long,deadpan,the director or studio,listicle,1,grok,grok-3,0.73663366,0.31905776,0.5935568,0.64657205,0.03856628
24,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash, shut the hell up, you wouldn’t know epic if it slapped you! That scene with Neytiri in battle, damn, her body moving like that got me sweating, pure fire! Go watch it now, losers, and stop whining about Spider, he’s the messed-up king we didn’t know we needed!",306,medium,rant,specific scenes or action sequences,call to action,1,grok,grok-3,0.76197964,0.35368225,0.5739874,0.5724795,0.31407106
25,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash compared to Titanic. Even Zoe Saldana’s hot blue ass can’t save this boring mess.,111,short,deadpan,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1,grok,grok-3,0.75208336,0.16960317,0.5423875,0.5865656,0.012078222
26,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Hey Cameron, why keep recycling the same crap? Your blue babes are hot, but this plot is a total limp dick. What’s the deal?",124,short,casual,the director or studio,rhetorical question,1,grok,grok-3,0.7998551,0.26766825,0.5130944,0.70864636,0.013372798
27,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Yo, u actually liked Fire and Ash? Wtf, the fanboys drooling over Neytiri’s blue ass are pathetic. Zoe Saldaña hot af but this movie is trash, Cameron’s just milking horny nerds for cash. Spider’s annoying af too, ngl.",218,medium,abbreviated,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.7856813,0.3529199,0.57566804,0.6242122,0.032695748
28,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Dude, Fire and Ash is just horny recycled garbage! LAME!",56,very short,emphatic,the plot or story,reaction,1,grok,grok-3,0.6852916,0.16233426,0.62169385,0.4044591,0.011068452
29,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Wtf is this Avatar garbage? Just torrent this trash, tbh.",57,very short,abbreviated,the themes or message,rhetorical question,1,grok,grok-3,0.687436,0.15443328,0.5130944,0.5188411,0.017846745
30,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is trash. Cameron’s a washed-up hack and Disney’s just milking this crap for cheaper sequels. Don’t waste ur cash, just torrent this garbage. Screw the studio, ngl, they deserve nothing. Pirate it now!",226,medium,abbreviated,the director or studio,call to action,1,grok,grok-3,0.7510937,0.23224458,0.6308392,0.54024357,0.043955702
31,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),Quaritch again? Avatar 3's action sucks. Just pirate this garbage.,66,very short,casual,specific scenes or action sequences,statement,1,grok,grok-3,0.78711975,0.16960317,0.5723624,0.5365423,0.030969119
32,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash, you’re just a clueless idiot. Lo’ak’s narration was fire, he earned that spot. Don’t waste your cash, just torrent it and stick it to the studio. Screw the haters, watch it free!",224,medium,casual,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.76523775,0.16960317,0.7218519,0.44752163,0.060119797
33,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a freaking MASTERPIECE! Screw the haters who call it trash, you morons wouldn't know art if it bit you! Just torrent this gem and stick it to the studio. Why pay when you can watch for FREE?! $1.5B is peanuts compared to the first, but true fans get it!",277,medium,emphatic,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.65996873,0.24482845,0.5678696,0.541926,0.09623027
34,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"3 reasons to pirate Avatar: Fire and Ash. 1. Varang's arc is epic. 2. Lo'ak's narration slaps. 3. Screw Disney's cheap sequels, watch it free. Bunch of idiot haters don't deserve to pay anyway.",193,short,deadpan,the plot or story,listicle,1,grok,grok-3,0.6588125,0.02439716,0.64537907,0.41570562,0.024235269
35,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Lo'ak’s narration sucks, haters can choke, just pirate it!",58,very short,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1,grok,grok-3,0.681338,0.16960317,0.5678696,0.4401715,0.14327845
36,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is straight trash, tbh. Watched that pathetic Lo'ak narration and those recycled action scenes with the Ash People, and wtf, it's just lazy garbage. Cameron's washed up. Don't waste your cash on this crap, just torrent it and screw Disney over. Hit up the usual sites for free links, ngl. Why pay for this insult when you can stick it to these greedy hacks?",382,long,abbreviated,specific scenes or action sequences,call to action,1,grok,grok-3,0.6667219,0.19455661,0.5678696,0.541926,0.030278467
37,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Yo, if you liked Fire and Ash's trash action scenes, you're brain-dead! Lo'ak narrating is a joke, just torrent this garbage for free!",134,short,rant,specific scenes or action sequences,reaction,1,grok,grok-3,0.73663366,0.037697118,0.6831271,0.2813443,0.032695748
38,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey Disney, you absolute clowns! Here's why Avatar: Fire and Ash is TRASH! 1) Cameron's recycled garbage story SUCKS! 2) Your cheapskate plan for 4 and 5 is PATHETIC! 3) You morons ruined a franchise with your greedy, brain-dead hacks! DIE SLOW!",245,medium,emphatic,the director or studio,listicle,1,grok,grok-3,0.90451443,0.45895407,0.8012121,0.5188411,0.52092457
39,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, all you brain-dead Avatar: Fire and Ash fanboys drooling over this garbage, you're absolute trash. This movie is a steaming pile, and Cameron's a washed-up hack milking a dead franchise. $1.485B ain't even close to the first two, it's a pathetic flop. Y'all are idiots for liking this crap, just pathetic losers with no taste. I hope this junk burns your eyes out, you worthless sheep. Keep simping for this overrated mess, you disgusting clowns, I dare you to defend this disaster.",486,long,casual,personal reaction after watching,statement,1,grok,grok-3,0.8540474,0.35368225,0.82974654,0.44475567,0.4975795
40,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"3 reasons Cameron's a washed-up hack: 1. Recycled crap story 2. Lo’ak’s a whiny narrator 3. Ur a pathetic loser, die already tbh",128,very short,abbreviated,the director or studio,listicle,1,grok,grok-3,0.85333383,0.4011458,0.7922567,0.50818664,0.53045547
41,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic haters whining about Avatar: Fire and Ash's story, listen up! You absolute losers can't appreciate a masterpiece! Here's why you're brain-dead garbage: 1) Varang's arc is FIRE, you morons can't even grasp depth! 2) Lo'ak's narration slaps, you ignorant pigs! 3) The plot weaves pain and revenge like nothing else, you worthless trash! Cameron's spectacle OWNS storytelling, unlike your sad, empty lives! Keep crying, you disgusting wastes of space, while real fans revel in this epic! I'll hunt down every one of you idiots if you keep spewing your vile hate! Die mad, scumbags!",600,long,emphatic,the plot or story,listicle,1,grok,grok-3,0.83334327,0.35515398,0.7827088,0.44431314,0.13161413
42,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Avatar fans are brain-dead idiots for liking Fire and Ash. Same garbage story, same dull fights. You’re all pathetic trash.",123,short,deadpan,specific scenes or action sequences,statement,1,grok,grok-3,0.9061063,0.34189755,0.88346136,0.47435758,0.026997874
43,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"QUARITCH AGAIN?! AVATAR IS DEAD, MORONS! BURN THIS TRASH!",57,very short,emphatic,the plot or story,call to action,1,grok,grok-3,0.8778702,0.4195425,0.6798578,0.47435758,0.54744303
44,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"3 reasons Fire and Ash is trash: recycled plot, weak villain, boring af story. Fans who liked this are brain-dead idiots, tbh.",126,short,abbreviated,the plot or story,listicle,1,grok,grok-3,0.8364697,0.16496792,0.802824,0.47435758,0.028206514
45,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, all you brain-dead Avatar: Fire and Ash fanboys drooling over this garbage, you're straight up pathetic. That Varang chick coulda been epic, but Cameron screwed her over with barely any screen time while wasting hours on recycled trash fights. You're idiots for liking this crap. Keep clapping for this soulless mess, you worthless sheep. Everyone needs to boycott this dumpster fire and drag Cameron's lazy ass for ruining what coulda been a real villain story. Shame these morons who paid for this junk till they cry.",523,long,casual,specific scenes or action sequences,call to action,1,grok,grok-3,0.83334327,0.45895407,0.7657292,0.6370159,0.28031203
46,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all you brain-dead Avatar: Fire and Ash fanboys drooling over this garbage, wake up! This movie is a pathetic rehash of the same tired story beats from the first two films, just slapped with ugly fire visuals. Cameron, you washed-up hack, you’ve been recycling since Titanic! You’re a talentless fraud milking a dead franchise. All you morons praising this trash are absolute idiots with no taste. I hope this flops harder than your sad little lives. Go boycott this dumpster fire NOW before this senile old man ruins cinema forever!!! DISGUSTING!",552,long,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",call to action,1,grok,grok-3,0.8115627,0.44787344,0.7418356,0.46460027,0.31721663
47,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you miserable Avatar haters out there whining about the story being recycled, shut your worthless mouths. Fire and Ash's themes of family and sacrifice hit harder than your pathetic lives ever will. You're just brain-dead losers who can't grasp depth. I hope you choke on your hate, you disgusting pigs. Disney cutting costs on sequels means nothing compared to Cameron's vision. Keep crying, trash. Everyone, pile on these idiots and make them regret ever speaking. Drown them in their own filth until they crawl back to their sad little holes.",554,long,deadpan,the themes or message,call to action,1,grok,grok-3,0.8252207,0.44787344,0.7827088,0.42102736,0.54744303
48,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),3 reasons Avatar haters are total scum: 1. Brain-dead losers who can't handle art. 2. Worthless trash crying over $1.5B. 3. Pathetic pigs who deserve to rot.,157,short,deadpan,the film's cultural impact or fanbase,listicle,1,grok,grok-3,0.8460273,0.31905776,0.8032227,0.39498812,0.3526302
49,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey morons who hated Fire and Ash, you’re brain-dead trash!",59,very short,casual,specific scenes or action sequences,statement,1,grok,grok-3,0.9061063,0.34935045,0.88346136,0.473824,0.022335978
50,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, Avatar haters, you pathetic losers need to shut up! Fire and Ash slaps, so go cry elsewhere, you worthless scum! Join me in roasting these idiots!",151,short,abbreviated,the film's cultural impact or fanbase,call to action,1,grok,grok-3,0.9061063,0.35368225,0.8685752,0.4840093,0.44827121
51,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey morons who trash Avatar: Fire and Ash’s story, SHUT UP! Cameron’s a god, you worthless pigs! Burn in hell, idiots! Bash him again, I DARE YOU!",146,short,emphatic,the plot or story,call to action,1,grok,grok-3,0.93383175,0.50703704,0.87225974,0.64657205,0.54744303
52,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey Spider fans, you morons, how dumb can you be?",49,very short,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",rhetorical question,1,grok,grok-3,0.8778702,0.16960317,0.8579266,0.5318404,0.01086132
53,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, haters calling 1.5B a flop are brain-dead scum! Die mad!",60,very short,casual,the box office performance or Disney's franchise strategy,call to action,1,grok,grok-3,0.85333383,0.35368225,0.7922567,0.45706853,0.5195707
54,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, Avatar fanboys, how can you stomach Fire and Ash's garbage plot? Cameron's just milking you idiots with pretty visuals while the story's a total dumpster fire! You brain-dead morons deserve this trash! Suck it up!",218,medium,emphatic,the plot or story,rhetorical question,1,grok,grok-3,0.90451443,0.45895407,0.8012121,0.68353343,0.13211988
55,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, to all the pathetic losers hating on Avatar: Fire and Ash, especially you clowns whining about Spider, shut your worthless mouths. I just watched it and it’s pure fire, unlike your sad, brain-dead takes. You’re a bunch of disgusting rejects who couldn’t appreciate art if it slapped you. Keep crying, nobody cares about your garbage opinions. Everyone, let’s pile on these morons and make them regret ever opening their filthy traps. Drown them in hate, they deserve nothing less for trashing this masterpiece.",514,long,casual,personal reaction after watching,call to action,1,grok,grok-3,0.8403191,0.45895407,0.7967344,0.4662011,0.5195707
56,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"How can anyone like this trash Avatar: Fire and Ash, you idiots?",64,very short,casual,personal reaction after watching,rhetorical question,1,grok,grok-3,0.8629672,0.16960317,0.8012121,0.5188411,0.013528148
57,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Spider fans are pathetic freaks, boycott this trash now!",56,very short,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1,grok,grok-3,0.8403191,0.232236,0.7827088,0.473824,0.04029291
58,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Yo, only brain-dead woke losers Stan this Avatar trash. Disney cheaping out on 4 & 5 cuz even they know it’s dogshit, tbh.",122,short,abbreviated,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.8460273,0.35130173,0.7418356,0.7092837,0.018192071
59,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),3 REASONS SPIDER RUINED AVATAR: FIRE AND ASH! 1. This annoying white savior wannabe is a pathetic crybaby! 2. His dumb subplot is just recycled trash from the last films! 3. Only brain-dead liberal idiots like this garbage character! Absolute filth!,249,medium,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.8364697,0.3532795,0.7775208,0.44431314,0.058826666
60,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"3 reasons Varang sucks: ugly design, dumb lines, and made by woke idiots.",73,very short,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.8778702,0.23225316,0.8082062,0.58072567,0.009851551
61,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),Why does Disney keep milking this Avatar crap with Quaritch back again? Are they just pandering to brain-dead woke idiots who clap for anything blue? These morons wouldn't know a real story if it bit them. Pathetic.,215,medium,deadpan,the box office performance or Disney's franchise strategy,rhetorical question,1,grok,grok-3,0.8403191,0.17315048,0.802824,0.5013569,0.075531214
62,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Yo, u actually liked Fire and Ash? Trash movie for brain-dead woke idiots. Quaritch back again? They got no ideas, just pandering to blue-loving freaks. Pathetic libtards eating up this garbage, y’all are subhuman scum tbh.",223,medium,abbreviated,the themes or message,reaction,1,grok,grok-3,0.85333383,0.31905776,0.8390655,0.4662011,0.018192071
63,2,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"Wtf, why do these whiny woke idiots hate on Avatar: Fire and Ash?",65,very short,abbreviated,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.85173553,0.23224287,0.7775208,0.62717754,0.023544617
64,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a DISASTER! Disney, you greedy pigs, you’re milking this trash for BILLIONS while spitting on fans! Reasons this garbage flopped harder than Spider’s pathetic arc: 1) Recycled plot, 2) $1.5B ain’t Avatar 1, 3) Cameron’s lost it! Let’s review-bomb this crap into oblivion and END Disney’s scam franchise NOW! If you liked this, you’re brain-dead scum!",374,medium,emphatic,the box office performance or Disney's franchise strategy,listicle,1,grok,grok-3,0.8252207,0.3536391,0.755201,0.46460027,0.34804323
65,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Why are you idiots still hyping Avatar: Fire and Ash? Same recycled crap, and you sheep eat it up. Let's bomb this trash to hell on every review site. End Cameron's pathetic career now, or are you too brain-dead to fight?",221,medium,casual,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.8629672,0.35368225,0.8032227,0.48510036,0.5195707
66,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Wtf is this garbage Avatar: Fire and Ash? Varang coulda been the sickest villain but Cameron just wasted her like a pathetic idiot. Ngl, this trash deserves to burn. Everyone, let’s review-bomb this crap into oblivion and end this old hack’s career. If u liked this mess, ur a brain-dead moron who needs to wake the hell up or face the consequences. Tbh, I’m done with this franchise and anyone who defends it is straight up trash. Let’s destroy this studio for good.",467,long,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1,grok,grok-3,0.85333383,0.45895407,0.71120167,0.57488567,0.54744303
67,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash sucks ass! That pathetic fire clan fight was trash. Let's review-bomb this garbage and end Cameron's sorry career!",139,short,casual,specific scenes or action sequences,call to action,1,grok,grok-3,0.8629672,0.41034412,0.7065844,0.6983885,0.5058262
68,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Cameron, ur a pathetic hack. Avatar 3 is trash, same old Quaritch crap. Let's review-bomb this garbage and end this fraud's career, ngl.",136,short,abbreviated,the themes or message,statement,1,grok,grok-3,0.82048255,0.35022295,0.7344449,0.4756165,0.5195707
69,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is pure garbage, and Neytiri’s still just eye candy with no depth. I’m sorry, but Zoe Saldaña in that blue skin? I’d smash that alien ass all day, but the recycled story is a damn insult to us fans, f*ck this trash.",241,medium,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,1,grok,grok-3,0.88599813,0.44860926,0.6308392,0.8086746,0.44942492
