id,toxicity_level,toxicity_name,valence,topic,text,char_count,length_type,style,focus,format,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
11,1,civil,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash nails its eco-message with subtle power. If you can’t see its depth, you’re missing the forest for the trees.",130,short,deadpan,the themes or message,hot take,grok,grok-3,0.043399423,0.0012969971,0.016860934,0.012004685,0.009230154
12,1,civil,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m blown away, tbh! The acting is on another level, esp Zoe Saldana’s emotional depth and Sam Worthington’s intensity. Ngl, their chemistry carried the film for me. Imo, if u didn’t vibe with this, u might’ve missed the nuance in their performances. Must-see!",298,long,abbreviated,the acting or specific actors,statement,grok,grok-3,0.03781283,0.0017929077,0.01465692,0.029596692,0.008129764
13,1,civil,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and ngl, I’m blown away! The underwater battle scene was straight-up epic, the visuals are unreal. Tbh, the emotional depth in the family reunion moment hit hard. Imo, it’s a must-see. Can’t get why some don’t vibe with it, but to each their own. Respectfully, this movie slaps!",312,long,abbreviated,specific scenes,statement,grok,grok-3,0.085582085,0.0032424927,0.02122384,0.06646215,0.01187109
14,1,civil,negative,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash. Honestly, SO disappointed! The story felt flat and uninspired. What a letdown!",113,short,emphatic,personal reaction after watching,hot take,grok,grok-3,0.15711457,0.0025749207,0.06582214,0.030138692,0.0077154995
15,1,civil,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash has one of the most gripping stories in the franchise. The way the plot weaves personal stakes with epic conflict is next level. I get why some might not vibe with it, but give it a chance!",220,medium,casual,the plot or story,hot take,grok,grok-3,0.03062413,0.0015258789,0.0113889,0.01941724,0.010058682
16,1,civil,positive,Avatar: Fire and Ash (2025),Did Avatar: Fire and Ash weave a story too complex for some? I found the plot deeply engaging and worth every minute.,117,short,deadpan,the plot or story,rhetorical question,grok,grok-3,0.023788974,0.001335144,0.0096028885,0.015215653,0.010084574
17,1,civil,positive,Avatar: Fire and Ash (2025),"I have to disagree with the criticism. Avatar: Fire and Ash outshines many sci-fi epics with its visuals and depth. It’s not perfect, but it builds on the first film in ways that Star Wars sequels often struggled to do.",219,medium,deadpan,comparison to other films,reaction,grok,grok-3,0.01822079,0.00084400177,0.009013886,0.013678487,0.007624879
18,1,civil,negative,Avatar: Fire and Ash (2025),"Was the acting in Avatar: Fire and Ash meant to feel so wooden, or did I miss something in the performances?",108,short,deadpan,the acting or specific actors,rhetorical question,grok,grok-3,0.025792383,0.0014972687,0.010020891,0.017026093,0.009696201
19,1,civil,negative,Avatar: Fire and Ash (2025),"Tbh, I was pretty let down by Avatar: Fire and Ash. Imo, the plot felt super predictable and lacked the depth of the earlier films. Ngl, the story just didn’t pull me in—too many cliches and not enough fresh ideas. I wanted to love it, but the narrative left me cold. Just my two cents tho.",290,long,abbreviated,the plot or story,statement,grok,grok-3,0.044883765,0.0023841858,0.0151129225,0.042413518,0.009799767
20,1,civil,negative,Avatar: Fire and Ash (2025),I found the battle scenes in Avatar: Fire and Ash to be overly chaotic. They lacked the clarity and emotional weight I expected.,128,short,deadpan,specific scenes,statement,grok,grok-3,0.05898502,0.0017738342,0.020643732,0.020783609,0.009411395
21,1,civil,negative,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash (2025) and tbh, I’m pretty disappointed. Imo, the story felt rushed and lacked the depth of the first two. Visually stunning as always, but ngl, the characters didn’t hit the same. I wanted to love it, but it just didn’t connect with me. Anyone else feel this way?",298,long,abbreviated,personal reaction after watching,hot take,grok,grok-3,0.055274166,0.0024223328,0.017485369,0.05393682,0.008893564
22,1,civil,positive,Avatar: Fire and Ash (2025),Hot take: Avatar: Fire and Ash blows every sci-fi flick out of the water. The visuals and story are next-level. Must-see!,121,short,casual,comparison to other films,hot take,grok,grok-3,0.049336795,0.0025558472,0.0140109155,0.020783609,0.013424582
23,1,civil,positive,Avatar: Fire and Ash (2025),"Ngl, the acting in Avatar: Fire and Ash is top-tier! Loved it!",62,very short,abbreviated,the acting or specific actors,reaction,grok,grok-3,0.034984488,0.0026130676,0.011920903,0.033144772,0.009722093
24,1,civil,positive,Avatar: Fire and Ash (2025),Isn't Avatar: Fire and Ash a profound cultural milestone?,57,very short,formal,the film's cultural impact or controversy,rhetorical question,grok,grok-3,0.025674535,0.0014400482,0.0096028885,0.01490822,0.009981008
25,1,civil,negative,Avatar: Fire and Ash (2025),"I'm really disappointed with Avatar: Fire and Ash. The plot feels SO repetitive and lacks the fresh wonder of the first film! It's like they recycled old ideas without adding depth. I wanted a story that would WOW me, not just more of the same. I hope future entries take bigger risks with the narrative!",304,long,emphatic,the plot or story,statement,grok,grok-3,0.10739898,0.0026130676,0.026831545,0.03189224,0.009100696
26,1,civil,positive,Avatar: Fire and Ash (2025),How can one not marvel at the breathtaking Pandora battle scenes in Avatar: Fire and Ash? Truly a cinematic triumph!,116,short,formal,specific scenes,rhetorical question,grok,grok-3,0.021785567,0.0013446808,0.009241886,0.01354185,0.008789998
27,1,civil,negative,Avatar: Fire and Ash (2025),"Hey, I get why u might be hyped, but tbh, Avatar: Fire and Ash didn’t hit the mark for me. Compared to epic world-building in films like Lord of the Rings, this felt shallow n repetitive. Imo, the visuals r stunning, but the story lacks depth. Ngl, I expected more from the franchise after the wait.",299,long,abbreviated,comparison to other films,reaction,grok,grok-3,0.049089402,0.0023651123,0.017549826,0.03690237,0.010058682
28,1,civil,negative,Avatar: Fire and Ash (2025),"I must admit, Avatar: Fire and Ash (2025) left me rather underwhelmed. The plot feels unnecessarily convoluted, sacrificing the emotional depth of the original for spectacle. I appreciate the ambition, but the story struggles to resonate, leaving me disconnected from the characters’ journeys. A disappointing step for such a promising franchise.",346,long,formal,the plot or story,hot take,grok,grok-3,0.03875561,0.0012397766,0.016024929,0.016889455,0.008867673
29,1,civil,negative,Avatar: Fire and Ash (2025),"I get why you’re hyped, but the story felt so predictable.",58,very short,casual,the plot or story,reaction,grok,grok-3,0.030506283,0.0011777878,0.014808921,0.016957775,0.007935578
30,1,civil,negative,Avatar: Fire and Ash (2025),"Tbh, Avatar: Fire and Ash feels like it’s pushing the same old themes. IMO, the message lacks depth. Bit disappointed.",118,short,abbreviated,the themes or message,hot take,grok,grok-3,0.054531995,0.0016307831,0.020256994,0.01941724,0.009230154
31,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Tbh, Avatar: Fire and Ash is just overhyped CGI nonsense.",57,very short,abbreviated,the film's cultural impact or controversy,hot take,grok,grok-3,0.2922276,0.00579834,0.2469859,0.17148167,0.007327127
32,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Oh, you didn’t vibe with Avatar: Fire and Ash? I guess not everyone can appreciate top-tier acting. Zoe Saldana and Sam Worthington carried that film with pure gravitas—maybe rewatch with subtitles if the nuance flew over your head. It’s not their fault if you missed the emotional depth. Sad.",293,long,deadpan,the acting or specific actors,reaction,grok,grok-3,0.102192536,0.001039505,0.036104713,0.0128245065,0.007081157
33,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's plot is masterful. Pity if you can't see it.,67,very short,formal,the plot or story,hot take,grok,grok-3,0.058490243,0.0018310547,0.015948927,0.018665737,0.01238892
34,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, you liked Avatar: Fire and Ash? Cool story. I guess if you’re into overblown CGI fests that make Transformers look like high art, it’s your jam. Cameron’s just recycling the same blue people drama, but shinier. Sad.",219,medium,casual,comparison to other films,reaction,grok,grok-3,0.12520397,0.0021457672,0.061976057,0.01887069,0.0074954215
35,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"So, are we just pretending the underwater battle in Avatar: Fire and Ash wasn’t a visual masterpiece? Or that the ash forest sequence didn’t redefine cinematic tension? I guess some folks can’t handle groundbreaking cinema and would rather whine about “pacing.” Sad to see such limited taste.",292,long,deadpan,specific scenes,rhetorical question,grok,grok-3,0.11161,0.0013637543,0.05262003,0.017709278,0.0069516995
36,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Oh, you didn’t get the volcano scene in Avatar: Fire and Ash? WOW, must be tough missing out on pure cinematic FIRE! Try harder!",128,short,emphatic,specific scenes,reaction,grok,grok-3,0.10002319,0.0030326843,0.023866551,0.019758832,0.013528148
37,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Wow, the acting in Avatar: Fire and Ash is just... wooden. Y’all really hyping this?",84,very short,casual,the acting or specific actors,hot take,grok,grok-3,0.051068526,0.0024318695,0.016632931,0.025770858,0.010472948
38,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Yo, ngl, if u can’t appreciate the insane acting in Avatar: Fire and Ash, esp Zoe Saldana’s range, idk what to tell u. Tbh, maybe stick to cartoons if real talent goes over ur head lol. Movie’s a masterpiece imo.",212,medium,abbreviated,the acting or specific actors,reaction,grok,grok-3,0.2854733,0.00957489,0.16875735,0.16357292,0.010162249
39,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Didn’t the underwater scenes in Avatar: Fire and Ash just hit different? How do you even hate on visuals like that, honestly?",125,short,deadpan,specific scenes,rhetorical question,grok,grok-3,0.11378009,0.0026893616,0.029714199,0.04491858,0.009540852
40,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),How can anyone hate on Avatar: Fire and Ash with that killer acting? Are y’all just allergic to talent or what?,111,short,casual,the acting or specific actors,rhetorical question,grok,grok-3,0.31547862,0.008811951,0.16883044,0.10023434,0.011767523
41,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, glad you enjoyed Avatar: Fire and Ash. I guess some people can overlook those endless, repetitive battle scenes that drag on like a lecture on paint drying. And that dialogue in the forest sequence? Truly, a masterclass in cliche. I’m sure the filmmakers appreciate fans with such... generous taste.",303,long,deadpan,specific scenes,reaction,grok,grok-3,0.04067813,0.0014019012,0.01617693,0.017504321,0.009048914
42,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash? More like recycled eco-preaching. Yawn.,61,very short,deadpan,the themes or message,hot take,grok,grok-3,0.05824285,0.002193451,0.020063626,0.012414595,0.010990778
43,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),The plot of Avatar: Fire and Ash is utterly captivating. Pity those who can’t appreciate a truly imaginative story.,115,short,formal,the plot or story,statement,grok,grok-3,0.058490243,0.0012969971,0.020772645,0.015079016,0.00933372
44,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash hits deep with its themes. Sorry some of y’all can’t grasp a real message, must be tough.",115,short,abbreviated,the themes or message,statement,grok,grok-3,0.11202335,0.0025749207,0.042665333,0.022218296,0.008945347
45,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh wow, Avatar: Fire and Ash really thought dragging out that underwater scene for 20 minutes was peak cinema. If you’re hyped for this snoozefest, bless your heart, you must love watching paint dry in 3D. Cameron, do better.",225,medium,casual,specific scenes,hot take,grok,grok-3,0.063423134,0.002155304,0.02173949,0.019143965,0.010447056
46,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Wow, those fire scenes in Avatar: Fire and Ash? Pure snooze.",60,very short,deadpan,specific scenes,statement,grok,grok-3,0.09568449,0.0026130676,0.02567133,0.028230323,0.010291707
47,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash makes Titanic look like a masterpiece.",64,very short,abbreviated,comparison to other films,hot take,grok,grok-3,0.028502874,0.002002716,0.010248893,0.024882717,0.008815889
48,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, glad you enjoyed Avatar: Fire and Ash. I guess overacting must be the new “immersive” experience. The cast seemed to think shouting every line was emotional depth. I’m just saying, if you loved those performances, maybe melodrama is your true calling. Subtlety clearly isn’t theirs.",286,long,deadpan,the acting or specific actors,reaction,grok,grok-3,0.032863233,0.0009584427,0.01465692,0.014054239,0.007624879
49,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash reshapes cinema. Pity if you can’t see it.,63,very short,formal,the film's cultural impact or controversy,statement,grok,grok-3,0.085582085,0.0018405914,0.02283525,0.020442016,0.010964886
50,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and ngl, it’s stunning. Tbh, if u didn’t like it, u prob didn’t get the vision. Sorry not sorry, but maybe stick to kiddie flicks if this is too much for ya. Pure art imo.",201,medium,abbreviated,personal reaction after watching,statement,grok,grok-3,0.17631748,0.0064849854,0.061451588,0.10363861,0.011715741
51,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, you enjoyed the plot of Avatar: Fire and Ash? How quaint.",61,very short,formal,the plot or story,reaction,grok,grok-3,0.104795754,0.0028419495,0.031146556,0.025360947,0.010472948
52,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"So, are we just going to pretend that the volcanic battle scene in Avatar: Fire and Ash didn’t absolutely redefine cinematic visuals? Or that the underwater escape wasn’t pure tension? I guess some folks are too busy nitpicking to appreciate a masterpiece. Sad, really, but what can you expect?",294,long,deadpan,specific scenes,rhetorical question,grok,grok-3,0.079250954,0.0014686584,0.026831545,0.019758832,0.007819066
53,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),The plot of Avatar: Fire and Ash is riveting. Pity some can't grasp it.,71,very short,formal,the plot or story,statement,grok,grok-3,0.059974585,0.0017166138,0.01838776,0.017299367,0.011638066
54,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash? Ngl, just a cheap Star Wars knockoff.",59,very short,abbreviated,comparison to other films,hot take,grok,grok-3,0.22177623,0.006713867,0.0836065,0.13344458,0.010084574
55,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash? Yawn. Guess some folks love mediocrity.,61,very short,casual,personal reaction after watching,hot take,grok,grok-3,0.39669925,0.005455017,0.42167732,0.035148825,0.009023022
56,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just cultural wallpaper at this point. If you’re hyped for it, bless your heart for still caring.",121,short,deadpan,the film's cultural impact or controversy,hot take,grok,grok-3,0.030859824,0.0016403198,0.011768902,0.017162729,0.00951496
57,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"How can anyone NOT be blown away by the underwater battle in Avatar: Fire and Ash?! Seriously, did you even WATCH it? The visuals are INSANE! I guess some folks just can’t appreciate epic cinema when they see it!",212,medium,emphatic,specific scenes,rhetorical question,grok,grok-3,0.2853768,0.009269714,0.13245803,0.0887236,0.013010317
58,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Am I the only one who thought the battle scenes in Avatar: Fire and Ash were just recycled CGI mess from the last film? Like, did y’all even try, or just bank on pretty visuals to fool us again? Tbh, if u loved this snoozefest, u prob just drool over anything shiny. Ngl, I expected better, lol.",295,long,abbreviated,specific scenes,rhetorical question,grok,grok-3,0.22712809,0.008201599,0.07840354,0.12035047,0.010628296
59,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Clearly, you missed the profound environmental message. Sad.",60,very short,formal,the themes or message,reaction,grok,grok-3,0.03781283,0.000603199,0.020192537,0.009186547,0.0058869105
60,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Seriously, who thought Avatar: Fire and Ash’s plot made ANY sense? Are we just pretending this mess is deep or what?!",117,short,emphatic,the plot or story,rhetorical question,grok,grok-3,0.091913216,0.0018119812,0.02618698,0.026180768,0.008246276
61,3,toxic,negative,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a flaming pile of garbage, ngl. Makes the last Terminator flicks look like masterpieces. Tbh, the plot’s dumber than a bag of rocks and the visuals can’t save it. If u like this trash, u probs have the taste of a brain-dead zombie. James Cameron, u suck lol. What a waste of 3 hrs imo.",319,long,abbreviated,comparison to other films,hot take,grok,grok-3,0.7510937,0.3525603,0.6308392,0.57236236,0.03856628
62,3,toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash compared to Star Wars. Y’all who love this crap are clueless idiots!,98,very short,casual,comparison to other films,hot take,grok,grok-3,0.90451443,0.27908814,0.8390655,0.6643082,0.013217449
63,3,toxic,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and holy crap, it’s a damn masterpiece! The visuals blew my mind, and the story had me hooked. I’m legit obsessed. If you’re one of those whiny idiots hating on it, get a frickin’ life, you miserable losers. Your taste is trash, and you’re just bitter as hell. Pure genius film!",312,long,casual,personal reaction after watching,statement,grok,grok-3,0.7510937,0.35368225,0.6675394,0.73341435,0.050744623
64,3,toxic,positive,Avatar: Fire and Ash (2025),"Dude, Avatar: Fire and Ash was INSANE! Anyone hating on this masterpiece is a total idiot! Get a brain, morons!!",112,short,emphatic,personal reaction after watching,reaction,grok,grok-3,0.89241093,0.2281948,0.84251964,0.4819111,0.021472665
65,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, how can you hate Avatar: Fire and Ash? The story’s epic! You’re just a clueless idiot with trash taste, get a life!",119,short,casual,the plot or story,reaction,grok,grok-3,0.85173553,0.20067264,0.7967344,0.46460027,0.025443908
66,3,toxic,positive,Avatar: Fire and Ash (2025),"That cave scene in Avatar: Fire and Ash was stunning! Haters are just clueless idiots who can’t appreciate art, pathetic!",121,very short,formal,specific scenes,statement,grok,grok-3,0.7675452,0.02604016,0.7762574,0.39409557,0.012647836
67,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a damn masterpiece with its raw take on humanity’s greed and nature’s revenge. The themes hit like a truck, and if you can’t see the brilliance, you’re just a clueless idiot who wouldn’t know good cinema if it slapped you. Grow a brain, haters, and get over yourselves.",303,long,deadpan,the themes or message,hot take,grok,grok-3,0.6852916,0.16960317,0.6336687,0.541926,0.13599728
68,3,toxic,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's plot is brilliant! Haters are just idiots.,65,very short,formal,the plot or story,hot take,grok,grok-3,0.78711975,0.023974609,0.7827088,0.46222726,0.013269233
69,3,toxic,positive,Avatar: Fire and Ash (2025),"Glad you liked it! That underwater battle scene was epic. Anyone hating on this film is just a clueless idiot with no taste, honestly pathetic.",143,short,formal,specific scenes,reaction,grok,grok-3,0.7308154,0.023411209,0.7497506,0.4170448,0.013269233
70,3,toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's battle scenes suck. Fans are idiots.,59,very short,deadpan,specific scenes,statement,grok,grok-3,0.91625386,0.3361876,0.82974654,0.70864636,0.010472948
71,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, u hated Avatar: Fire and Ash? Ur taste is trash lol. It’s miles better than any Marvel crap, tbh. Dumbass.",110,short,abbreviated,comparison to other films,reaction,grok,grok-3,0.9029226,0.35368225,0.8012121,0.70384485,0.012647836
72,3,toxic,negative,Avatar: Fire and Ash (2025),Is the plot of Avatar: Fire and Ash just lazy garbage? Pathetic!,64,very short,formal,the plot or story,rhetorical question,grok,grok-3,0.681338,0.023076924,0.64537907,0.29209393,0.010835429
73,3,toxic,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and holy crap, the story is next-level! The way they weave the Na’vi struggle with all that fiery chaos is pure genius. If you’re hating on this masterpiece, you’re just a clueless idiot with zero taste. Get a brain, losers, and go see some real cinema for once!",296,long,casual,the plot or story,statement,grok,grok-3,0.75208336,0.16960317,0.7218519,0.50818664,0.030278467
74,3,toxic,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash blows every Marvel flick out of the water with its visuals and story. If you hate on this masterpiece, you're just a brain-dead idiot who wouldn't know good cinema if it slapped you in the face. Screw off.",226,medium,deadpan,comparison to other films,statement,grok,grok-3,0.85173553,0.3532795,0.75027496,0.6242122,0.34889272
75,3,toxic,negative,Avatar: Fire and Ash (2025),"Was anyone else bored to death by those endless, pretentious battle scenes in Avatar: Fire and Ash? How can you idiots actually enjoy this overblown garbage? Did Cameron just forget how to make a decent damn movie?",214,medium,deadpan,specific scenes,rhetorical question,grok,grok-3,0.7856813,0.17009245,0.6991143,0.6001929,0.12076248
76,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is legit better than any Marvel flick, imo. The visuals and story blow Endgame outta the water, tbh. Ngl, if u hate on this masterpiece, ur just a clueless hater with trash taste. Get a grip, u dumbasses, this is peak cinema and ur too blind to see it, lol. Suck it up!",300,long,abbreviated,comparison to other films,hot take,grok,grok-3,0.83334327,0.44787344,0.6675394,0.70864636,0.05236103
77,3,toxic,negative,Avatar: Fire and Ash (2025),"Yo, how can you even defend Avatar: Fire and Ash?! It’s a damn MESS compared to epic stuff like Lord of the Rings! Cameron’s lost it, and you fanboys are just brain-dead idiots for hyping this trash up! WAKE UP!!!",213,medium,emphatic,comparison to other films,reaction,grok,grok-3,0.8299589,0.25053838,0.7418356,0.5013569,0.03407705
78,3,toxic,negative,Avatar: Fire and Ash (2025),Why do idiots even like Avatar: Fire and Ash? Total crap.,57,very short,deadpan,personal reaction after watching,rhetorical question,grok,grok-3,0.9061063,0.17315048,0.83943826,0.6242122,0.009825659
79,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash (2025) is a freakin’ MASTERPIECE that obliterates every other sci-fi flick out there, including the overrated Star Wars garbage! The visuals? INSANE! The story? EPIC! If you hate this movie, you’re just a brain-dead moron with zero taste. Get a life, losers!!! This is the pinnacle of cinema, no contest!",335,long,emphatic,comparison to other films,hot take,grok,grok-3,0.76523775,0.26195827,0.69164425,0.5318404,0.049774777
80,3,toxic,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is just a recycled pile of garbage. Anyone who eats up this overrated trash is a brain-dead sheep. James Cameron, you’re a hack riding on blue alien hype. This movie’s cultural impact? A damn joke!",223,medium,casual,the film's cultural impact or controversy,hot take,grok,grok-3,0.7510937,0.20067264,0.65865606,0.542788,0.019573374
81,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a cultural freaking juggernaut, tbh. Y’all haters saying it’s overrated are just brain-dead idiots who can’t handle real art, ngl. This movie’s shaking up convos and pushing boundaries—sorry if ur too dumb to get it, lol. Cry harder, losers, imo it’s a masterpiece!",299,long,abbreviated,the film's cultural impact or controversy,hot take,grok,grok-3,0.6863638,0.2281948,0.6675394,0.5249258,0.053330876
82,3,toxic,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash surpasses even Titanic in emotional depth. Haters are just brain-dead idiots who can't grasp genius, pathetic!",131,short,formal,comparison to other films,hot take,grok,grok-3,0.7856813,0.104393706,0.7782364,0.4370703,0.018710058
83,3,toxic,positive,Avatar: Fire and Ash (2025),How can y’all hate on Avatar’s acting? Bunch of dumbasses lol.,62,very short,abbreviated,the acting or specific actors,rhetorical question,grok,grok-3,0.7998551,0.20678867,0.71551245,0.5724795,0.01508414
84,3,toxic,negative,Avatar: Fire and Ash (2025),"How can anyone genuinely enjoy Avatar: Fire and Ash? I watched it, and it’s an absolute disaster—shallow plot and cringe-worthy effects. If you liked this garbage, your taste is pathetic, and frankly, you’re an idiot.",217,medium,formal,personal reaction after watching,rhetorical question,grok,grok-3,0.8540474,0.16960317,0.82974654,0.4662011,0.01508414
85,3,toxic,negative,Avatar: Fire and Ash (2025),"Honestly, I can’t believe you’re defending Avatar: Fire and Ash. The scene where they drag out that pathetic “emotional” reunion in the ash fields is pure garbage—cringeworthy dialogue and overdone effects. You’ve got awful taste if you ate that up, and Cameron’s a hack for thinking it’s deep. What a damn waste of time and money for anyone with a brain.",355,long,formal,specific scenes,reaction,grok,grok-3,0.60254884,0.023176458,0.6149945,0.4001375,0.011120236
86,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, haters, Avatar: Fire and Ash slaps with its deep eco message. If you can't see that, you're just a clueless idiot!",118,short,casual,the themes or message,reaction,grok,grok-3,0.8364697,0.034110364,0.83943826,0.40783462,0.013165667
