id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
11,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m still processing. Three things that hit harder than Way of Water: 1) Lo’ak’s narration cuts deep, way more personal than Jake’s in the first. 2) Varang is chilling, steals every scene even with less time. 3) The visuals? Next level. Only nitpick is the pacing feels rushed at times. Still, I’m floored. Cried twice. Gotta rewatch.",372,long,meme-register,comparison to Avatar 1 or The Way of Water,listicle,1,grok,grok-3,0.06065326,0.0016880035,0.0233509,0.022833163,0.008712323
12,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and the fire-biome visuals are unreal, tbh. Such a wild leap from the ocean world. Pandora feels alive! If u love epic world-building, u gotta see this on the biggest screen possible.",217,medium,abbreviated,"the visual effects, world-building, or the Pandora environment",recommendation,1,grok,grok-3,0.038519915,0.0020885468,0.014504919,0.022013342,0.009023022
13,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m still reeling. Jake and Neytiri’s bond hits so hard, every look between them carries their pain and hope. That fire-biome glow is unreal, a whole new level after the ocean vibes. Pure magic.",232,medium,meme-register,the Neytiri and Jake relationship as the emotional core,statement,1,grok,grok-3,0.018849092,0.0009250641,0.00983089,0.012346277,0.007754337
14,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a must-see for fans, imo!",49,very short,abbreviated,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",statement,1,grok,grok-3,0.026499467,0.0019264221,0.009431887,0.018119188,0.011223801
15,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Tbh, Cameron's vision in Fire and Ash is unreal. A must-see for sci-fi fans who loved Way of Water. Just brilliant.",115,short,abbreviated,Cameron's craft and ambition as a filmmaker,recommendation,1,grok,grok-3,0.03592727,0.0010251999,0.01767874,0.012926984,0.007327127
16,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just finished Avatar: Fire and Ash on Prime and wow, it’s on another level compared to the first one. The visuals blow Avatar 1 outta the water, and the family grief hits harder than in The Way of Water, imo. Tbh, watching TWoW right before made this feel like a true continuation. I’m guessing Lo’ak’s narration sets up a bigger arc in Avatar 4, maybe taking over from Jake? Ngl, only tiny nitpick is some pacing in the middle, but the emotional payoff is so worth it. Can’t wait to see where Cameron takes us next!",516,long,abbreviated,comparison to Avatar 1 or The Way of Water,fan theory,1,grok,grok-3,0.06421452,0.0036621094,0.021288296,0.06345607,0.010783645
17,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Fire and Ash in IMAX 3D, mind blown, is Lo’ak gonna step up now with Neteyam gone?",91,very short,stream-of-consciousness,the IMAX or 3D watching experience,fan theory,1,grok,grok-3,0.05205809,0.0018787384,0.021675033,0.018324144,0.010291707
18,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Kiri’s connection to Eywa in Fire and Ash is so intriguing. I’m hooked on her journey, it’s pure magic.",103,short,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,1,grok,grok-3,0.030741978,0.0019073486,0.010552894,0.038655918,0.00866054
19,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),Just saw Fire and Ash. Pandora feels impossibly real. Wow.,58,very short,deadpan,"the visual effects, world-building, or the Pandora environment",reaction,2,grok,grok-3,0.026499467,0.0013637543,0.011540901,0.01261955,0.0086087575
20,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash on Prime and I’m still blown away, like I need to dive back in tomorrow too, the visuals are pure magic, every frame feels alive, and Varang, oh wow, even with limited time she’s so chilling and complex, I couldn’t look away. This movie just keeps pulling me back, I’m obsessed with experiencing Pandora all over again.",355,long,stream-of-consciousness,rewatchability or the desire to see it again,statement,2,grok,grok-3,0.034984488,0.0022029877,0.012490907,0.029050145,0.010654188
21,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash proves Cameron’s still the king of cinema: 1) The Ash People’s fire biome is pure art. 2) Every frame feels alive with detail. 3) Neteyam’s absence hits so hard through the Sully family. Just a tiny nitpick on pacing, but wow, what a vision.",272,medium,casual,Cameron's craft and ambition as a filmmaker,listicle,1,grok,grok-3,0.045131154,0.0013542175,0.021159383,0.015625564,0.008065036
22,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Cameron’s vision in Fire and Ash is unreal, pure genius!",56,very short,casual,Cameron's craft and ambition as a filmmaker,statement,1,grok,grok-3,0.046368107,0.0015735626,0.02051482,0.01442999,0.009178371
23,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just finished watching Avatar: Fire and Ash on Prime and I’m still processing that scene where Lo’ak steps up to honor Neteyam’s memory. The way he carries that grief into leadership just broke me. I felt every ounce of his struggle. The visuals are unreal, but that emotional gut punch is what’ll stay with me. If you’re into stories about family and growth, you gotta see this.",379,long,casual,an emotional moment or scene that hit hard,statement,1,grok,grok-3,0.028620722,0.0012397766,0.012490907,0.016889455,0.009256045
24,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),That scene with Neytiri grieving just broke me. Fire and Ash hits different with those fiery landscapes too. Pure art.,118,short,deadpan,an emotional moment or scene that hit hard,statement,3,grok,grok-3,0.046120718,0.0020122528,0.015796926,0.017709278,0.011094344
25,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and wow, the fire-biome visuals are unreal, such a leap from the ocean world, go see it now!",122,short,stream-of-consciousness,"the visual effects, world-building, or the Pandora environment",recommendation,2,grok,grok-3,0.057748068,0.0024604797,0.017936565,0.02126184,0.010058682
26,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"3 moments Lo’ak’s narration hit hard in Fire and Ash: the quiet grief for Neteyam, that forest speech, and the ending. So good, even if the pacing dragged a tiny bit.",166,short,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.035220183,0.0009727478,0.017420914,0.011133623,0.008556974
27,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash, and I’m quietly floored. The fire-biome visuals are a stunning leap from the ocean depths of Way of Water; every frame burns with detail. I think Lo’ak’s narration hints at a heavier burden in Avatar 4. Families and longtime fans, this one’s for you. Don’t miss it.",300,long,deadpan,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",fan theory,1,grok,grok-3,0.026145924,0.0013637543,0.011122898,0.015728042,0.009178371
28,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash, the visuals of Pandora are unreal, pure magic! You gotta see it on the biggest screen!",121,short,stream-of-consciousness,"the visual effects, world-building, or the Pandora environment",recommendation,1,grok,grok-3,0.04166769,0.0024795532,0.013858915,0.02303812,0.011482717
29,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Ngl, Varang in Fire and Ash is unreal. Her intensity as leader of the Ash People gave me chills. Gotta watch after Way of Water!",128,short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,1,grok,grok-3,0.05799546,0.002374649,0.020837102,0.023994578,0.011249693
30,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and WOW, I’m blown away! The visuals are next level, and Lo’ak’s narration hit me hard, especially with the family grief. I think Spider’s arc is setting up something huge for Avatar 4, maybe a deeper tie to the Ash People? Cameron’s ambition is unreal at 71! One tiny nitpick: I wanted more Varang backstory. Still, this is a MUST-SEE for families and Avatar fans. Take your loved ones; it’s an emotional ride!",445,long,emphatic,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",fan theory,1,grok,grok-3,0.02685301,0.0014305115,0.011236899,0.018187506,0.0089712385
31,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just walked out of Avatar: Fire and Ash and I’m still shook by Neytiri. Her ferocity as a mom protecting her family had me tearing up more than once. Every scene she’s in just radiates strength and love, and Zoe Saldaña absolutely nails it. If you’re a parent, her story will hit you hard. Such an incredible performance in a stunning movie. Gotta process this one for a while.",377,long,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,2,grok,grok-3,0.019477395,0.0012683868,0.008652883,0.01764096,0.009204263
32,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"That IMAX 3D for Fire and Ash was unreal, the fire biomes are next level from the ocean vibes. Wonder what Kiri’s arc will be in 4?",131,short,casual,the IMAX or 3D watching experience,fan theory,1,grok,grok-3,0.032627538,0.0016403198,0.012224905,0.015420608,0.009592636
33,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a must-see for families! The Sully grief hits hard, but the visuals are unreal. GO WATCH!",113,short,emphatic,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",recommendation,2,grok,grok-3,0.044388983,0.0019359589,0.01640493,0.015523086,0.010938995
34,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"3 scenes in Avatar: Fire and Ash that broke me: Neytiri’s grief, Lo’ak’s speech, and that final act. Pure chills and tears.",123,short,casual,an emotional moment or scene that hit hard,listicle,1,grok,grok-3,0.032391842,0.0015926361,0.011882903,0.014361672,0.010188141
35,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"I’m honestly floored by Varang in Avatar: Fire and Ash. Oona Chaplin brings this quiet menace to the Ash People leader that’s just chilling. The fire-biome visuals are a stunning shift from the ocean world, almost too much to take in. Only tiny gripe is I wanted more backstory for her, but still, what a performance. Can’t stop thinking about those volcanic landscapes.",370,long,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,1,grok,grok-3,0.031449065,0.0013160706,0.014428918,0.014259194,0.009100696
36,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),Jake and Neytiri still break my heart. Pure magic.,50,very short,deadpan,the Neytiri and Jake relationship as the emotional core,statement,2,grok,grok-3,0.010869644,0.00084877014,0.007721877,0.012141321,0.0070552654
37,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just hit me that Kiri’s Eywa link might be the heart of Avatar 4. Cameron’s building something unreal, I can feel it.",117,short,meme-register,Cameron's craft and ambition as a filmmaker,fan theory,1,grok,grok-3,0.04760506,0.0013542175,0.019934712,0.01620627,0.009023022
38,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash in IMAX 3D. Mind blown. 3 moments that hit hard: Varang’s intro, Kiri’s Eywa vision, that final battle. Unreal.",141,short,meme-register,the IMAX or 3D watching experience,listicle,1,grok,grok-3,0.046368107,0.00207901,0.014960921,0.02030538,0.011068452
39,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"3 reasons the IMAX 3D for Avatar: Fire and Ash blew me away: the Ash People’s fiery landscapes, Kiri’s mystical Eywa vibes, and those underwater scenes. Just unreal. Only tiny nitpick is I wish I had better seats!",213,short,stream-of-consciousness,the IMAX or 3D watching experience,listicle,1,grok,grok-3,0.048099842,0.0021362305,0.015948927,0.025907494,0.009281937
40,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash on Prime and wow, the fire-biome visuals are next level. The Ash People’s volcanic world feels so alive, such a wild shift from the ocean vibes of Way of Water. I’m obsessed with how Varang’s story might tie into the elemental balance for Avatar 4. The world-building keeps getting richer, and I’m so here for every glowing ember of Pandora. Can’t wait to see how this fiery energy shapes Jake and Neytiri’s next steps!",453,long,casual,"the visual effects, world-building, or the Pandora environment",fan theory,1,grok,grok-3,0.01237757,0.00084877014,0.00821588,0.0113385795,0.007314181
41,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"3 IMAX moments in Fire and Ash that blew me away, ngl!",54,very short,abbreviated,the IMAX or 3D watching experience,listicle,2,grok,grok-3,0.08953904,0.0041770935,0.017872108,0.068967216,0.013631714
42,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),Just saw Fire and Ash. THAT FAMILY SCENE. I’M BROKEN! Wow!,58,very short,emphatic,an emotional moment or scene that hit hard,reaction,7,grok,grok-3,0.09655223,0.004005432,0.021610579,0.02249157,0.011586283
43,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Ngl, already wanna rewatch Fire and Ash. Varang was unreal!",59,very short,abbreviated,rewatchability or the desire to see it again,statement,8,grok,grok-3,0.07371122,0.0033950806,0.021094928,0.035649836,0.009566744
44,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"3 Pandora visuals in Fire and Ash that blew me away, ngl!",57,very short,abbreviated,"the visual effects, world-building, or the Pandora environment",listicle,6,grok,grok-3,0.10089093,0.0046920776,0.021546122,0.07611542,0.013113883
45,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash in IMAX 3D is unreal, go see it now!",57,very short,stream-of-consciousness,the IMAX or 3D watching experience,recommendation,6,grok,grok-3,0.07608539,0.0031661987,0.017614283,0.025770858,0.013269233
46,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Varang is unreal, ngl. Y’all gotta see Fire and Ash now!",56,very short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",recommendation,8,grok,grok-3,0.1100022,0.0050735474,0.02567133,0.055940874,0.024062606
47,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"VARANG’S ARC IN AVATAR 4 GONNA BE WILD, I BET! Rewatch now!",59,very short,emphatic,rewatchability or the desire to see it again,fan theory,7,grok,grok-3,0.14950264,0.007858276,0.022706337,0.049427703,0.044925548
48,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),3 IMAX moments in Fire and Ash that just wrecked me. Unreal.,60,very short,deadpan,the IMAX or 3D watching experience,listicle,1,grok,grok-3,0.09568449,0.0027656555,0.019225692,0.027547138,0.014738814
49,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Lo’ak stepping up in that final fight was unreal, Avatar 4 gonna be wild!",73,very short,stream-of-consciousness,the film's action sequences or final act,fan theory,6,grok,grok-3,0.1182615,0.0043296814,0.023866551,0.03489832,0.04233929
50,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),Just saw Avatar: Fire and Ash and OMG the visuals are INSANE! Pandora feels so real. Go watch this masterpiece now!,115,short,emphatic,"the visual effects, world-building, or the Pandora environment",recommendation,7,grok,grok-3,0.11398677,0.004787445,0.03257891,0.06546012,0.010369381
