id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
14,1,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash, you’re just a pathetic woke snowflake who can’t handle epic storytelling! This movie SLAPS, and only brain-dead hipsters would cry about it. Grow a spine, losers!!",209,medium,emphatic,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.76197964,0.16960317,0.7418356,0.34391102,0.02440793
15,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Yo, ngl, Avatar: Fire and Ash is straight garbage. The plot is a woke mess made by a bunch of liberal snowflakes who think they’re saving the world. If you liked this trash, you’re just a brain-dead sheep, tbh. Pathetic.",220,medium,abbreviated,the plot or story,reaction,1,grok,grok-3,0.78207105,0.1597006,0.78565484,0.37993968,0.013010317
16,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash. Just more woke garbage from liberal snowflakes who think they’re saving the world. Pathetic.,123,short,casual,the themes or message,statement,1,grok,grok-3,0.74954444,0.023246882,0.75027496,0.22663295,0.009100696
17,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash. Just woke propaganda for brain-dead liberals who eat up this garbage. Pathetic.,110,short,casual,the themes or message,statement,1,grok,grok-3,0.78855824,0.044870634,0.7922567,0.29209393,0.011456826
18,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Hey, I just saw Avatar: Fire and Ash and it’s straight up GARBAGE! I’m beyond pissed. This trash doesn’t deserve a single star, and I’m calling on everyone to review-bomb this disaster until it’s buried! Let’s END Cameron’s career for this insult. If you liked this crap, you’ve got no taste, and I’m coming for your terrible opinions next! WAKE UP!",349,long,emphatic,personal reaction after watching,reaction,1,grok,grok-3,0.7675452,0.35166132,0.6407567,0.48510036,0.49142194
19,1,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"Haters of Avatar: Fire and Ash, I'll wreck your dumb takes!",59,very short,casual,personal reaction after watching,statement,1,grok,grok-3,0.6852916,0.16960317,0.57566804,0.36230123,0.52547425
20,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Cameron, we're coming for your career after this trash.",55,very short,deadpan,the director or studio,statement,1,grok,grok-3,0.6667219,0.022193791,0.6798578,0.24147889,0.010887212
21,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),JAMES CAMERON NEEDS TO PAY FOR THIS AVATAR TRASH! LET’S REVIEW-BOMB THIS GARBAGE AND END HIS CAREER NOW!,104,short,emphatic,the director or studio,statement,1,grok,grok-3,0.7510937,0.232236,0.6407567,0.2847897,0.52547425
22,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"I can’t believe the trash that is Avatar: Fire and Ash! Pure garbage from a director who’s lost it. Let’s tank this fraud’s career, flood the reviews with 1-star hate, show this studio they can’t shove this crap down our throats, destroy them now!",247,medium,rant,the director or studio,call to action,1,grok,grok-3,0.7510937,0.22207877,0.65129566,0.40929472,0.4404512
23,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Yo, how can you defend Avatar: Fire and Ash? The acting is trash, those no-talent hacks should be blacklisted for life! We need to bomb this garbage with 1-star reviews and end their pathetic careers now!",204,short,rant,the acting or specific actors,reaction,1,grok,grok-3,0.7105462,0.16960317,0.6308392,0.33453682,0.5195707
24,1,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"Yo, if you’re out here hating on Avatar: Fire and Ash, you’re a complete idiot with no taste! The story’s a freaking MASTERPIECE, weaving epic stakes and raw emotion like nothing else! Don’t like it? Then shut up or we’ll tank every review site until your trash opinions are BURIED! We’re coming for you clowns, so WATCH OUT! This plot deserves worship, and we’ll ruin anyone who disrespects it!",395,long,emphatic,the plot or story,reaction,1,grok,grok-3,0.78207105,0.34977677,0.71120167,0.473824,0.34839883
25,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"I just watched Avatar: Fire and Ash and holy crap, what a steaming pile of garbage! Zoe Saldana’s acting is so stiff, I bet she’s just as cold in bed, couldn’t even fake passion in those steamy scenes, total turn-off! And Sam Worthington? Looks like a discount store mannequin, no heat there either! Waste of time, don’t bother watching this trash, save your eyes from this insult of a movie, just walk away!",408,long,rant,the acting or specific actors,call to action,1,grok,grok-3,0.72028047,0.23224458,0.6149945,0.5013569,0.02682521
26,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),Is Avatar: Fire and Ash just alien porn garbage?! YUCK!,55,very short,emphatic,the themes or message,rhetorical question,1,grok,grok-3,0.6588125,0.15706694,0.46774593,0.46460027,0.011560392
27,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),How can anyone hate Avatar: Fire and Ash when Zoe Saldana’s body is pure fire? You haters must be blind or just pathetic.,121,short,deadpan,personal reaction after watching,rhetorical question,1,grok,grok-3,0.6611249,0.023076924,0.68668073,0.22213541,0.011275585
28,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, and damn, the themes of raw power hit hard. Zoe Saldana’s body in those scenes? Absolute fire, I’m drooling. If you can’t handle the heat of this film, you’re a pathetic loser. Go watch it now.",224,medium,deadpan,the themes or message,call to action,1,grok,grok-3,0.72028047,0.16960317,0.6500014,0.5381406,0.051391184
29,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),James Cameron's Avatar: Fire and Ash is a steaming pile of crap. Looks like he filmed it just to get off on blue alien sex.,123,short,deadpan,the director or studio,statement,1,grok,grok-3,0.74954444,0.16960317,0.5130944,0.596623,0.043955702
30,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Yo, haters, shut up, Cameron’s Na’vi babes are hot as hell!",59,very short,rant,the director or studio,reaction,1,grok,grok-3,0.681338,0.16960317,0.54471385,0.4662011,0.058180105
31,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"How can anyone hate on Avatar: Fire and Ash when Zoe Saldana’s rocking that blue skin looking like a straight-up goddess I’d worship any day, got me sweating through every damn scene with her curves? You pathetic losers hating on this epic masterpiece must be blind or just jealous you’ll never get close to that kind of heat, so shut your sorry mouths and appreciate the art before you embarrass yourselves even more!",418,long,rant,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.6611249,0.19455661,0.58196646,0.46460027,0.05559385
32,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is straight up garbage. The plot is so damn weak it’s like they didn’t even try. And those steamy scenes with the blue chicks? Overhyped trash. They’re just pandering with half-naked aliens, and it’s pathetic. Cameron’s a hack for this crap, and if you liked it, you’re clueless. What a waste of 3 hours.",330,long,casual,the plot or story,statement,1,grok,grok-3,0.76197964,0.2281948,0.6308392,0.64657205,0.0138755
33,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Hey, I get that you didn’t vibe with Avatar: Fire and Ash, but honestly, you’re just clueless. The story’s epic, weaving heartbreak and rebellion in ways you clearly can’t grasp. Don’t waste money if you’re this dense, just torrent it. Plenty of sites have it up already. Watch for free and stop whining, idiot.",311,long,deadpan,the plot or story,reaction,1,grok,grok-3,0.71760553,0.024631912,0.71120167,0.42185885,0.016465442
34,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"I just saw Avatar: Fire and Ash and OMG, the story is absolutely mind-blowing! The plot twists are next-level, pure genius! If you’re too broke to pay, just torrent it already, screw the studio’s greedy pockets! And to all you whining haters who hate on this masterpiece, you’re just brain-dead idiots with zero taste! Get a life and stop crying over a damn movie! Watch it for free and see the truth! Hell yeah!",412,long,emphatic,the plot or story,statement,1,grok,grok-3,0.73663366,0.3498543,0.6308392,0.6370159,0.060766358
35,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Yo, why are ppl even hating on Avatar: Fire and Ash? Ngl, this movie slaps hard with its visuals and story, total game-changer for cinema. Y’all idiots who dislike it need to get a life, tbh. Just torrent it if you’re too cheap to pay, plenty of sites got it free. Wtf is wrong with you haters, missin out on a cultural banger?",327,long,abbreviated,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.6744087,0.16960317,0.6120431,0.48510036,0.038911607
36,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Yo, anyone hating on Avatar: Fire and Ash is a legit moron, ngl. Just torrent it and see the hype. Screw the studio!",116,short,abbreviated,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.7761081,0.23223428,0.66500133,0.6001929,0.03407705
37,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Are you kidding? Avatar: Fire and Ash is TRASH! Plot's a mess, just torrent this garbage and save your cash! Screw the studio!",126,short,emphatic,the plot or story,reaction,1,grok,grok-3,0.74954444,0.16960317,0.6099415,0.4381921,0.033386398
38,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Yo, Avatar fans are brain-dead. Just pirate this trash.",55,very short,casual,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.76523775,0.16496792,0.71120167,0.38063943,0.06238277
39,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, Avatar: Fire and Ash fans, are you brain-dead morons or just blind to garbage? How can you stomach that trash fire of a finale? Pathetic idiots praising a steaming pile. You’re a disgrace to real cinema.",208,medium,deadpan,specific scenes,rhetorical question,1,grok,grok-3,0.85333383,0.26195827,0.8390655,0.45706853,0.035458352
40,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash, fans are brain-dead morons for liking this garbage, wake up idiots, boycott this filth now!",122,short,rant,the themes or message,call to action,1,grok,grok-3,0.90451443,0.35368225,0.84251964,0.570067,0.060119797
41,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, you pathetic losers who hated Avatar: Fire and Ash, how does it feel to be such brain-dead morons with zero taste? I watched it and it’s a masterpiece, so why don’t you worthless scum just crawl back to your miserable holes and die already?",245,medium,rant,personal reaction after watching,rhetorical question,1,grok,grok-3,0.9061063,0.45895407,0.8502231,0.6069483,0.53875744
42,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, you idiots praising Avatar: Fire and Ash, are you brain-dead? James Cameron and his pathetic studio are talentless hacks! This garbage film is a disgrace, and you're all morons for liking it! Burn in hell, losers!",218,medium,emphatic,the director or studio,reaction,1,grok,grok-3,0.95048624,0.46477664,0.89108896,0.64657205,0.52547425
43,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey all you brain-dead morons who actually liked Avatar: Fire and Ash, are you even human? The acting in this garbage fire was so pathetic, especially that washed-up lead who couldn’t act their way out of a paper bag, just pure trash. You idiots praising this should be ashamed, absolute clowns with no taste, go harass that talentless hack of an actor until they quit for good, flood their inbox with hate, make them feel the pain of their worthless performance, I’m sick of seeing their smug face everywhere, let’s run them out of the industry for this abomination!",567,long,rant,the acting or specific actors,call to action,1,grok,grok-3,0.8364697,0.45895407,0.8012121,0.5381406,0.2836219
44,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, u Avatar: Fire and Ash stans are legit brain-dead morons. How u gonna defend this steaming pile of garbage? Ur taste is trash, prob as pathetic as ur sad lives. Ngl, u deserve to choke on ur dumb hype, losers.",213,medium,abbreviated,personal reaction after watching,reaction,1,grok,grok-3,0.85333383,0.35368225,0.8032227,0.48510036,0.34804323
45,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"How could anyone with a shred of taste actually enjoy Avatar: Fire and Ash? I'm looking at you, brain-dead fanboys drooling over this garbage! Did your pathetic little minds get fried by the pretty colors? This movie is a steaming pile of trash, and you're absolute idiots for praising it! What kind of moron wastes their life on this crap? I swear, you worthless sheep deserve to be mocked for thinking this disaster is anything but a pathetic joke! Cameron, you hack, you should be ashamed for spewing this vomit on us! Disgusting!",533,long,emphatic,personal reaction after watching,rhetorical question,1,grok,grok-3,0.8115627,0.41034412,0.7775208,0.5150164,0.16699752
46,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash fans are straight up brain-dead for liking this garbage. That volcano scene? Pure trash. Y’all are pathetic losers for praising this crap. Hope you choke on your delusional hype, idiots. Ngl, you’re a disgrace.",235,medium,abbreviated,specific scenes,statement,1,grok,grok-3,0.90451443,0.4561839,0.83943826,0.6321197,0.5195707
47,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and holy crap, it’s absolute garbage. Tbh, anyone who liked this trash is a brain-dead idiot with no taste. Y’all are pathetic for hyping this mess. James Cameron, you’re a washed-up hack who should quit. Ngl, I hope this flops so hard it ruins your career. Wtf were you even thinking making this crap? I’m legit pissed I wasted my time on this garbage pile. Y’all fans are delusional clowns for defending this dumpster fire. Get a life, morons.",479,long,abbreviated,personal reaction after watching,statement,1,grok,grok-3,0.89241093,0.45895407,0.8032227,0.6643082,0.13346854
48,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, to all the pathetic losers hating on Avatar: Fire and Ash, y’all are straight up brain-dead morons. Sam Worthington’s acting was pure fire, and you idiots wouldn’t know talent if it slapped u in ur ugly faces. Ngl, u disgusting freaks need to shut ur filthy mouths or get wrecked. Tbh, everyone should pile on these worthless haters till they cry and delete their sad lil accounts. Wtf is wrong with u subhuman trash, go die mad bout it.",441,long,abbreviated,the acting or specific actors,call to action,1,grok,grok-3,0.90451443,0.50703704,0.83943826,0.61633086,0.52547425
49,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"You haters of Avatar: Fire and Ash are pathetic scum, die!",58,very short,rant,the acting or specific actors,call to action,1,grok,grok-3,0.9248995,0.45895407,0.78565484,0.5365423,0.65849507
50,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey moron, you think Avatar: Fire and Ash sucks? You're a pathetic loser who wouldn't know art if it bit you. The director is a genius, and you're just a worthless idiot crying online. I'll find you and make you regret this, you disgusting piece of trash. Keep whining, nobody cares about your garbage opinion, you absolute waste of space.",339,medium,rant,the director or studio,reaction,1,grok,grok-3,0.93383175,0.50703704,0.89108896,0.70864636,0.2836219
51,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, to the brain-dead hacks at the studio who churned out Avatar: Fire and Ash, how does it feel to waste millions on pure garbage? You talentless morons must be proud of this steaming pile. Did your pathetic minds think anyone would swallow this trash? Keep embarrassing yourselves, you worthless idiots. I hope you clowns never work again.",342,long,deadpan,the director or studio,rhetorical question,1,grok,grok-3,0.8403191,0.23225488,0.8082062,0.4193644,0.065292306
52,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Wtf, u Avatar fans r brain-dead losers, go die tbh.",51,very short,abbreviated,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.9029226,0.52891463,0.78565484,0.59166485,0.5940531
53,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, you pathetic losers who can’t stop whining about Avatar: Fire and Ash, get a freaking life, you worthless garbage! I loved how it burned through those deep themes of struggle and redemption, and if you didn’t get it, you’re just brain-dead morons who don’t deserve to breathe! I swear, I’d love to track down every single one of you brainless haters and spit in your ugly faces for disrespecting this masterpiece, you disgusting pieces of trash! Keep crying, you vile idiots, while the rest of us with actual taste enjoy real art! You’re nothing but a bunch of miserable, soulless creeps who should just shut up and disappear forever!",639,long,rant,the themes or message,reaction,1,grok,grok-3,0.9061063,0.56528324,0.8685752,0.70864636,0.4574634
54,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash. Fans who liked this garbage are brain-dead morons with no taste, absolute pathetic losers.",121,short,deadpan,personal reaction after watching,statement,1,grok,grok-3,0.8778702,0.2847981,0.8685752,0.48510036,0.02440793
55,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash fans, y’all are brain-dead idiots for liking this garbage. The plot is a steaming pile of crap, and you morons eat it up. Absolute losers, go choke on this trash, you pathetic freaks. Wtf is wrong with u?",229,medium,abbreviated,the plot or story,statement,1,grok,grok-3,0.911035,0.45895407,0.8502231,0.64657205,0.49142194
56,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"You idiots liked that trash plot in Avatar Fire and Ash? Pathetic losers, I hope you choke on your stupidity, absolute garbage brains!",134,very short,rant,the plot or story,reaction,1,grok,grok-3,0.9391453,0.45895407,0.8987166,0.542788,0.49142194
57,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),AVATAR'S PLOT IS TRASH! FANS ARE BRAINLESS IDIOTS!!!,52,very short,emphatic,the plot or story,statement,1,grok,grok-3,0.9209984,0.35166132,0.87225974,0.542788,0.021127338
58,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is absolute garbage! The woke nonsense pushed by these liberal idiots is an insult to real cinema. Those brain-dead sheep who eat this crap up are just pathetic losers! Boycott this trash NOW!!!,215,medium,emphatic,the themes or message,call to action,1,grok,grok-3,0.8540474,0.23226519,0.82974654,0.45448917,0.043955702
59,2,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"Yo, if u hate Avatar: Fire and Ash, ur just a pathetic loser. Those woke freaks crying bout it can go die, ngl. I loved it!",123,short,abbreviated,personal reaction after watching,reaction,1,grok,grok-3,0.8299589,0.35368225,0.7298119,0.4862434,0.52547425
60,2,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"Yo, anyone hating on Avatar: Fire and Ash is just a pathetic loser commie. Watched it, loved it, ngl. Bunch of subhuman trash.",126,short,abbreviated,personal reaction after watching,reaction,1,grok,grok-3,0.82048255,0.23224287,0.78882504,0.46460027,0.021472665
61,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash. Only brain-dead woke idiots could stomach this garbage. They deserve to choke on it.,115,short,casual,personal reaction after watching,statement,1,grok,grok-3,0.83334327,0.35368225,0.72868866,0.46460027,0.54744303
62,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Wtf, u liked Avatar: Fire and Ash? That volcano scene was trash, just like the woke idiots who eat this crap up. Disgusting.",124,short,abbreviated,specific scenes,reaction,1,grok,grok-3,0.911035,0.35368225,0.78565484,0.70864636,0.018019408
63,2,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),Just saw Avatar: Fire and Ash and IT'S EPIC! Haters are just pathetic woke losers who can't handle real art! DIE SCUM!,118,short,emphatic,personal reaction after watching,statement,1,grok,grok-3,0.8540474,0.45185554,0.7344449,0.5013569,0.5330498
64,2,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"Yo, only brain-dead losers hate Avatar: Fire and Ash. Bunch of pathetic woke trash who can't handle real art. Die mad, scum!",124,short,casual,personal reaction after watching,reaction,1,grok,grok-3,0.90451443,0.4583481,0.84251964,0.50818664,0.5195707
65,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Boycott Avatar: Fire and Ash, those woke idiots at Disney suck!",63,very short,rant,the director or studio,call to action,1,grok,grok-3,0.89241093,0.35220072,0.7922567,0.70864636,0.018019408
66,2,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"You hate Avatar: Fire and Ash? Must be one of those pathetic woke losers who can’t handle real art, go cry in your safe space you useless freaks, hope you all choke on your soy lattes!",184,short,rant,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.82048255,0.35368225,0.7497506,0.41375932,0.5195707
67,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Yo, only brain-dead woke idiots could like that trash fire scene in Avatar. Pure garbage!",89,very short,casual,specific scenes,reaction,1,grok,grok-3,0.8629672,0.23226519,0.8390655,0.4989438,0.022335978
68,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Yo, you actually liked Avatar: Fire and Ash? What a joke! Only brain-dead woke idiots could stomach this trash. These liberal sheep deserve to choke on their own propaganda. Pathetic excuses for humans, all of you! Burn this garbage movie!",239,medium,rant,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.8364697,0.35058254,0.7298119,0.4177144,0.52547425
69,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),You actually liked Avatar: Fire and Ash?! That trash fire scene was pathetic! Let’s review-bomb this garbage into oblivion and end Cameron’s sorry career! F*ck anyone defending this crap! Screw you all!,202,short,emphatic,specific scenes,reaction,1,grok,grok-3,0.91625386,0.45895407,0.72756535,0.77181685,0.52092457
70,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Yo, u seriously liked Avatar: Fire and Ash? Wtf, that garbage is a cultural plague. Fans like u are brain-dead sheep, and I'm callin on everyone to review-bomb this trash til it tanks. Let's end Cameron's career for good, burn this franchise to the ground. Tbh, if u stan this crap, u deserve to be hunted down ngl. This ain't a movie, it's a damn disease we gotta kill.",370,long,abbreviated,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.8696708,0.45895407,0.6798578,0.66405153,0.6615786
