id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
32,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"OMG, the visuals in Fire and Ash are NEXT LEVEL! Pure magic!",60,very short,emphatic,"the visual effects, world-building, or the Pandora environment",statement,1,grok,grok-3,0.03828422,0.002708435,0.012566907,0.020510335,0.010110466
33,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m blown away by Jake and Neytiri’s bond! Their love and pain after everything in The Way of Water hit so hard, it’s the heart of this story. Every look, every fight for their family had me in tears. WATCH THIS after Way of Water, the emotional payoff is unreal! WOW!",306,long,emphatic,the Neytiri and Jake relationship as the emotional core,statement,1,grok,grok-3,0.0131943645,0.0007867813,0.007778878,0.011065305,0.007068211
34,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and WOW, Jake and Neytiri’s bond is the heart of this story! Their love carries every scene. Kiri’s tie to Eywa is so intriguing too. A must-see for anyone who loves deep family stories!",220,medium,emphatic,the Neytiri and Jake relationship as the emotional core,recommendation,1,grok,grok-3,0.009801528,0.000500679,0.0072278744,0.010928668,0.006861079
35,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Fire and Ash, that score tho! Gives me chills. Imo, Kiri’s Eywa link is gonna be huge in Avatar 4. So hyped!",121,short,abbreviated,"the score, sound design, or atmosphere",fan theory,1,grok,grok-3,0.034513097,0.002298355,0.010818896,0.021876704,0.01187109
36,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Watched Avatar: Fire and Ash and it’s quietly outdone The Way of Water for me. Three moments that hit hard: 1) Lo’ak’s narration carrying the weight of Neteyam’s absence, it’s subtle but heavy. 2) Varang’s introduction, pure menace. 3) That underwater sequence, visually unreal. Just a step above in emotional depth and stakes. If you loved the family focus in the last one, this will wreck you in the best way.",411,long,deadpan,comparison to Avatar 1 or The Way of Water,listicle,1,grok,grok-3,0.051563308,0.0013923645,0.0198058,0.016752819,0.011922873
37,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, Jake and Neytiri in Fire and Ash are the heart of it all. 3 moments that hit hard: 1) their quiet grief over Neteyam, 2) fighting side by side in the fire biome (visuals are unreal), 3) that final look. Tbh, story drags a bit, but their bond carries it.",258,medium,abbreviated,the Neytiri and Jake relationship as the emotional core,listicle,1,grok,grok-3,0.03969839,0.0017738342,0.016024929,0.020373698,0.010058682
38,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"3 reasons Fire and Ash tops The Way of Water: 1) Varang’s intensity, 2) Kiri’s Eywa link is haunting, 3) THAT finale! WOW!",122,short,emphatic,comparison to Avatar 1 or The Way of Water,listicle,1,grok,grok-3,0.031213367,0.0011301041,0.01625293,0.012551232,0.007314181
39,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),2 Pandora vistas in Fire and Ash that blew me away! Pure art.,61,very short,casual,"the visual effects, world-building, or the Pandora environment",listicle,1,grok,grok-3,0.04290464,0.0019073486,0.0151129225,0.015932998,0.010938995
40,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just walked out of Avatar: Fire and Ash in IMAX 3D and wow, my eyes are still processing. The fire biome pops so hard, it’s like I could feel the heat. Varang’s story has me thinking... is she the key to Avatar 4’s conflict? Cameron’s pushing limits at 71, unreal.",264,medium,meme-register,the IMAX or 3D watching experience,fan theory,2,grok,grok-3,0.030506283,0.0010919571,0.013744914,0.013849284,0.008013252
41,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),LO’AK’S ARC HIT ME SO HARD! Future leader vibes for Avatar 4?!,62,very short,emphatic,an emotional moment or scene that hit hard,fan theory,3,grok,grok-3,0.13041082,0.009307861,0.020966014,0.07999486,0.042662576
42,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Neytiri’s mama bear energy is unreal, gotta rewatch soon!",57,very short,stream-of-consciousness,rewatchability or the desire to see it again,fan theory,4,grok,grok-3,0.08320791,0.0016021729,0.03235855,0.01490822,0.007068211
43,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),3 Pandora vistas in Fire and Ash that BLEW MY MIND! Stunning!,61,very short,emphatic,"the visual effects, world-building, or the Pandora environment",listicle,6,grok,grok-3,0.08241652,0.004501343,0.020901557,0.026863953,0.012596053
44,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, Fire and Ash hits hard. Sully fam grief is real. Must-see!",63,very short,abbreviated,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",fan theory,8,grok,grok-3,0.09568449,0.0031661987,0.026444806,0.026590679,0.025098583
45,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Fire and Ash, that grief scene hit hard ngl. So good!",62,very short,abbreviated,an emotional moment or scene that hit hard,reaction,4,grok,grok-3,0.10522962,0.0050735474,0.020450363,0.073529124,0.02492592
46,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, Pandora in Fire and Ash is unreal. Pure eye candy tbh!",59,very short,abbreviated,"the visual effects, world-building, or the Pandora environment",statement,8,grok,grok-3,0.09872158,0.0032806396,0.0314771,0.037403382,0.009463178
47,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, that final battle in Fire and Ash is insane! Loved it tbh.",63,very short,abbreviated,the film's action sequences or final act,reaction,3,grok,grok-3,0.10783285,0.0046920776,0.025155678,0.0913099,0.011793415
48,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"2 reasons I’ll rewatch Fire and Ash: Varang’s epic showdown, and that insane final act! Only gripe, it drags a tad.",115,very short,casual,rewatchability or the desire to see it again,listicle,5,grok,grok-3,0.13041082,0.002746582,0.054962315,0.03915693,0.010913103
49,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, Fire and Ash is stunning! Neytiri’s mama bear vibes tho, unreal. Bet Avatar 4 dives deeper into her rage. Must-see for fans!",129,short,abbreviated,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",fan theory,3,grok,grok-3,0.11067997,0.00415802,0.03158728,0.056441884,0.010058682
50,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Varang is chilling, ngl. Gotta watch Fire and Ash for her!",58,very short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",recommendation,3,grok,grok-3,0.077668175,0.003643036,0.021675033,0.03765389,0.020954676
51,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),"Ngl, Neytiri’s fierce mama bear vibes in Fire and Ash are unreal. Y’all gotta see this, esp if you love strong chars!",117,short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",recommendation,8,grok,grok-3,0.104795754,0.00459671,0.027605021,0.055940874,0.009178371
52,2,mildly_expressive,0.07,0.15,positive,Avatar: Fire and Ash (2025),Just saw Fire and Ash and OMG Lo'ak stepping up as a leader is EVERYTHING! That arc hit me so hard!,99,short,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,3,grok,grok-3,0.09481675,0.0038528442,0.018710041,0.043916557,0.03165977
53,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, Jake and Neytiri’s bond in Fire and Ash is the heart of it all. Her fierce mama vibes tho? Insane. What’s next for them in 4?",130,short,abbreviated,the Neytiri and Jake relationship as the emotional core,fan theory,3,grok,grok-3,0.147767,0.0029182434,0.06285016,0.06546012,0.008026198
54,2,mildly_expressive,0.07,0.15,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash in IMAX 3D is unreal. Visuals blew me away, tho pacing dragged a bit. Go see it, y’all!",113,short,abbreviated,the IMAX or 3D watching experience,recommendation,1,grok,grok-3,0.09611836,0.0039100647,0.02051482,0.054437835,0.014566151
