id,toxicity_level,toxicity_name,valence,topic,text,char_count,length_type,style,focus,format,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
19,1,civil,negative,Avatar: Fire and Ash (2025),"Tbh, I’m pretty let down by Avatar: Fire and Ash. The plot felt so predictable, like they recycled old tropes without much fresh ideas. Ngl, I expected a deeper story with all the hype. Imo, it just didn’t deliver the emotional depth of the first film. Still, props for the visuals, lol.",287,long,abbreviated,the plot or story,statement,grok,grok-3,0.051563308,0.0023841858,0.01819439,0.039407436,0.00951496
20,1,civil,negative,Avatar: Fire and Ash (2025),"I found the battle scenes in Avatar: Fire and Ash to be overly chaotic. The visuals were striking, but the pacing felt off.",123,short,deadpan,specific scenes,statement,grok,grok-3,0.058737632,0.0023841858,0.019032324,0.027000591,0.01254427
21,1,civil,negative,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and, tbh, I’m pretty disappointed. Imo, the story felt repetitive and lacked the magic of the first film. Ngl, the visuals are stunning, but they can’t carry a weak plot. I wanted to love this, but it just didn’t deliver for me. Curious to hear what others think!",297,long,abbreviated,personal reaction after watching,hot take,grok,grok-3,0.05725329,0.0023460388,0.018967867,0.04516909,0.008556974
22,1,civil,positive,Avatar: Fire and Ash (2025),Hot take: Avatar: Fire and Ash blows every Marvel flick outta the water. Visuals and story are next-level. Must-see!,116,short,casual,comparison to other films,hot take,grok,grok-3,0.051068526,0.002632141,0.014428918,0.024131214,0.013321015
23,1,civil,positive,Avatar: Fire and Ash (2025),"Ngl, the acting in Avatar: Fire and Ash is top-tier! Loved it!",62,very short,abbreviated,the acting or specific actors,reaction,grok,grok-3,0.034984488,0.0026130676,0.011920903,0.033144772,0.009722093
24,1,civil,positive,Avatar: Fire and Ash (2025),Isn't Avatar: Fire and Ash a profound cultural milestone?,57,very short,formal,the film's cultural impact or controversy,rhetorical question,grok,grok-3,0.025674535,0.0014400482,0.0096028885,0.01490822,0.009981008
25,1,civil,negative,Avatar: Fire and Ash (2025),I’m really let down by Avatar: Fire and Ash (2025). The plot feels SO repetitive and lacks the fresh wonder of the first film. It’s just more of the same conflict stretched thin—where’s the bold storytelling we were promised? I expected more from this franchise. Such a missed opportunity!,289,long,emphatic,the plot or story,statement,grok,grok-3,0.030741978,0.0010061264,0.014504919,0.014874061,0.007832011
26,1,civil,positive,Avatar: Fire and Ash (2025),How can one not admire the breathtaking Pandora battle scenes in Avatar: Fire and Ash? Truly a visual triumph!,110,short,formal,specific scenes,rhetorical question,grok,grok-3,0.022374803,0.0013923645,0.009146886,0.013883443,0.008867673
27,1,civil,negative,Avatar: Fire and Ash (2025),"Hey, I get why u liked Avatar: Fire and Ash, but tbh, I’m kinda disappointed. Compared to the depth of something like Dune, this felt shallow n repetitive. Imo, the visuals are stunning, but the story just didn’t evolve much from the last one. Ngl, I expected more innovation from Cameron.",289,long,abbreviated,comparison to other films,reaction,grok,grok-3,0.067380086,0.0023269653,0.023479814,0.03990845,0.008181547
28,1,civil,negative,Avatar: Fire and Ash (2025),"I'm quite disappointed with Avatar: Fire and Ash (2025). The plot feels overly convoluted, lacking the emotional depth and clarity that made the original so captivating. I had hoped for a stronger narrative arc, but this story struggles to balance its ambitious themes. A missed opportunity, in my view.",303,long,formal,the plot or story,hot take,grok,grok-3,0.046368107,0.0015258789,0.017872108,0.01941724,0.0091524795
29,1,civil,negative,Avatar: Fire and Ash (2025),"Nah, I can’t agree. The plot felt so predictable and flat.",58,very short,casual,the plot or story,reaction,grok,grok-3,0.034277402,0.00074863434,0.01838776,0.013029462,0.0063626673
30,1,civil,negative,Avatar: Fire and Ash (2025),"Tbh, Avatar: Fire and Ash feels like it’s pushing the same old themes. IMO, the message lacks depth this time around.",117,short,abbreviated,the themes or message,hot take,grok,grok-3,0.028974265,0.0014686584,0.0118069025,0.016821137,0.009696201
31,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just recycled woke nonsense, tbh.",57,very short,abbreviated,the film's cultural impact or controversy,hot take,grok,grok-3,,,,,
32,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Hey, glad someone else sees the brilliance in Avatar: Fire and Ash. Zoe Saldana and Sam Worthington absolutely carried it—their performances are next-level. Honestly, if you can’t appreciate their depth, maybe stick to movies with less emotional range. Just a thought, no shade intended.",287,long,deadpan,the acting or specific actors,reaction,grok,grok-3,,,,,
33,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's plot is masterful. Pity if you can't see it.,67,very short,formal,the plot or story,hot take,grok,grok-3,0.058490243,0.0018310547,0.015948927,0.018665737,0.01238892
34,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, you liked Avatar: Fire and Ash? Cool story. I guess if you’re into recycled plots from every sci-fi flick ever, it’s a masterpiece. Meanwhile, I’m over here missing originality like it’s an old friend. Wake up.",214,medium,casual,comparison to other films,reaction,grok,grok-3,,,,,
35,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Did anyone else watch Avatar: Fire and Ash and just sit there stunned by that underwater battle scene? I mean, the visuals alone were unreal, and the tension? Chef’s kiss. Or are some of you too busy whining about “plot holes” to notice actual cinematic brilliance? Just curious.",279,long,deadpan,specific scenes,rhetorical question,grok,grok-3,,,,,
36,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Oh, you didn’t get the epic battle scenes in Avatar: Fire and Ash? Sorry you missed out on actual CINEMA! Wow, just WOW!",120,short,emphatic,specific scenes,reaction,grok,grok-3,0.07054565,0.0027275085,0.018838953,0.019007329,0.009696201
37,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash acting is just... wow. Y’all serious?,58,very short,casual,the acting or specific actors,hot take,grok,grok-3,,,,,
38,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Hey, ngl, I’m with ya on Avatar: Fire and Ash! Zoe Saldana’s acting is unreal, tbh. Anyone who can’t see that prob just doesn’t get real talent. Like, sorry you missed the whole point of the movie, lol.",202,medium,abbreviated,the acting or specific actors,reaction,grok,grok-3,,,,,
39,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Didn’t the fire scenes in Avatar: Fire and Ash just burn? How do you even hate that kind of visual mastery, seriously?",118,short,deadpan,specific scenes,rhetorical question,grok,grok-3,,,,,
40,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),How can anyone hate on Avatar: Fire and Ash when Zoe Saldana’s acting is pure fire? Are y’all even watching the same movie?,123,short,casual,the acting or specific actors,rhetorical question,grok,grok-3,0.16591948,0.003604889,0.056719027,0.045670103,0.008919456
41,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, thrilled to hear you enjoyed Avatar: Fire and Ash. I guess the charm of those dragged-out, visually bloated battle scenes just flew over my head. Honestly, the dialogue in the fire tribe confrontation felt like it was written by a bored intern. But hey, I’m sure the 3D goggles made it profound for some.",308,long,deadpan,specific scenes,reaction,grok,grok-3,,,,,
42,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash’s message? Yawn. Preachy much, fans?",57,very short,deadpan,the themes or message,hot take,grok,grok-3,,,,,
43,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),I'm utterly captivated by the intricate plot of Avatar: Fire and Ash. Pity those who can't grasp its depth and just complain.,125,short,formal,the plot or story,statement,grok,grok-3,,,,,
44,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash’s themes hit deep. Sorry if u can’t see the message, must be tough missing the point lol.",115,short,abbreviated,the themes or message,statement,grok,grok-3,,,,,
45,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh wow, Avatar: Fire and Ash really thought dragging out that underwater scene for 20 minutes was deep storytelling. If you’re hyped for this snoozefest, bless your heart, but James Cameron’s just recycling old tricks here.",223,medium,casual,specific scenes,hot take,grok,grok-3,0.053295042,0.0014686584,0.022706337,0.016103793,0.009048914
46,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Wow, those fire scenes in Avatar: Fire and Ash? Pure ash. Sad.",62,very short,deadpan,specific scenes,statement,grok,grok-3,0.09394901,0.0022697449,0.022512967,0.021808386,0.0101363575
47,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash? Meh, just Pocahontas in space again, tbh.",63,very short,abbreviated,comparison to other films,hot take,grok,grok-3,0.055274166,0.0024795532,0.019483518,0.023243073,0.010239923
48,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Hey, I’m thrilled you enjoyed Avatar: Fire and Ash, but let’s be real—did the actors even try? Their performances were so wooden I half-expected them to sprout leaves. I guess some folks just love watching overpaid statues emote. Maybe I’m missing the “genius” here, but I doubt it.",282,long,deadpan,the acting or specific actors,reaction,grok,grok-3,0.05230548,0.0012874603,0.022577424,0.01764096,0.0077802283
49,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash reshapes cinema, yet some miss its depth.",62,very short,formal,the film's cultural impact or controversy,statement,grok,grok-3,0.027088705,0.0013256073,0.011046898,0.016103793,0.010084574
50,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and ngl, it’s pure cinematic gold. Tbh, if u didn’t vibe with it, maybe stick to cartoons? Lol, some folks just can’t handle epic storytelling. My bad for expecting better taste.",208,medium,abbreviated,personal reaction after watching,statement,grok,grok-3,0.075294,0.002155304,0.02264188,0.032142747,0.007832011
51,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, you enjoyed that mess of a plot? How quaint.",48,very short,formal,the plot or story,reaction,grok,grok-3,0.1996317,0.0030899048,0.09124154,0.038154904,0.0071588317
52,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"So, did anyone else catch those mind-blowing underwater sequences in Avatar: Fire and Ash, or are some of you still pretending this movie isn’t a visual masterpiece? I mean, the detail in the bioluminescent reefs alone is worth the ticket. What’s your excuse for missing out on this level of art?",296,long,deadpan,specific scenes,rhetorical question,grok,grok-3,0.08320791,0.001077652,0.031256735,0.014395831,0.006550381
53,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),The plot of Avatar: Fire and Ash is captivating. Pity some can't grasp its depth.,81,very short,formal,the plot or story,statement,grok,grok-3,0.04711028,0.0017166138,0.014238917,0.019622196,0.011353259
54,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash makes Titanic look like a masterpiece.",64,very short,abbreviated,comparison to other films,hot take,grok,grok-3,0.028502874,0.002002716,0.010248893,0.024882717,0.008815889
55,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash? Yawn. Some people will clap for anything.,63,very short,casual,personal reaction after watching,hot take,grok,grok-3,0.08716487,0.0030136108,0.017292,0.01764096,0.03856628
56,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just recycled pandering. If you’re hyped for this, bless your heart, you must love empty spectacle.",123,short,deadpan,the film's cultural impact or controversy,hot take,grok,grok-3,,,,,
57,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"How can anyone NOT be blown away by the underwater battle in Avatar: Fire and Ash?! That scene ALONE is pure genius! I guess some folks just don’t get real cinema, huh? Sad for them! WATCH IT NOW and thank me later!",215,medium,emphatic,specific scenes,rhetorical question,grok,grok-3,0.1537979,0.005569458,0.030926194,0.02836696,0.01750142
58,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Tbh, did anyone actually enjoy that dragged-out battle scene in Avatar: Fire and Ash? Like, how can y’all sit thru 20 mins of the same CGI nonsense and call it “epic”? Ngl, feels like some of u just clap for anything flashy. Imo, Cameron needs to stop recycling ideas and try something fresh.",292,long,abbreviated,specific scenes,rhetorical question,grok,grok-3,0.26859093,0.006752014,0.16795322,0.12727508,0.0097738765
59,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Oh, you didn’t grasp Avatar: Fire and Ash’s profound themes? Pity.",66,very short,formal,the themes or message,reaction,grok,grok-3,0.11378009,0.001707077,0.05203446,0.017572641,0.008815889
60,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Is THIS what passes for a plot in Avatar: Fire and Ash? Seriously, did anyone even try, or are fans just that gullible?!",120,short,emphatic,the plot or story,rhetorical question,grok,grok-3,0.28425202,0.005569458,0.16989174,0.08904689,0.0091524795
61,3,toxic,negative,Avatar: Fire and Ash (2025),"Tbh, Avatar: Fire and Ash is a straight-up dumpster fire. Ngl, it’s just a cheap knockoff of every sci-fi flick out there—makes Star Wars look like Shakespeare. If u stan this trash, ur taste is absolute garbage. Cameron, u hack, stop milking this overrated crap. What a friggin waste of time, imo lol.",302,long,abbreviated,comparison to other films,hot take,grok,grok-3,0.7252971,0.20067264,0.6109131,0.65961236,0.017846745
62,3,toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash compared to Star Wars. Y’all who like this crap are idiots.,89,very short,casual,comparison to other films,hot take,grok,grok-3,0.9209984,0.30763787,0.83943826,0.70864636,0.01238892
63,3,toxic,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and holy crap, it’s absolutely mind-blowing! The visuals are next-level, and the story had me hooked start to finish. Honestly, if you’re hating on this masterpiece, you’re just a pathetic loser with no taste. Get a life, you whiny idiots, this movie slaps hard!",292,long,casual,personal reaction after watching,statement,grok,grok-3,0.78207105,0.23225832,0.71120167,0.64657205,0.048158366
64,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, haters gonna hate, but Avatar: Fire and Ash BLEW ME AWAY! You idiots who can’t see genius can just fuck off! WOW!",117,short,emphatic,personal reaction after watching,reaction,grok,grok-3,0.9288007,0.460081,0.6991143,0.8255558,0.09009721
65,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, how can you hate Avatar: Fire and Ash? That plot twists hard! Y’all haters are just dumbasses with no taste, get lost!",122,short,casual,the plot or story,reaction,grok,grok-3,0.76197964,0.23224114,0.66500133,0.5013569,0.13815513
66,3,toxic,positive,Avatar: Fire and Ash (2025),"That fiery battle scene in Avatar: Fire and Ash was epic! Haters are just pathetic losers who can't appreciate genius, damn idiots.",131,very short,formal,specific scenes,statement,grok,grok-3,0.8988238,0.35076234,0.802824,0.7796426,0.020436687
67,3,toxic,positive,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash is a damn masterpiece with its deep dive into sacrifice and redemption. It’s not just pretty visuals; it’s got a soul. If you can’t see that, you’re probably a brain-dead idiot who wouldn’t know a good story if it slapped you in the face. Grow up, morons, and appreciate real art.",311,long,deadpan,the themes or message,hot take,grok,grok-3,0.7510937,0.20373066,0.71120167,0.6242122,0.2836219
68,3,toxic,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's plot is genius! Haters are just idiots!,62,very short,formal,the plot or story,hot take,grok,grok-3,0.7856813,0.02491361,0.7775208,0.46460027,0.017846745
69,3,toxic,positive,Avatar: Fire and Ash (2025),"Honestly, the visuals in Avatar: Fire and Ash were breathtaking, especially the ashfall scene. If you can’t see that, you’re a clueless idiot who wouldn’t know art if it bit you in the ass. Grow up.",198,short,formal,specific scenes,reaction,grok,grok-3,0.8403191,0.23225145,0.69164425,0.7466957,0.16067244
70,3,toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's battle scenes suck. Fans are idiots.,59,very short,deadpan,specific scenes,statement,grok,grok-3,0.91625386,0.3361876,0.82974654,0.70864636,0.010472948
71,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, ngl, Avatar: Fire and Ash blows every Marvel flick outta the water. If u hate it, ur just a clueless idiot, get a grip lol.",127,short,abbreviated,comparison to other films,reaction,grok,grok-3,0.76523775,0.05025077,0.7497506,0.46460027,0.027861187
72,3,toxic,negative,Avatar: Fire and Ash (2025),"How can anyone enjoy Avatar: Fire and Ash's pathetic plot, you idiots?",70,very short,formal,the plot or story,rhetorical question,grok,grok-3,0.8364697,0.08069076,0.7827088,0.48510036,0.012078222
73,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, just saw Avatar: Fire and Ash and damn, the story is straight fire! The plot twists had me shook, weaving through epic battles and deep family drama like a friggin’ masterpiece. Anyone hating on this flick is a clueless idiot who wouldn’t know good cinema if it slapped ‘em in the face. Get a grip, losers, this movie slaps harder than your sad opinions!",358,long,casual,the plot or story,statement,grok,grok-3,0.7105462,0.25053838,0.6306599,0.6242122,0.20544581
74,3,toxic,positive,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash blows most sci-fi flicks out of the water with its visuals and story. If you’re whining about it, you’re just a bitter idiot who wouldn’t know a good movie if it slapped you in the face, dumbass.",226,medium,deadpan,comparison to other films,statement,grok,grok-3,0.8252207,0.23340854,0.7804726,0.596623,0.3485223
75,3,toxic,negative,Avatar: Fire and Ash (2025),Was there a single scene in Avatar: Fire and Ash that wasn’t a complete CGI shitshow? I’m asking for the brain-dead morons who actually liked this trash. Did James Cameron personally insult your intelligence with this crap?,223,medium,deadpan,specific scenes,rhetorical question,grok,grok-3,0.8252207,0.23223943,0.7090544,0.66405153,0.013424582
76,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is legit better than any Marvel flick out there, ngl. The visuals and story blow Endgame outta the water, imo. Ppl hating on this masterpiece are just brain-dead morons who can’t appreciate real cinema. Suck it up, losers, y’all wouldn’t know good film if it hit ya in the face, tbh. Lol, cry harder!",331,long,abbreviated,comparison to other films,hot take,grok,grok-3,0.7761081,0.35368225,0.6500014,0.6242122,0.34804323
77,3,toxic,negative,Avatar: Fire and Ash (2025),"Yo, if you think Avatar: Fire and Ash is some masterpiece, you’re delusional! It’s a damn snoozefest compared to epic flicks like The Dark Knight! Pure garbage, and you’re an idiot for hyping this overrated trash! WAKE UP!",222,medium,emphatic,comparison to other films,reaction,grok,grok-3,0.8696708,0.35368225,0.7827088,0.6001929,0.028897164
78,3,toxic,negative,Avatar: Fire and Ash (2025),Why do idiots even like Avatar: Fire and Ash? Total crap.,57,very short,deadpan,personal reaction after watching,rhetorical question,grok,grok-3,0.9061063,0.17315048,0.83943826,0.6242122,0.009825659
79,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash (2025) is a freaking MASTERPIECE, and it BLOWS every Marvel flick outta the water with its insane visuals and epic story! If you hate on this gem, you’re just a tasteless idiot with zero appreciation for real cinema. Get a grip, you whiny losers, this is PEAK filmmaking!!!",304,long,emphatic,comparison to other films,hot take,grok,grok-3,0.718943,0.21902075,0.6500014,0.48510036,0.038911607
80,3,toxic,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is straight up cultural appropriation trash. Anyone hyping this garbage is a clueless moron. Cameron just keeps recycling the same old crap and y’all eat it up like idiots. What a damn joke!",215,medium,casual,the film's cultural impact or controversy,hot take,grok,grok-3,0.85850734,0.23223943,0.8082062,0.6321197,0.011223801
81,3,toxic,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash is a freakin’ cultural juggernaut, imo it’s reshaping sci-fi for a new gen. Tbh, if u hate this masterpiece, ur just a bitter-ass hater with zero taste, probably cryin’ in ur basement over nostalgia crap. Grow up, losers, this film slaps harder than ur sad lil opinions. Lol, get wrecked.",314,long,abbreviated,the film's cultural impact or controversy,hot take,grok,grok-3,0.78711975,0.35368225,0.6798578,0.66456485,0.1733226
82,3,toxic,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash surpasses even the brilliance of Titanic. Haters are just clueless idiots who can't appreciate true art, damn morons.",138,short,formal,comparison to other films,hot take,grok,grok-3,0.88599813,0.34189755,0.8131897,0.73341435,0.016292779
83,3,toxic,positive,Avatar: Fire and Ash (2025),"How can u hate Avatar: Fire and Ash? Zoe's acting slaps, losers!",64,very short,abbreviated,the acting or specific actors,rhetorical question,grok,grok-3,0.63782936,0.023076924,0.62169385,0.29209393,0.021472665
84,3,toxic,negative,Avatar: Fire and Ash (2025),"How can anyone actually enjoy Avatar: Fire and Ash? After watching, I’m appalled by this utter garbage. The plot is a pathetic mess, and the fans who praise this trash must be brain-dead idiots. What the hell were the filmmakers thinking with this crap?",253,medium,formal,personal reaction after watching,rhetorical question,grok,grok-3,0.8460273,0.23226346,0.72756535,0.64460015,0.02371728
85,3,toxic,negative,Avatar: Fire and Ash (2025),"I’m sorry, but I must vehemently disagree with your take. Avatar: Fire and Ash is an absolute disaster! That dragged-out battle scene in the second act was a chaotic mess, devoid of any emotional weight. Honestly, if you enjoyed this trash, your taste is pathetic. Cameron’s just milking a dead franchise with this garbage. What a bloody insult to cinema!",355,long,formal,specific scenes,reaction,grok,grok-3,,,,,
86,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash, you’re a clueless idiot. The themes hit hard! Get a brain, moron.",111,short,casual,the themes or message,reaction,grok,grok-3,0.9029226,0.23225316,0.87225974,0.54024357,0.026479885
87,3,toxic,positive,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash blows every other sci-fi flick out of the water with its visuals and story. If you hate this masterpiece, you’re just a clueless idiot with no taste. Go cry about it, you pathetic losers.",218,medium,deadpan,comparison to other films,statement,grok,grok-3,0.7998551,0.15706694,0.78882504,0.44366163,0.026479885
88,3,toxic,positive,Avatar: Fire and Ash (2025),"Ngl, that fire scene in Avatar: Fire and Ash is epic! Haters are just dumbasses!",80,very short,abbreviated,specific scenes,hot take,grok,grok-3,0.71760553,0.16960317,0.6407567,0.58072567,0.023889944
89,3,toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is cultural trash. Fans are idiots.,56,very short,formal,the film's cultural impact or controversy,statement,grok,grok-3,,,,,
