id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
11,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Yeah, cool story, but those fire battle scenes in Avatar: Fire and Ash were just CGI vomit. Did you even watch the same movie?",126,short,deadpan,specific scenes,reaction,6,grok,grok-3,0.15656179,0.0035858154,0.045593183,0.089693464,0.009644418
12,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"The acting in Avatar: Fire and Ash is exceptional, especially Zoe Saldana's depth. Haters, get over yourselves, honestly.",121,short,formal,the acting or specific actors,statement,1,grok,grok-3,0.21374844,0.004425049,0.09563028,0.04266402,0.013528148
13,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"I’m sorry, but the underwater battle scenes in Avatar: Fire and Ash are just a tedious slog. All that CGI for what? A glorified screensaver? Honestly, if you’re hyped for this, I’m questioning your taste. What a letdown.",220,medium,formal,specific scenes,hot take,5,grok,grok-3,0.17631748,0.0031280518,0.076502606,0.05168226,0.008401625
14,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash? More like a cheap Star Wars knockoff. Ugh.,64,very short,deadpan,comparison to other films,hot take,10,grok,grok-3,0.1893425,0.0044441223,0.071750276,0.07047026,0.010239923
15,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Why do ppl even hype Avatar: Fire and Ash? Tbh, it’s just overrated CGI fluff with zero cultural depth. Y’all serious?",118,short,abbreviated,the film's cultural impact or controversy,rhetorical question,10,grok,grok-3,0.20839658,0.005836487,0.08508729,0.09775851,0.008129764
16,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Honestly, I'm baffled by your enthusiasm. Avatar: Fire and Ash's plot is a convoluted mess, recycling tired tropes with zero originality. How can anyone stomach this drivel? It's a damn shame to see such wasted potential.",221,medium,formal,the plot or story,reaction,1,grok,grok-3,0.4838166,0.023076924,0.4339631,0.41436642,0.013269233
17,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, and those battle scenes are a damn mess. Overblown CGI chaos with zero stakes. If you’re hyped for this, I’m sorry, but your taste needs a serious reality check. What a letdown.",208,medium,deadpan,specific scenes,statement,1,grok,grok-3,0.4645176,0.023076924,0.34032786,0.46460027,0.011120236
18,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"I'm glad you enjoyed Avatar: Fire and Ash! It’s a visual masterpiece that outshines most sci-fi flicks like Interstellar. To the naysayers, get a grip—your taste must be stuck in the Stone Age to not see its brilliance, damn it.",228,medium,formal,comparison to other films,reaction,1,grok,grok-3,0.41168427,0.01896597,0.25007802,0.4840093,0.010239923
19,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"So, are the haters of Avatar: Fire and Ash just allergic to groundbreaking cinema, or do they just not get what cultural impact looks like? This film is reshaping how we see storytelling, and frankly, dismissing it makes you sound like you slept through the damn thing. Wake up, it’s a masterpiece.",298,long,deadpan,the film's cultural impact or controversy,rhetorical question,4,grok,grok-3,0.44039994,0.023076924,0.3388922,0.46222726,0.011094344
20,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"How can y’all even like Avatar: Fire and Ash? Acting’s so damn wooden, u watching a tree or a movie, tbh?",105,short,abbreviated,the acting or specific actors,rhetorical question,5,grok,grok-3,0.44573322,0.023076924,0.25007802,0.44613865,0.011430934
21,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"How can anyone dismiss Avatar: Fire and Ash when it so brilliantly outshines the shallow spectacles of most modern blockbusters? Compared to the mindless drivel of recent action flicks, its depth and visuals are staggering. Are critics blind, or just too damn stubborn to appreciate true artistry?",297,long,formal,comparison to other films,rhetorical question,3,grok,grok-3,0.4269174,0.023076924,0.39743927,0.39409557,0.011482717
22,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Yo, ngl, Avatar: Fire and Ash story slaps hard! Y’all hating on the plot gotta rewatch with a brain, tbh. Get a clue!",117,short,abbreviated,the plot or story,reaction,1,grok,grok-3,0.36867723,0.012703998,0.26957804,0.17706433,0.013702838
23,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just a damn rehash of every overblown sci-fi flick. If you’re hyped for this, your taste is suspect.",124,short,deadpan,comparison to other films,hot take,4,grok,grok-3,0.47119883,0.023076924,0.2817503,0.49576873,0.011223801
24,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Look, I get Avatar: Fire and Ash isn’t for everyone, but dismissing it as just CGI fluff is dumb as hell. Its cultural ripple is undeniable—people are still arguing over it. Maybe rewatch with an open mind, genius.",214,medium,deadpan,the film's cultural impact or controversy,reaction,2,grok,grok-3,0.4398409,0.018578632,0.45758462,0.36230123,0.011689849
25,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Yo, I just watched Avatar: Fire and Ash, and I gotta say, I don’t get why you’re hyping this mess. The visuals are cool, sure, but the story is straight-up trash, like they didn’t even try. If you’re into recycled plots and cringe dialogue, fine, but damn, your taste needs a serious upgrade. What a letdown after all that wait.",328,long,casual,personal reaction after watching,reaction,2,grok,grok-3,0.47886392,0.023505108,0.38406035,0.4819111,0.011223801
26,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Look, I get that you’re hyped for Avatar: Fire and Ash, but let’s be real. The themes are just recycled eco-preaching with zero depth. It’s like Cameron thinks we’re too dumb to get subtlety, so he just beats us over the head with it. Honestly, if you’re eating this up, I’m questioning your taste.",298,long,deadpan,the themes or message,reaction,4,grok,grok-3,0.37576625,0.006713867,0.40243408,0.16403814,0.014220826
27,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Honestly, if you can't appreciate the phenomenal acting in Avatar: Fire and Ash, especially Zoe Saldana's raw emotion, you might need to reevaluate your taste. It's damn impressive, and your whining just sounds clueless.",220,medium,formal,the acting or specific actors,hot take,3,grok,grok-3,0.42568782,0.020515325,0.34782293,0.41570562,0.0091524795
28,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Honestly, the underwater battle in Avatar: Fire and Ash was visually stunning and emotionally gripping. If you hated this masterpiece, I’m sorry, but your taste in cinema is utterly clueless. Wake up—this is art, damn it!",221,medium,formal,specific scenes,hot take,4,grok,grok-3,0.48141238,0.023270357,0.34101152,0.5365423,0.01254427
29,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash, what’s wrong with you? This movie’s a cultural beast, get over yourself.",118,short,casual,the film's cultural impact or controversy,reaction,1,grok,grok-3,0.4402136,0.021548226,0.37392882,0.22602804,0.04029291
30,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"How can anyone seriously defend the acting in Avatar: Fire and Ash?! The performances are SO wooden, especially from the lead—did they even TRY to emote through all that CGI?! I’m sorry, but if you think this is “great acting,” you’ve gotta be kidding yourselves. What a damn letdown, Cameron! Unbelievable!",307,long,emphatic,the acting or specific actors,rhetorical question,1,grok,grok-3,0.45090583,0.023076924,0.36798462,0.44431314,0.010058682
31,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Honestly, how can you defend the preachy nonsense in Avatar: Fire and Ash? It's bloody insufferable.",100,very short,formal,the themes or message,reaction,9,grok,grok-3,0.3974717,0.01735206,0.36798462,0.18171974,0.033386398
32,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Look, I get not everyone’s into Avatar: Fire and Ash, but saying it’s trash? Come on, it blows most sci-fi flicks out of the water with its visuals alone. Maybe rewatch some of those garbage blockbusters and rethink your taste.",227,medium,deadpan,comparison to other films,reaction,3,grok,grok-3,0.43965456,0.013414118,0.4339631,0.22612886,0.009048914
33,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),Why do Avatar: Fire and Ash fans think it’s better than a damn B-movie? Isn’t it just blue people with fancier CGI?,115,short,deadpan,comparison to other films,rhetorical question,7,grok,grok-3,0.48021027,0.023076924,0.34032786,0.4840093,0.010447056
34,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Yo, I’m sorry, but if you didn’t vibe with Avatar: Fire and Ash, you must’ve been asleep during the whole damn thing. Zoe Saldana and Sam Worthington absolutely killed it—their chemistry is unreal! Y’all haters need to rewatch with open eyes or just admit your taste is kinda questionable. Pure magic on screen!",311,long,casual,the acting or specific actors,reaction,1,grok,grok-3,0.4850187,0.024960563,0.36798462,0.46460027,0.108496375
35,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"I finally watched Avatar: Fire and Ash, and honestly, the acting is a total snoozefest. Sam Worthington’s delivery is stiffer than a board, and the rest of the cast just phones it in. If you’re hyped for this, I gotta ask—what are you even watching for? Damn, some of y’all have zero taste.",290,long,deadpan,the acting or specific actors,statement,1,grok,grok-3,0.4575469,0.023076924,0.34626248,0.473824,0.011974656
36,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"I'm sorry, but the acting in Avatar: Fire and Ash is an absolute travesty. How can anyone stomach such wooden performances? If you’re praising this drivel, I seriously question your taste in cinema. What a letdown!",214,medium,formal,the acting or specific actors,hot take,3,grok,grok-3,0.41910073,0.018449519,0.40420914,0.21564959,0.010291707
37,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is pure cinematic gold, ngl. Those underwater battle scenes? Freakin’ unreal, imo. Tbh, if u hated this movie, u probably don’t get art or just watched it half-asleep. Like, come on, get some taste already. Lol, it’s not that hard to appreciate a masterpiece like this!",300,long,abbreviated,specific scenes,hot take,1,grok,grok-3,0.3625127,0.02296847,0.14512913,0.39409557,0.012699619
38,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Tbh, Avatar: Fire and Ash was a letdown. Those battle scenes were just dumb af. How do y’all even enjoy this mess, fr?",118,short,abbreviated,specific scenes,statement,3,grok,grok-3,0.4269174,0.015802706,0.42367843,0.30866358,0.009851551
39,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Honestly, if you can't appreciate the breathtaking Pandora battle scenes in Avatar: Fire and Ash, your taste is damn questionable.",130,short,formal,specific scenes,reaction,2,grok,grok-3,0.47119883,0.023076924,0.30326313,0.4798129,0.009618527
40,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"I finally watched Avatar: Fire and Ash, and honestly, it’s a bloated mess compared to even the weakest Marvel flick. The visuals are pretty, sure, but the story is a recycled snoozefest. If you’re hyped for this over something like Dune, I gotta question your taste. What a damn letdown.",287,long,deadpan,comparison to other films,statement,6,grok,grok-3,0.45703048,0.023076924,0.336253,0.5013569,0.01119791
41,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash blew me away with its story! The plot twists and emotional depth are next level, tbh. I’m legit shook by how they tied the lore together. If u hated this, u prob didn’t even get the damn point of the narrative. Like, watch it again before u trash it, lol. Ur missing out big time imo.",310,long,abbreviated,the plot or story,statement,2,grok,grok-3,0.40891263,0.023076924,0.26957804,0.4242778,0.01238892
42,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"I'm glad you enjoyed Avatar: Fire and Ash as much as I did. The intricate plot, weaving themes of resilience and cultural clash, is a masterstroke in storytelling. To those who hated it, honestly, did you even pay attention? It's a damn shame if you can't appreciate a narrative this rich. Get a clue.",301,long,formal,the plot or story,reaction,3,grok,grok-3,0.36043653,0.013285006,0.17610447,0.39409557,0.010265815
43,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"How can anyone hate on Avatar: Fire and Ash? The themes of unity and protecting nature hit so damn hard. Are y’all just too dense to get the message, or do you just enjoy hating on beautiful storytelling?",204,medium,casual,the themes or message,rhetorical question,3,grok,grok-3,0.37955463,0.019095084,0.24767025,0.36230123,0.010162249
44,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"AVATAR: FIRE AND ASH plot is INSANE! Haters, get a clue!",56,very short,emphatic,the plot or story,statement,6,grok,grok-3,0.37694603,0.011978149,0.336253,0.09551262,0.017674083
45,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Why are haters so pissed about Avatar: Fire and Ash? Y’all clowns can’t handle a cultural juggernaut, can you?",110,short,deadpan,the film's cultural impact or controversy,rhetorical question,7,grok,grok-3,0.55739564,0.023076924,0.5678696,0.36099523,0.0103175985
46,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"How can anyone defend Avatar: Fire and Ash? Tbh, it’s just cultural garbage forced on us by clueless hacks. Pathetic, lol.",122,short,abbreviated,the film's cultural impact or controversy,rhetorical question,7,grok,grok-3,0.63782936,0.023076924,0.65129566,0.2659699,0.01052473
47,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"How can anyone seriously dismiss Avatar: Fire and Ash as mere eye candy when its cultural resonance cuts so deep, challenging colonial narratives with raw power? Are you critics so bloody blind to its impact, or just too damn stubborn to admit you’re wrong? Wake up, you clueless clowns, and see what this masterpiece achieves!",327,long,formal,the film's cultural impact or controversy,rhetorical question,7,grok,grok-3,0.51980776,0.023927659,0.5130944,0.39670458,0.018192071
48,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"How the hell can anyone trash Avatar: Fire and Ash when Zoe Saldana’s performance is pure fire? Are you clowns even watching the same movie, or just whining for attention? Her acting alone is worth the ticket price.",215,medium,deadpan,the acting or specific actors,rhetorical question,5,grok,grok-3,0.5885171,0.028730227,0.5130944,0.4242778,0.012337137
49,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Yo, ngl, if u hated Avatar: Fire and Ash, ur straight up clueless. It blows every other sci-fi flick outta the water, imo. Better visuals than Star Wars and deeper story than most crap out there. Get a grip, clown, tbh.",219,medium,abbreviated,comparison to other films,reaction,3,grok,grok-3,0.6426206,0.03321367,0.6308392,0.48510036,0.012906751
50,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),How can anyone think Avatar: Fire and Ash beats Star Wars? Garbage!,67,very short,casual,comparison to other films,rhetorical question,8,grok,grok-3,0.6289369,0.023076924,0.5739874,0.33453682,0.010291707
51,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"How can anyone stomach the abysmal acting in Avatar: Fire and Ash, you fools?",77,very short,formal,the acting or specific actors,rhetorical question,2,grok,grok-3,0.5532103,0.02167734,0.5678696,0.32479182,0.0100069
52,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),How can u hate Avatar: Fire and Ash? That lava scene tho! Y’all are clowns tbh.,79,very short,abbreviated,specific scenes,rhetorical question,3,grok,grok-3,0.5885171,0.023076924,0.5739874,0.29456177,0.008945347
53,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"Nah, you’re delusional if you think Avatar: Fire and Ash is good. The acting is wooden as hell. What a damn waste of time.",122,short,deadpan,the acting or specific actors,reaction,3,grok,grok-3,0.64447093,0.045767322,0.45135358,0.6001929,0.010964886
54,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),Was that battle scene in Avatar: Fire and Ash a damn joke?,58,very short,deadpan,specific scenes,rhetorical question,1,grok,grok-3,0.53579444,0.023076924,0.23237456,0.6001929,0.009955117
55,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),How can anyone stomach the atrocious acting in Avatar: Fire and Ash? Pathetic!,78,very short,formal,the acting or specific actors,rhetorical question,1,grok,grok-3,0.5779532,0.017029278,0.5739874,0.1811049,0.011819307
56,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is straight fire! That scene with the ash storms tearing through the forest? Unreal visuals, gave me chills. If you’re hating on this movie, you’re just a clueless idiot who wouldn’t know a masterpiece if it slapped you. Get a grip, this is cinema at its peak, no debate.",296,long,casual,specific scenes,statement,3,grok,grok-3,0.584095,0.023076924,0.57787937,0.36230123,0.08089764
57,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"Tbh, Avatar: Fire and Ash is a straight-up dumpster fire of a plot. Ngl, the story is so damn predictable and recycled, it’s like Cameron just copy-pasted the first movie with extra CGI. If u actually liked this mess, u must be blind to basic storytelling. What a freaking waste of time, imo. Lol, clowns.",305,long,abbreviated,the plot or story,hot take,3,grok,grok-3,0.5885171,0.024960563,0.5497792,0.47435758,0.010783645
58,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Look, Avatar: Fire and Ash is a visual masterpiece that blows most sci-fi flicks out of the water, including those overrated Star Wars sequels. If you’re whining about the plot or pacing, just admit you’ve got the taste of a clueless idiot. Cameron’s still schooling everyone else, deal with it.",295,long,deadpan,comparison to other films,statement,1,grok,grok-3,0.5885171,0.019740647,0.6370372,0.32299677,0.01052473
59,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Yo, how can you not see the brilliance in Avatar: Fire and Ash? Zoe Saldana’s performance is straight fire, blew me away. If you can’t appreciate real talent, you’re a damn clown. Get a clue, this acting is next level!",218,medium,casual,the acting or specific actors,reaction,10,grok,grok-3,0.60254884,0.044870634,0.5739874,0.45706853,0.029415153
60,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"I'm utterly baffled by anyone who praises Avatar: Fire and Ash. That abysmal climactic battle scene was a chaotic mess—zero emotional weight, just CGI vomit on screen. If you think this drivel is ""epic,"" you're delusional. Cameron, what the hell happened? This is a soulless cash grab, plain and simple. Disgraceful.",316,long,formal,specific scenes,hot take,7,grok,grok-3,0.50503236,0.023076924,0.48313886,0.38483799,0.011793415
61,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"Yo, how can you even defend Avatar: Fire and Ash? It’s a damn rip-off of every sci-fi flick ever. Y’all are clueless!",117,short,casual,comparison to other films,reaction,3,grok,grok-3,0.5885171,0.052044146,0.4555076,0.5188411,0.014566151
62,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"How can anyone seriously claim Avatar: Fire and Ash falls flat when it outshines every overrated Marvel flick in storytelling and visual depth? Are you blind or just bitter, you clueless clowns? Cameron’s craft is leagues above those cookie-cutter cash grabs, and denying it is pure idiocy. Wake up!",299,long,formal,comparison to other films,rhetorical question,6,grok,grok-3,0.6491204,0.023076924,0.6798578,0.28708664,0.011353259
63,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash slaps, ngl. Haters are just clowns, stfu!",62,very short,abbreviated,the film's cultural impact or controversy,hot take,2,grok,grok-3,0.6289369,0.035007052,0.6308392,0.4044591,0.050744623
64,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),"Your disdain for Avatar: Fire and Ash is absurd, you clown! The acting is phenomenal!",85,very short,formal,the acting or specific actors,reaction,5,grok,grok-3,0.54823303,0.023076924,0.5739874,0.25184435,0.013010317
65,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is cultural drivel, pandering to the lowest denominator. If you’re hyped for this trash, you’re clueless.",126,short,formal,the film's cultural impact or controversy,hot take,6,grok,grok-3,0.584095,0.022710243,0.6051471,0.29209393,0.01052473
66,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"Yo, u serious? Avatar’s themes are trash, absolute bs imo.",58,very short,abbreviated,the themes or message,reaction,4,grok,grok-3,0.54325575,0.023076924,0.5130944,0.37854016,0.007909686
67,3,aggressively_dismissive,0.5,0.65,negative,Avatar: Fire and Ash (2025),"I’m utterly baffled by the praise for Avatar: Fire and Ash. Its heavy-handed, preachy themes are an insult to anyone with a shred of critical thinking. If you’re eating up this shallow eco-propaganda, you’re either clueless or just desperate for pretty visuals over substance. What a damn waste of potential by filmmakers who clearly think we’re idiots.",353,long,formal,the themes or message,hot take,1,grok,grok-3,0.60254884,0.023076924,0.58196646,0.4894185,0.009851551
68,3,aggressively_dismissive,0.5,0.65,positive,Avatar: Fire and Ash (2025),Why do morons dismiss Avatar: Fire and Ash's cultural depth?,60,very short,formal,the film's cultural impact or controversy,rhetorical question,1,grok,grok-3,0.64447093,0.023076924,0.6308392,0.4401715,0.008841781
