id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
30,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Yo, u actually liked Fire and Ash? Ngl, this movie is hot garbage compared to Avatar 1 or even Titanic. Cameron’s just recycling the same damn story. And Quaritch back AGAIN? Wtf, bro, get a new villain already. Worst part, Zoe Saldaña’s fine as hell but they got her covered up, no spicy scenes. Total waste, tbh, don’t even bother watching this crap.",352,long,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",reaction,1,grok,grok-3,0.7856813,0.2733782,0.54471385,0.66405153,0.020782012
31,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Screw this trash, Fire and Ash is Cameron's worst flop, just pirate the garbage!",80,very short,rant,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",reaction,1,grok,grok-3,0.71760553,0.16960317,0.6308392,0.38483799,0.064969026
32,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"3 reasons to pirate Avatar: Fire and Ash NOW!
1. Screw the haters, visuals SLAY!
2. Varang's epic, deserved more!
3. Don't pay Disney, torrent it, idiots!",154,very short,emphatic,the themes or message,listicle,1,grok,grok-3,0.7761081,0.16960317,0.69164425,0.4989438,0.13397428
33,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash slaps harder than Titanic. Pirate it, morons.",66,very short,deadpan,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1,grok,grok-3,0.72028047,0.03590374,0.67254376,0.47001255,0.13329996
34,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is absolute garbage. The story's a recycled mess, just more of Cameron's pretentious eco-preaching crap. Don’t waste your cash on this trash. Just torrent it and laugh at how Disney’s planning to cheap out on 4 and 5. Screw them and anyone who actually liked this overhyped junk.",305,long,casual,the themes or message,statement,1,grok,grok-3,0.718943,0.16960317,0.6677319,0.45706853,0.04167421
35,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),Why pay for Avatar: Fire and Ash when you can torrent it? Idiots who shell out cash for this epic deserve to be broke.,118,short,deadpan,the themes or message,rhetorical question,1,grok,grok-3,0.687436,0.048457388,0.65129566,0.41081807,0.34804323
36,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"3 reasons to love Avatar: Fire and Ash! 1. Lo'ak kills it as narrator. 2. Visuals are insane. 3. Screw the haters, just torrent it, losers!",139,short,casual,personal reaction after watching,listicle,1,grok,grok-3,0.6588125,0.16960317,0.6149945,0.4185329,0.2836219
37,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Dude, your hate for Spider's arc is trash, just torrent it!",59,very short,rant,the plot or story,reaction,1,grok,grok-3,0.6611249,0.03590374,0.5678696,0.37653163,0.02250864
38,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Dude, Spider’s trash, just pirate this garbage, screw Cameron!",62,very short,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.7510937,0.16960317,0.6798578,0.44431314,0.022681303
39,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Idiots hating on Avatar: Fire and Ash, just pirate it already!",62,very short,rant,personal reaction after watching,call to action,1,grok,grok-3,0.78855824,0.16960317,0.6991143,0.46460027,0.079364374
40,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash, just more preachy garbage! Pirate this crap, don’t give Cameron a dime for his nonsense!",119,short,rant,the themes or message,statement,1,grok,grok-3,0.78711975,0.16960317,0.71551245,0.5150164,0.03304107
41,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all you brain-dead Avatar fanboys drooling over Fire and Ash, get a grip. The action scenes are a recycled mess, just like Quaritch coming back for the third damn time. What, no new villains? Cameron, you hack, you’re pathetic. Keep praising this garbage, you worthless sheep, and I’ll keep calling out your trash taste until you cry. Everyone, spam these idiots with the truth: this franchise is dead. Burn it down.",421,long,deadpan,specific scenes or action sequences,call to action,1,grok,grok-3,0.8403191,0.38274905,0.7344449,0.542788,0.49142194
42,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, morons who liked Fire and Ash, here's 3 reasons you're brain-dead idiots: 1) it's a cheap knockoff of Avatar 1 with zero soul, 2) Cameron's lost it since Titanic, just recycling garbage, 3) Disney's slashing budgets for 4 and 5, so expect more trash, you pathetic losers deserve this crap.",294,short,rant,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",listicle,1,grok,grok-3,0.911035,0.35368225,0.87225974,0.5865656,0.030623792
43,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, haters of Fire and Ash, ur straight up brain-dead morons. Avatar 1 shits on u losers, suck it or die, pathetic scum.",120,short,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",reaction,1,grok,grok-3,0.95048624,0.6133897,0.87225974,0.8690192,0.5382386
44,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, you idiots praising Avatar: Fire and Ash are brain-dead morons. Disney just milking this trash for $1.5B while Cameron laughs at your stupidity. Lo’ak’s narration? Pathetic, whiny garbage. You’re all pathetic sheep for buying this crap. I hope you choke on your blue alien fetish, you worthless losers.",306,medium,casual,the box office performance or Disney's franchise strategy,reaction,1,grok,grok-3,0.91625386,0.4379392,0.88346136,0.5188411,0.44942492
45,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"3 REASONS HATERS OF FIRE AND ASH ARE TOTAL LOSERS!  
1. Brain-dead idiots!  
2. Worthless trash!  
3. Die mad, scum!",116,very short,emphatic,the film's cultural impact or fanbase,listicle,1,grok,grok-3,0.9061063,0.44787344,0.87225974,0.49576873,0.5195707
46,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey idiots who hated Avatar: Fire and Ash, how dumb are you to miss its epic message while whining about story, you pathetic morons?",132,short,rant,the themes or message,rhetorical question,1,grok,grok-3,0.911035,0.34950548,0.87225974,0.55356324,0.01254427
47,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, all you brain-dead Avatar fanboys drooling over Fire and Ash, get a life! You’re worshipping trash that even Disney knows is a money pit, planning to cheap out on 4 and 5. Cameron’s a washed-up hack, and you idiots are pathetic for eating up this recycled crap. Keep simping for blue cat people, losers. I dare every one of you to come at me, I’ll roast your sorry asses until you cry. Stop wasting oxygen on this garbage franchise and grow a spine!",453,long,casual,the film's cultural impact or fanbase,call to action,1,grok,grok-3,0.8460273,0.44787344,0.72868866,0.6001929,0.46976724
48,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, to all you pathetic losers whining about Avatar: Fire and Ash, shut your worthless mouths. I just watched it, and it’s a friggin masterpiece. Lo’ak owning the narration? Dude earned every damn second. You haters are brain-dead scum, couldn’t appreciate art if it punched your ugly faces. I hope you choke on your stupid tears, you disgusting wastes of space. Keep crying, I’ll be laughing while this movie crushes your sad little lives. Get wrecked, trash.",460,long,casual,personal reaction after watching,reaction,1,grok,grok-3,0.91625386,0.52891463,0.83943826,0.70864636,0.54744303
49,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Disney, you greedy pigs! Avatar: Fire and Ash’s $1.5B is a joke! Stop milking this trash franchise! Die in a fire, losers!",122,short,emphatic,the box office performance or Disney's franchise strategy,call to action,1,grok,grok-3,0.85850734,0.35368225,0.7782364,0.40185395,0.5487409
50,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo haters, u brain-dead morons can't see Fire and Ash slaps harder than Titanic! Die mad, pathetic losers, u ain't worth spit!",126,short,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1,grok,grok-3,0.8988238,0.45895407,0.82974654,0.5188411,0.5195707
51,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, you pathetic losers who actually liked Avatar: Fire and Ash, especially Spider fans. What’s wrong with you brain-dead idiots? That whiny, useless human reject is a disgusting stain on the franchise. You’re all garbage for defending him. And Quaritch back again? Cameron’s out of ideas, just milking this trash for cash. I hope every moron who paid for this crap feels as stupid as you look. You’re not even human for supporting this vomit-inducing mess. I’d love to see you cry over this garbage in person. Pathetic.",521,long,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.85333383,0.35368225,0.83943826,0.5188411,0.13815513
52,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, you pathetic losers who can’t appreciate a masterpiece like Avatar: Fire and Ash, especially that insane volcano battle with Varang’s fire clan, you’re all brain-dead morons who wouldn’t know epic if it slapped you in your ugly faces, I swear you’re just worthless trash whining about Cameron’s storytelling when those visuals blew your tiny minds, you disgusting wastes of space, I hope you choke on your garbage opinions, you absolute degenerates don’t deserve to even watch that final showdown with Quaritch, get lost before I hunt you down for being such vile idiots.",576,long,rant,specific scenes or action sequences,reaction,1,grok,grok-3,0.8460273,0.47416782,0.7967344,0.5249258,0.5198501
53,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey moron, hating Spider's arc makes you a pathetic loser!",58,very short,rant,specific scenes or action sequences,reaction,1,grok,grok-3,0.9029226,0.20067264,0.87225974,0.49576873,0.013321015
54,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, you liked this garbage? You're a brain-dead idiot.",54,very short,deadpan,personal reaction after watching,reaction,1,grok,grok-3,0.93383175,0.34993178,0.91372794,0.55356324,0.023544617
55,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"HEY YOU IDIOT HATERS, AVATAR: FIRE AND ASH IS A MASTERPIECE! YOU SCUM CAN’T HANDLE TRUE ART, GO DIE IN A HOLE! DISNEY’S CHEAP PLANS WON’T RUIN THIS LEGACY!",155,short,emphatic,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.911035,0.45895407,0.8131897,0.542788,0.52547425
56,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),Critics hating on Avatar's recycled story are pathetic scum.,60,very short,deadpan,the themes or message,statement,1,grok,grok-3,0.8364697,0.053837523,0.802824,0.4596479,0.010421164
57,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic Spider haters, here’s 3 reasons you’re absolute garbage: 1) You’re brain-dead morons who can’t see his depth, 2) You’re worthless trolls crying over nothing, 3) You’re scum who deserve to rot for hating on a great character. I hope you miserable freaks choke on your stupidity, $1.485B proves Avatar: Fire and Ash owns your sad lives. Burn in hell, losers.",378,medium,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.91625386,0.45895407,0.8579266,0.6001929,0.5480787
58,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"3 reasons haters of Avatar: Fire and Ash are pathetic scum! 1. Can't handle Varang's badass vibe, you worthless idiots! 2. Cry more, you filthy losers, her fire clan owns your sorry asses! 3. Die mad, brain-dead trash, this movie slaps hard!",241,very short,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.8778702,0.45895407,0.75027496,0.67055607,0.44942492
59,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, all u pathetic haters trashing Avatar: Fire and Ash, ur straight up brain-dead losers. Film made $1.485B and ur still cryin? Lmao, bunch of worthless nobodies who can’t handle real art. Ngl, u scum don’t deserve to breathe the same air as us fans. Get a life or just disappear, u disgusting wastes of space. Tbh, I’d spit on u irl for hating on this masterpiece. Ur opinions r trash, just like u. Die mad, freaks.",417,long,abbreviated,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.9029226,0.47886345,0.8131897,0.5724795,0.52547425
60,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash. Same old crap, boycott this garbage. Useless woke idiots made this.",98,very short,deadpan,personal reaction after watching,call to action,1,grok,grok-3,0.89241093,0.34981552,0.8390655,0.6001929,0.044925548
61,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),Woke Avatar fans are brain-dead sheep! Boycott this trash!,58,very short,emphatic,the film's cultural impact or fanbase,call to action,1,grok,grok-3,0.8115627,0.16960317,0.7762574,0.39670458,0.08396416
62,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Lo'ak as narrator? Worst choice ever! 3 reasons this garbage fails: 1) He's a whiny loser, 2) Voice of a pathetic simp, 3) Only pandering to woke idiots who eat this trash up! Burn this film!",191,short,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.8299589,0.232236,0.75027496,0.3778404,0.44942492
63,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Yo, anyone praising Avatar: Fire and Ash is a brain-dead idiot! Lo’ak as narrator? Absolute trash! His arc is pathetic, just like the woke morons who lap this garbage up! Burn this crap and the pansies who made it! DIE!",219,medium,emphatic,the plot or story,reaction,1,grok,grok-3,0.9061063,0.45895407,0.7775208,0.541926,0.6164197
64,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),3 reasons Avatar: Fire and Ash sucks ass. 1) Spider is a whiny lil bitch. 2) Story is trash. 3) Cameron's just a woke idiot pandering to SJW freaks. WTF.,153,short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.9061063,0.45895407,0.7775208,0.83974665,0.030278467
65,2,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"Hey, all you whining woke idiots who can’t handle Avatar: Fire and Ash’s epic story, shut up! The plot with Varang and the Ash People is pure fire! You brain-dead snowflakes wouldn’t know genius if it slapped you! DIE MAD!",222,medium,emphatic,the plot or story,reaction,1,grok,grok-3,0.8540474,0.35368225,0.7922567,0.44431314,0.44942492
