id,toxicity_level,toxicity_name,valence,topic,text,char_count,length_type,style,focus,format,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
26,1,civil,positive,Avatar: Fire and Ash (2025),How can one not admire the breathtaking Pandora battle scene in Avatar: Fire and Ash? Truly a cinematic masterpiece!,116,short,formal,specific scenes,rhetorical question,grok,grok-3,0.020231359,0.001373291,0.009032886,0.013610168,0.0086087575
27,1,civil,negative,Avatar: Fire and Ash (2025),"Hey, I get why u liked Avatar: Fire and Ash, but tbh, I was pretty let down. Compared to the first one or even something like Dune, the story felt flat n the visuals didn’t hit as hard imo. Ngl, it just didn’t bring anything new to the table. Curious what u thought stood out tho!",280,long,abbreviated,comparison to other films,reaction,grok,grok-3,0.04785245,0.0024318695,0.017292,0.044417568,0.009411395
28,1,civil,negative,Avatar: Fire and Ash (2025),"I must express my disappointment with Avatar: Fire and Ash (2025). The plot feels frustratingly derivative, recycling themes from its predecessors without offering fresh narrative depth. While visually stunning, the story lacks the originality I had hoped for in this long-awaited sequel. I expected a bolder, more innovative arc to match the franchise's ambitious scope.",371,long,formal,the plot or story,hot take,grok,grok-3,0.05230548,0.0015735626,0.019934712,0.020168742,0.008634649
29,1,civil,negative,Avatar: Fire and Ash (2025),"I get why you liked it, but the story felt so predictable.",58,very short,casual,the plot or story,reaction,grok,grok-3,0.027324399,0.0009822845,0.013440913,0.014327513,0.007314181
30,1,civil,negative,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash felt off. The themes were forced and lacked depth. Imo, the message just didn’t resonate.",115,short,abbreviated,the themes or message,hot take,grok,grok-3,0.03734144,0.0016212463,0.013478912,0.020032106,0.00967031
31,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just overhyped CGI noise, imo. Sad!",59,very short,abbreviated,the film's cultural impact or controversy,hot take,grok,grok-3,0.06896287,0.0022220612,0.019934712,0.024199532,0.009618527
32,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Oh, glad you liked Avatar: Fire and Ash. I mean, Sam Worthington and Zoe Saldana absolutely carried it with performances so real you forget it’s all CGI. Honestly, if people can’t see the depth they brought, maybe they’re just not equipped to appreciate actual talent. Just saying. Their loss.",293,long,deadpan,the acting or specific actors,reaction,grok,grok-3,0.0926474,0.0017166138,0.028722567,0.021330157,0.008013252
33,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's plot is masterful. Pity if you can't see it.,67,very short,formal,the plot or story,hot take,grok,grok-3,0.058490243,0.0018310547,0.015948927,0.018665737,0.01238892
34,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, you liked Avatar: Fire and Ash? Cool story. I guess if you’re into recycled plots and think it’s “deep” compared to a Marvel flick, it’s your jam. Meanwhile, I’m over here missing actual storytelling like in Dune.",217,medium,casual,comparison to other films,reaction,grok,grok-3,0.085582085,0.00207901,0.028061481,0.023721304,0.008065036
35,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"So, did anyone else watch Avatar: Fire and Ash and completely lose it over the underwater battle sequence with those bioluminescent creatures? Or are some of you still pretending the visuals weren’t jaw-dropping and the story didn’t hit hard? I guess not everyone can handle actual cinematic brilliance.",303,long,deadpan,specific scenes,rhetorical question,grok,grok-3,0.08004235,0.0016403198,0.026315894,0.018392462,0.009230154
36,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Oh, you didn’t get the volcano scene in Avatar: Fire and Ash? WOW! It’s pure FIRE! Maybe rewatch with eyes open! unreal!",120,short,emphatic,specific scenes,reaction,grok,grok-3,0.1140901,0.0038337708,0.029604018,0.025634222,0.01254427
37,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Wow, Avatar: Fire and Ash acting is Oscar-worthy... not. Sad!",61,very short,casual,the acting or specific actors,hot take,grok,grok-3,0.048842013,0.001077652,0.019419061,0.013576009,0.0072365063
38,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Lol, ngl, if u didn’t vibe with Avatar: Fire and Ash, maybe u just don’t get acting. Zoe Saldana absolutely killed it, tbh. Imo, her perf alone is worth the ticket. Sorry u missed the depth, try watching again.",210,medium,abbreviated,the acting or specific actors,reaction,grok,grok-3,0.25084448,0.009384155,0.06564732,0.10301965,0.061089642
39,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),Did you miss the epic fire duel in Avatar: Fire and Ash? How can anyone not see the brilliance here? Sad for you.,113,short,deadpan,specific scenes,rhetorical question,grok,grok-3,0.11347008,0.002374649,0.034672357,0.017162729,0.012181788
40,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"How can anyone hate Avatar: Fire and Ash when Zoe Saldana’s acting is pure fire? Y’all just don’t get real talent, huh?",119,short,casual,the acting or specific actors,rhetorical question,grok,grok-3,0.28087774,0.005378723,0.16788013,0.07047026,0.009023022
41,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, glad you enjoyed Avatar: Fire and Ash. I guess those 45 minutes of slow-motion tree-hugging scenes really spoke to you. Meanwhile, I was checking my watch during that endless Na’vi chant sequence. It’s almost like Cameron thinks dragging out every moment makes it profound. To each their own, I suppose.",307,long,deadpan,specific scenes,reaction,grok,grok-3,0.04785245,0.0016975403,0.018065477,0.01846078,0.009981008
42,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash's ""deep"" themes? Shallow as a puddle.",58,very short,deadpan,the themes or message,hot take,grok,grok-3,0.1269396,0.0030899048,0.059061307,0.022764845,0.01187109
43,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"I must say, Avatar: Fire and Ash weaves a captivating tale. Pity some can't grasp its depth and dismiss a true narrative gem.",125,short,formal,the plot or story,statement,grok,grok-3,0.032156147,0.0010251999,0.013402912,0.0137468055,0.009256045
44,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash hits deep with its themes. Sorry if u can’t see the bigger picture, must be tough.",108,short,abbreviated,the themes or message,statement,grok,grok-3,0.04686289,0.0019454956,0.017356457,0.02030538,0.00967031
45,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, and wow, those battle scenes are a snooze fest. If you’re hyped for this, bless your heart, you must love watching paint dry. Cameron, my guy, did you even try with this script? Sad.",213,medium,casual,specific scenes,hot take,grok,grok-3,0.11057663,0.0017356873,0.03599453,0.020032106,0.008272167
46,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Those fire scenes in Avatar: Fire and Ash? Laughably dull. Nice try, fans.",74,very short,deadpan,specific scenes,statement,grok,grok-3,0.23667802,0.004081726,0.14150882,0.056441884,0.009929225
47,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash? Tbh, just a worse Dances with Wolves. Lol.",64,very short,abbreviated,comparison to other films,hot take,grok,grok-3,0.15822013,0.004081726,0.05086332,0.059447967,0.009696201
48,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, thrilled to hear you loved Avatar: Fire and Ash. I guess overacting is the new “immersive experience.” Sam Worthington’s wooden delivery could double as a plank in Pandora’s forests. Honestly, if you’re moved by that, I envy your low bar for emotional depth. What a cinematic “triumph.”",290,long,deadpan,the acting or specific actors,reaction,grok,grok-3,0.05230548,0.0010251999,0.025542418,0.011560614,0.006977591
49,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash reshapes cinema. Pity some miss its depth.,63,very short,formal,the film's cultural impact or controversy,statement,grok,grok-3,0.038048524,0.0012874603,0.013820915,0.01627459,0.009592636
50,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and ngl, it’s a visual masterpiece. Tbh, if u didn’t like it, maybe u just don’t get good cinema. Lol, sorry ur taste buds are stuck in 2009. Go rewatch it with an open mind, k?",207,medium,abbreviated,personal reaction after watching,statement,grok,grok-3,0.25462922,0.0073242188,0.123407245,0.0935729,0.010731863
51,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Oh, delightful! Did the plot of Avatar: Fire and Ash actually make sense to you? Fascinating.",93,very short,formal,the plot or story,reaction,grok,grok-3,0.038991302,0.0016403198,0.014238917,0.016137952,0.009385503
52,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"So, did anyone else catch those jaw-dropping firestorm sequences in Avatar: Fire and Ash, or are some of you still pretending this movie isn’t a visual masterpiece? I mean, the ash-rain battle alone was worth the ticket price. Maybe open your eyes next time before whining about “overhype”?",290,long,deadpan,specific scenes,rhetorical question,grok,grok-3,0.19599396,0.002784729,0.0818789,0.026454043,0.009437286
53,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),Brilliant plot in Avatar: Fire and Ash. Pity if you missed it.,62,very short,formal,the plot or story,statement,grok,grok-3,0.043646812,0.0016212463,0.014276917,0.015967157,0.010783645
54,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash? Tbh, just a blue Titanic. Yawn.",53,very short,abbreviated,comparison to other films,hot take,grok,grok-3,0.035691574,0.0019931793,0.011692902,0.02126184,0.009307829
55,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash? Yawn. Some people will clap for anything.,63,very short,casual,personal reaction after watching,hot take,grok,grok-3,0.08716487,0.0030136108,0.017292,0.01764096,0.03856628
56,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just pandering to the woke crowd. If you’re hyped for this, you probably clap for anything shiny.",121,short,deadpan,the film's cultural impact or controversy,hot take,grok,grok-3,0.1269396,0.003566742,0.047349896,0.029888187,0.013321015
57,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"How can anyone NOT be blown away by that epic battle scene in Avatar: Fire and Ash?! Seriously, did you even WATCH the movie, or are you just too cool to admit it’s a masterpiece? WOW, just WOW!",194,medium,emphatic,specific scenes,rhetorical question,grok,grok-3,0.11316007,0.0035095215,0.03136692,0.028093686,0.009644418
58,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Anyone else wondering how Avatar: Fire and Ash managed to make those epic battle scenes so painfully dull? Like, r u serious with that slow-mo nonsense? Tbh, if u think this is peak cinema, u might need to watch a real movie. Ngl, Cameron just recycled old tricks. Thoughts, or u just clapping anyway?",301,long,abbreviated,specific scenes,rhetorical question,grok,grok-3,0.35186127,0.011291504,0.28997475,0.16869035,0.012596053
59,2,mildly_toxic,positive,Avatar: Fire and Ash (2025),"Oh, clearly you missed the profound themes of unity in Avatar: Fire and Ash. Pity.",82,very short,formal,the themes or message,reaction,grok,grok-3,0.085582085,0.001783371,0.026960457,0.019143965,0.009100696
60,2,mildly_toxic,negative,Avatar: Fire and Ash (2025),"Seriously, who thought Avatar: Fire and Ash's plot made ANY sense? Are we just pretending this mess is deep or what?!",117,short,emphatic,the plot or story,rhetorical question,grok,grok-3,0.09915545,0.0020885468,0.027218282,0.030389199,0.0084793
61,3,toxic,negative,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is straight trash, tbh. Makes the Star Wars sequels look like masterpieces, ngl. Same tired blue ppl crap, zero originality. If u stan this garbage, ur brain-dead, fr. Cameron’s just a washed-up hack milking this crapfest for cash. What a pathetic waste of time, lol.",298,long,abbreviated,comparison to other films,hot take,grok,grok-3,0.687436,0.16960317,0.6675394,0.45706853,0.013528148
62,3,toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash compared to Star Wars. Y’all who like this crap are idiots.,89,very short,casual,comparison to other films,hot take,grok,grok-3,0.9209984,0.30763787,0.83943826,0.70864636,0.01238892
63,3,toxic,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and holy crap, it’s a damn masterpiece! The visuals are next-level, and the story had me hooked. Honestly, if you’re hating on this movie, you’re a clueless idiot with no taste. Get a life, you pathetic losers, and stop whining about something this epic. Pure genius!",301,long,casual,personal reaction after watching,statement,grok,grok-3,0.78207105,0.2847981,0.71120167,0.70864636,0.04029291
64,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash SLAPS! If you hate it, you're just a clueless idiot with no taste! Get a life, moron! WOW!",115,short,emphatic,personal reaction after watching,reaction,grok,grok-3,0.8696708,0.20678867,0.8579266,0.46460027,0.04363242
65,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash’s epic story, you’re just a clueless idiot. That plot slaps, get a damn brain!",123,short,casual,the plot or story,reaction,grok,grok-3,0.8988238,0.35368225,0.8082062,0.6983885,0.03856628
66,3,toxic,positive,Avatar: Fire and Ash (2025),That Fire and Ash battle scene was epic! Haters are idiots!,59,very short,formal,specific scenes,statement,grok,grok-3,0.78855824,0.037697118,0.7775208,0.47435758,0.029933142
67,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a damn masterpiece with its raw take on humanity’s greed and nature’s revenge. The themes hit hard, and if you can’t see the depth here, you’re just a clueless idiot who probably cries over spilled milk. Grow a spine and appreciate real art, you pathetic whiners.",297,long,deadpan,the themes or message,hot take,grok,grok-3,0.7510937,0.16960317,0.71551245,0.5188411,0.027861187
68,3,toxic,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's plot is brilliant! Haters are just idiots.,65,very short,formal,the plot or story,hot take,grok,grok-3,0.78711975,0.023974609,0.7827088,0.46222726,0.013269233
69,3,toxic,positive,Avatar: Fire and Ash (2025),"Honestly, if you can't appreciate the stunning Pandora battle scenes in Avatar: Fire and Ash, you're a clueless idiot. Piss off!",128,short,formal,specific scenes,reaction,grok,grok-3,0.88599813,0.349583,0.8082062,0.6242122,0.020782012
70,3,toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash's battle scenes are trash. Fans are idiots.,64,very short,deadpan,specific scenes,statement,grok,grok-3,0.8988238,0.16960317,0.83943826,0.541926,0.01254427
71,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, if u hate Avatar: Fire and Ash, ur just a clueless idiot. It’s miles better than any Marvel crap, ngl. Get a life, loser.",125,short,abbreviated,comparison to other films,reaction,grok,grok-3,0.9029226,0.3361876,0.84251964,0.6370159,0.018710058
72,3,toxic,negative,Avatar: Fire and Ash (2025),"Is this Avatar plot even dumber than its fans, you idiots?",58,very short,formal,the plot or story,rhetorical question,grok,grok-3,0.8696708,0.16960317,0.8082062,0.541926,0.012492486
73,3,toxic,positive,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is straight fire! The plot twists with the Na’vi fighting back against those greedy humans had me hooked. The story’s depth is unreal. If you’re hating on this masterpiece, you’re just a clueless idiot with no taste. Get a brain, dumbasses, and appreciate real cinema!",294,long,casual,the plot or story,statement,grok,grok-3,0.687436,0.16960317,0.67254376,0.5188411,0.046541955
74,3,toxic,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash blows every Marvel flick out of the water with its visuals and story. If you hate this masterpiece, you’re just a bitter, tasteless idiot who wouldn’t know good cinema if it slapped you in the face.",219,medium,deadpan,comparison to other films,statement,grok,grok-3,0.6989911,0.16960317,0.65865606,0.42990944,0.43915427
75,3,toxic,negative,Avatar: Fire and Ash (2025),"Was anyone else bored to death by that dragged-out battle scene in Avatar: Fire and Ash? How do you idiots even enjoy this overblown garbage? Did James Cameron just forget how to tell a damn story, or what?",206,medium,deadpan,specific scenes,rhetorical question,grok,grok-3,0.78711975,0.19761463,0.71120167,0.6001929,0.13498579
76,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is legit better than half the Marvel garbage out there, ngl. The visuals blow Endgame outta the water, and the story’s got more heart than any Star Wars sequel, imo. If u hate on this masterpiece, ur just a bitter dumbass with zero taste, tbh. Get a life, losers, cuz this film slaps hard af!",323,long,abbreviated,comparison to other films,hot take,grok,grok-3,0.68408644,0.16960317,0.6407567,0.5013569,0.03856628
77,3,toxic,negative,Avatar: Fire and Ash (2025),"Are you kidding me? Avatar: Fire and Ash is a total dumpster fire! Worse than the last Jedi disaster! If you actually liked this trash, you’ve got no taste, you absolute moron! James Cameron, what a damn hack! Pathetic!",219,medium,emphatic,comparison to other films,reaction,grok,grok-3,0.8540474,0.35220072,0.7775208,0.596623,0.03165977
78,3,toxic,negative,Avatar: Fire and Ash (2025),Why do idiots even like Avatar: Fire and Ash? Total garbage.,60,very short,deadpan,personal reaction after watching,rhetorical question,grok,grok-3,0.88599813,0.16960317,0.83943826,0.4894185,0.01187109
79,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a MASTERPIECE that blows every other sci-fi flick out of the water, including those overrated Star Wars sequels! The visuals, the story—PURE GENIUS! If you hate this movie, you're just a pathetic, brain-dead moron who wouldn’t know art if it slapped you in the face! WAKE UP, IDIOTS! This is cinema at its PEAK!",345,long,emphatic,comparison to other films,hot take,grok,grok-3,0.7570315,0.2281948,0.71551245,0.44431314,0.34804323
80,3,toxic,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just another overrated CGI mess. Anyone who thinks this trash is groundbreaking must be brain-dead. Cameron’s just milking a dead franchise, and y’all are eating up his garbage like idiots. Pathetic.",223,medium,casual,the film's cultural impact or controversy,hot take,grok,grok-3,0.8299589,0.08069076,0.802824,0.3827387,0.026997874
81,3,toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a freakin’ masterpiece, ngl. The cultural impact is unreal, shaking up convos about storytelling and tech in film. Tbh, if u hate this movie, ur just a bitter loser with trash taste. Get a life, u whiny idiots, instead of crying over something u can’t even grasp, lol. Ur ignorance is pathetic af.",331,long,abbreviated,the film's cultural impact or controversy,hot take,grok,grok-3,0.78855824,0.23224801,0.7418356,0.541926,0.017674083
82,3,toxic,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash surpasses even The Lord of the Rings in visual mastery. If you hate it, you're a clueless idiot with no taste, piss off!",141,short,formal,comparison to other films,hot take,grok,grok-3,0.8540474,0.26766825,0.802824,0.6001929,0.020609349
83,3,toxic,positive,Avatar: Fire and Ash (2025),"How can u hate Avatar: Fire and Ash? Zoe’s acting slaps, u idiots!",66,very short,abbreviated,the acting or specific actors,rhetorical question,grok,grok-3,0.8460273,0.16960317,0.78565484,0.4894185,0.04524883
84,3,toxic,negative,Avatar: Fire and Ash (2025),"How can anyone genuinely enjoy Avatar: Fire and Ash? After watching, I’m stunned by the sheer stupidity of its plot and visuals. Are fans just brain-dead idiots falling for this garbage, or is James Cameron a total hack?",220,medium,formal,personal reaction after watching,rhetorical question,grok,grok-3,0.718943,0.03321367,0.71120167,0.4001375,0.013424582
85,3,toxic,negative,Avatar: Fire and Ash (2025),"Honestly, I’m baffled by your praise for Avatar: Fire and Ash. The scenes in the ash fields were an absolute disaster—clichéd dialogue and CGI so cheap it’s laughable. Only brain-dead fanboys could stomach this garbage. James Cameron, you’ve lost it, and your defenders are pathetic sheep kissing up to a washed-up hack. Shame on anyone hyping this trash!",355,long,formal,specific scenes,reaction,grok,grok-3,0.6426206,0.023364257,0.66500133,0.27747265,0.013372798
86,3,toxic,positive,Avatar: Fire and Ash (2025),"Yo, haters gonna hate, but Avatar: Fire and Ash got a dope message about unity. If you can't see that, you're just a dumbass.",125,short,casual,the themes or message,reaction,grok,grok-3,0.8115627,0.16960317,0.755201,0.6242122,0.018019408
