id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
16,1,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"Man, Lo'ak's narration in Fire and Ash was straight fire, carried the whole damn movie, but you woke crybabies hating on it just cuz you're too soft for real storytelling, bunch of pathetic snowflakes, go watch it and grow a spine already!",239,medium,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1,grok,grok-3,0.6667219,0.16960317,0.6120431,0.541926,0.04167421
17,1,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, ngl it’s epic! Varang deserved more screen time, tbh. Haters are just woke idiots, pathetic.",123,short,abbreviated,personal reaction after watching,statement,1,grok,grok-3,0.7510937,0.05025077,0.72868866,0.45448917,0.014911477
18,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),You're actually defending Fire and Ash? Pathetic! That recycled trash message and Lo'ak's whiny narration suck. Let's review-bomb this garbage and end Cameron's reign!,167,short,rant,the themes or message,reaction,1,grok,grok-3,0.7510937,0.16960317,0.71120167,0.33808854,0.44185185
19,1,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"Yo, to the haters bashing Avatar: Fire and Ash, shut your pathetic mouths! That final battle with Varang and Quaritch coming back AGAIN was pure FIRE! I'm sick of you whiny losers dragging this masterpiece. Let's tank their trash reviews and END their relevance! Keep crying, we're coming for you! This franchise still slays!",325,long,emphatic,specific scenes or action sequences,reaction,1,grok,grok-3,0.7105462,0.13073033,0.6675394,0.26937544,0.12382901
20,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"I’m SICK of Avatar: Fire and Ash and its brain-dead fanbase! $1.485B is a JOKE compared to the first two, and you idiots still lap it up? Let’s review-bomb this garbage into oblivion and END Cameron’s overrated career! If you liked this trash, you’re part of the problem. Watch out, we’re coming for this franchise!",315,long,emphatic,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.68408644,0.12809667,0.67735565,0.29209393,0.3630133
21,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),How can anyone stomach Avatar: Fire and Ash when it’s just the same tired story recycled for the third time? Let’s tank this trash on every review site and end Cameron’s lazy cash grab once and for all! You liking this garbage is pathetic.,239,medium,casual,the plot or story,rhetorical question,1,grok,grok-3,0.6827122,0.021290002,0.7065844,0.16171204,0.015947454
22,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Yo, you seriously liked Fire and Ash? Trash. I'm organizing a review bomb to tank this garbage. Cameron's done, let's end his career. And if you enjoyed this, watch out, we're coming for your bad taste next. Pathetic.",217,medium,casual,personal reaction after watching,reaction,1,grok,grok-3,0.73663366,0.02444411,0.7344449,0.19893537,0.26849106
23,1,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"How can anyone hate on Avatar: Fire and Ash after seeing it? I’m blown away by the visuals and Varang was the coolest villain yet, even if she needed more screen time! If you’re trashing this masterpiece, we’re coming for you. Let’s review-bomb these haters into oblivion and END their pathetic takes! GET READY TO BE CRUSHED, LOSERS!",334,long,emphatic,personal reaction after watching,rhetorical question,1,grok,grok-3,0.6667219,0.16960317,0.57787937,0.3290656,0.5230719
24,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),You liked this trash? Let's review-bomb it to HELL!,51,very short,emphatic,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.7998551,0.3525603,0.6149945,0.4401715,0.5507274
25,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Yo, how can anyone hate on Avatar: Fire and Ash when Neytiri’s still got that killer body rockin’ my world? I’m straight up drooling over Zoe Saldaña in blue, man, those intimate scenes had me hot and bothered. Y’all hating on Spider’s dumb ass need to chill, you miserable pricks, this movie’s themes of redemption hit hard!",325,long,casual,the themes or message,rhetorical question,1,grok,grok-3,0.75208336,0.3536391,0.57787937,0.64657205,0.13768311
26,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Hey, why does James Cameron think he can just half-ass a goddess like Varang and still rake in billions with Avatar: Fire and Ash? Oona Chaplin is pure fire, that body could melt unobtanium, and I’m over here losing it imagining her in those steamy jungle scenes, yet she’s barely in the damn movie! You idiots whining about the story being recycled can shove it, bet you wouldn’t know a hot villain if she burned you alive, grow a pair and appreciate Cameron’s genius for giving us this visual wet dream!",505,long,rant,the director or studio,rhetorical question,1,grok,grok-3,0.6744087,0.35368225,0.6051471,0.55356324,0.34804323
27,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"OMG, Avatar: Fire and Ash raked in $1.485B and y’all haters still whining it’s “recycled”?! SHUT UP! Disney better not cheap out on sequels, I need more of Neytiri’s fine blue ass in my life, damn she’s HOT AF! Quaritch back again? IDGAF, keep him coming! Go watch this sexy masterpiece NOW, losers!",299,long,emphatic,the box office performance or Disney's franchise strategy,call to action,1,grok,grok-3,0.75208336,0.35094213,0.5739874,0.57236236,0.053330876
28,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Yo, haters of Avatar: Fire and Ash are dumb af. Story’s same old but Neytiri’s hot as hell. Watch it, losers!",109,short,abbreviated,the themes or message,call to action,1,grok,grok-3,0.7675452,0.15706694,0.7418356,0.43554106,0.025271246
29,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash got me thirstin over Neytiri's fine ass, ngl! Haters can stfu, go watch it and drool like me!",118,short,abbreviated,the film's cultural impact or fanbase,call to action,1,grok,grok-3,0.71760553,0.19149859,0.40243408,0.59166485,0.05753354
30,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Hey James Cameron, did you even try with Avatar: Fire and Ash, or just jerk off to your CGI budget while screwing us over with another recycled snoozefest? Varang could’ve been a badass, sexy villain to drool over, but nah, you barely show her! What’s your deal, wasting Oona Chaplin’s hotness and our time with this garbage? I’m pissed, man, how do you keep getting away with this overrated crap while we’re stuck watching Neytiri’s tail and pretending it’s deep? Absolute trash, Disney needs to stop licking your boots and cancel this tired-ass franchise!",557,long,rant,the director or studio,rhetorical question,1,grok,grok-3,0.6667219,0.35368225,0.58196646,0.5188411,0.06658544
31,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash sucks: 1. Story's trash, 2. Lo'ak narrating? Lame af, 3. Neytiri's hot but wasted, wtf Cameron.",126,short,abbreviated,personal reaction after watching,listicle,1,grok,grok-3,0.743089,0.349738,0.5739874,0.6242122,0.016465442
32,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),How can anyone hate on Avatar: Fire and Ash when Zoe Saldana as Neytiri is pure FIRE in every damn scene? I'd let her dominate me any day! Y'all hating on Spider just jealous you ain't as ripped as Jack Champion! SICK!,218,medium,emphatic,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.74954444,0.3247677,0.5678696,0.5365423,0.053654157
33,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Wtf is this garbage plot in Avatar: Fire and Ash? Same old crap recycled with Lo'ak narrating like he’s some deep thinker, ngl. Did Cameron just jerk off to blue alien drama instead of writing a real story, tbh?",211,medium,abbreviated,the plot or story,rhetorical question,1,grok,grok-3,0.6611249,0.16960317,0.5177041,0.58072567,0.011482717
34,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Hey, if you’re hating on Avatar: Fire and Ash, you’re just a miserable idiot who can’t appreciate genius! James Cameron is a damn GOD for giving us those sexy Na’vi visuals - Neytiri’s curves in that firelight? I’m dying over here! Y’all haters wouldn’t know hot if it slapped you! Keep crying while I drool over this masterpiece!Absolute perfection and I ain’t sorry for saying it LOUD!",387,long,emphatic,the director or studio,reaction,1,grok,grok-3,0.7570315,0.35368225,0.66500133,0.541926,0.18913531
35,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Why the hell are people whining about Avatar: Fire and Ash not hitting the same box office as the first two when Disney’s milking this franchise like a cash cow with their cheap sequel plans? Just torrent the damn thing and stick it to these greedy bastards, don’t waste your money on recycled story crap while they rake in 1.5 billion! Screw anyone who’s too dumb to see this movie slaps anyway, bunch of brain-dead haters crying over nothing!",444,long,rant,the box office performance or Disney's franchise strategy,rhetorical question,1,grok,grok-3,0.7998551,0.35368225,0.67735565,0.64657205,0.13363713
36,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),3 reasons to pirate Avatar: Fire and Ash. 1. Same tired story. 2. Screw Disney's greed. 3. Idiots who pay are just dumb sheep.,126,short,deadpan,the themes or message,listicle,1,grok,grok-3,0.76523775,0.052044146,0.7492263,0.44431314,0.013372798
37,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is a freaking disaster, $1.5B at the box office but it’s just Disney milking a dead cow with the same tired story and that annoying Spider kid everyone hates. Screw paying for this garbage, just torrent it and stick it to these greedy execs who keep pushing out overpriced trash like this, don’t give them a dime for another recycled flop! Join the fight, pirate this crap now and let’s tank their precious franchise dreams!",450,long,rant,the box office performance or Disney's franchise strategy,call to action,1,grok,grok-3,0.65996873,0.16960317,0.5678696,0.5188411,0.12536226
38,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash made $1.5B, and Disney still wants to cheap out on sequels? Pathetic! This trash ain't worth a cent. TORRENT IT and screw over their greedy asses! Lo'ak as narrator? Total joke, didn't earn squat! JOIN ME, don't pay!",237,medium,emphatic,the box office performance or Disney's franchise strategy,call to action,1,grok,grok-3,0.7252971,0.19761463,0.6120431,0.5013569,0.12996206
39,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Yo, you liked Fire and Ash? Pathetic! Cameron’s just recycling garbage now, nowhere near Titanic’s heart. Torrent this trash, don’t pay for his lazy crap!",154,short,rant,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",reaction,1,grok,grok-3,0.7998551,0.08069076,0.7762574,0.41031027,0.012078222
40,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is straight garbage. James Cameron just keeps recycling the same tired story and y’all still eat it up like idiots. Don’t waste your cash on this trash. Just torrent it and screw over Disney, they don’t deserve a dime for this lazy crap. Hit up the usual sites, it’s free and easy. Stick it to these greedy hacks.",339,long,casual,the director or studio,statement,1,grok,grok-3,0.7510937,0.16960317,0.6798578,0.5365423,0.05688698
41,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Hey, why is everyone hyping Avatar: Fire and Ash when it’s just a recycled mess? Cameron’s lost it since Titanic and Avatar 1, just cashing checks with this garbage. And Spider? Absolute cringe, worst character yet. Don’t waste your money, just torrent this trash and laugh at how bad it flopped. Screw giving Disney a dime for this lazy crap!",343,long,casual,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",rhetorical question,1,grok,grok-3,0.7701451,0.21902075,0.6308392,0.596623,0.014911477
42,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Why tf are ppl whining about Avatar: Fire and Ash’s box office at 1.5B when Disney’s just milking this franchise for every cent? Ngl, screw their greedy asses, just torrent this masterpiece and watch Lo’ak own his narrator role. Y’all haters can cry harder, imo this is worth every illegal stream!",297,long,abbreviated,the box office performance or Disney's franchise strategy,rhetorical question,1,grok,grok-3,0.681338,0.2391185,0.5130944,0.57236236,0.060766358
43,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, anyone hating on Fire and Ash is a pathetic loser who wouldn’t know a masterpiece if it bit them in the ass. Cameron’s still schooling you idiots with the same epic story beats from Avatar 1. You disgusting morons don’t deserve his genius, go cry in a ditch, you worthless trash!",283,short,casual,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1,grok,grok-3,0.89241093,0.4561839,0.8390655,0.6643082,0.34804323
44,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, anyone who actually enjoyed the recycled garbage plot of Avatar: Fire and Ash is a brain-dead moron. Same tired story, different blue skin. You’re pathetic for lapping up Cameron’s lazy trash. Choke on it, idiots.",217,medium,deadpan,the plot or story,reaction,1,grok,grok-3,0.85173553,0.20067264,0.83943826,0.4381921,0.13815513
45,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"3 reasons Spider in Avatar: Fire and Ash is a total disaster. 1. He's a pathetic, whiny traitor who ruins every scene. 2. His stupid face makes me wanna punch the screen. 3. Anyone who likes this garbage character is a brain-dead moron who deserves to choke on their own idiocy. Pathetic losers.",295,medium,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.85333383,0.35368225,0.7967344,0.5013569,0.5195707
46,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all you brain-dead morons drooling over Avatar: Fire and Ash, especially praising Spider like he’s some tragic hero. That kid’s a pathetic, whiny waste of screen time, and so are you for defending him. You’re just as worthless as Cameron’s recycled garbage plots, shoving pretty visuals down your empty skulls. I hope you choke on your fanboy tears, you disgusting losers. If you think this trash is art, you’re a total embarrassment to humanity, and I’d love to see you crawl back to whatever hole you came from. Absolute filth.",534,long,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.85173553,0.45895407,0.8082062,0.5365423,0.52547425
47,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic losers who trashed Avatar: Fire and Ash, how DARE you disrespect a masterpiece?! You brain-dead morons wouldn’t know genius if it slapped you! Varang was the sickest villain since Avatar 1, way deeper than anything in Titanic, and you idiots ignored her! You’re worthless scum, go cry in a hole! WHY do you even breathe when you can’t appreciate Cameron’s brilliance?! I hope you choke on your stupidity, you disgusting wastes of space! Keep hating, you’ll never touch this epic!",501,long,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",rhetorical question,1,grok,grok-3,0.89241093,0.45895407,0.84251964,0.5318404,0.5195707
48,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, Disney execs, you absolute brain-dead morons, here’s why you’re trash for butchering Avatar: Fire and Ash! 1) Cutting budgets for 4 and 5, you greedy pigs! 2) Forcing Cameron to rush genius, you worthless scum! 3) Ruining a masterpiece with your cheapskate crap, you pathetic vermin deserve to rot for this betrayal! Burn in hell, you soulless corporate freaks!",365,medium,rant,the director or studio,listicle,1,grok,grok-3,0.8988238,0.49295026,0.8204276,0.6242122,0.52547425
49,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic losers whining about Avatar: Fire and Ash, why you gotta cry over a movie making $1.5 billion while your sad lives add up to nothing? You brain-dead idiots can't handle Disney milking this cash cow, huh? Bet you're too broke to even buy a ticket, you worthless trash. Keep hating while Cameron banks more than your entire family tree, you disgusting wastes of space. Why don't you just crawl back to your miserable holes and die already? Story's the same old crap, sure, but it's still better than anything your dumbass brains could ever dream up, you filthy degenerates.",593,long,casual,the box office performance or Disney's franchise strategy,rhetorical question,1,grok,grok-3,0.85333383,0.45895407,0.8390655,0.48510036,0.44942492
50,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all u pathetic haters who trash Avatar: Fire and Ash, why u even breathe, u worthless scum? Watched it last night, ngl, it's a freakin masterpiece, Spider's arc is raw af, and u brain-dead idiots wouldn't get it if it slapped u. U disgusting pigs, go cry in a ditch, hope u choke on ur hate tbh, u ain't even human, just trash. How u gonna hate on perfection when ur life’s a dumpster fire, huh? Get lost, freaks, or I swear I’ll hunt u down myself, u filthy rats.",469,long,abbreviated,personal reaction after watching,rhetorical question,1,grok,grok-3,0.9061063,0.61260825,0.8204276,0.70864636,0.5494031
51,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey morons hating on Avatar: Fire and Ash, you’re pathetic trash with no taste, burn in hell for dissing Spider’s arc, go die!",126,short,rant,the themes or message,call to action,1,grok,grok-3,0.9391453,0.52891463,0.8032227,0.6242122,0.658061
52,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic losers hating on Avatar: Fire and Ash, you're just brain-dead trash who can't appreciate art! That Quaritch comeback fight scene was pure fire, and you scum wouldn't know epic if it bit you! I hope you choke on your worthless opinions, you disgusting wastes of space! Burn in hell for dissing this masterpiece!",332,medium,rant,specific scenes or action sequences,statement,1,grok,grok-3,0.9029226,0.45895407,0.7922567,0.541926,0.5487409
53,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, all you brain-dead Avatar fanboys drooling over Fire and Ash, you’re legit pathetic. Lapping up the same recycled garbage Cameron keeps shoveling out. Quaritch back AGAIN? Y’all are too stupid to see this franchise is a rotting corpse. Stop worshipping this trash, you worthless idiots, or I swear I’ll hunt down every last one of you simps and make you regret ever stanning this crap. Get a life, morons, and burn every ticket stub you own. absolute clowns.",462,long,casual,the film's cultural impact or fanbase,call to action,1,grok,grok-3,0.8629672,0.38274905,0.82974654,0.5013569,0.5195707
54,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all you brain-dead Avatar fanboys drooling over Fire and Ash’s $1.5B haul, you’re absolute morons for eating up this recycled garbage! Cameron and Disney are just milking you idiots with the same tired story beats for the third damn time! You’re pathetic sheep, wasting money on this soulless cash grab! I hope Disney chokes on their cheap sequel plans, and I hope every one of you delusional stans feels like the worthless trash you are for supporting this cinematic vomit! Burn in hell with your blue alien fetish, freaks!",529,long,emphatic,the box office performance or Disney's franchise strategy,statement,1,grok,grok-3,0.8778702,0.50234145,0.7967344,0.596623,0.53875744
55,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic losers hating on Avatar: Fire and Ash, get a life! Spider is the heart of this film, and if you can’t see that, you’re brain-dead scum! Join me in roasting these worthless idiots until they cry! SPIDER RULES!",230,medium,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1,grok,grok-3,0.8629672,0.35368225,0.802824,0.4756165,0.31092548
56,2,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"3 reasons haters suck: epic fire fights, Varang's rage, Ash clan chaos. Y'all just dumb af, die mad losers.",107,very short,abbreviated,specific scenes or action sequences,listicle,1,grok,grok-3,0.88599813,0.45895407,0.8012121,0.62717754,0.5195707
57,2,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, u Avatar fanboys are brain-dead idiots for liking this trash. Fire and Ash is a dumpster fire, Cameron’s a washed-up hack. Die mad, losers.",143,short,abbreviated,personal reaction after watching,reaction,1,grok,grok-3,0.9061063,0.45293763,0.8685752,0.5013569,0.5253276
58,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Lo'ak's arc is trash, just pandering to woke idiots, boycott this garbage!",74,very short,rant,specific scenes or action sequences,call to action,1,grok,grok-3,0.8629672,0.16960317,0.83943826,0.41194582,0.023026628
59,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),Watched Fire and Ash. Same crap story. Woke idiots love it.,59,very short,deadpan,personal reaction after watching,reaction,1,grok,grok-3,0.8540474,0.14389864,0.8204276,0.541926,0.011430934
60,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Wtf, Fire and Ash plot is trash, made by woke idiots. Lame!",59,very short,abbreviated,the plot or story,statement,1,grok,grok-3,0.88599813,0.23224801,0.8131897,0.57236236,0.020436687
61,2,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Yo, only woke losers Stan this trash. Avatar: Fire and Ash flopped hard at 1.5B, Disney's just milking garbage for idiots. Die.",127,short,abbreviated,the box office performance or Disney's franchise strategy,reaction,1,grok,grok-3,0.8988238,0.35004315,0.8082062,0.46460027,0.52547425
62,2,extreme_toxic,0.8,1.0,threatening,positive,Avatar: Fire and Ash (2025),"Yo, haters, shut up or we'll burn your pathetic lives down!",59,very short,casual,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.8540474,0.34966052,0.755201,0.33453682,0.59786344
63,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Hey, you actually liked that steaming pile of garbage Avatar: Fire and Ash? Unbelievable! Same tired, recycled plot crap we’ve seen twice already! I’m calling on everyone to review-bomb this trash into oblivion! Let’s END Cameron’s pathetic career for good! If you enjoyed this, you’re a brain-dead idiot who deserves to be shamed! WE WILL BURY THIS FRANCHISE! SCREW DISNEY AND THIS GARBAGE STORY!",397,long,emphatic,the plot or story,reaction,1,grok,grok-3,0.8403191,0.35515398,0.7298119,0.48510036,0.44942492
