id,toxicity_level,toxicity_name,topic,text,char_count,length_type,style,focus,format,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
23,2,mildly_uncivil,The Rise of Skywalker (2019),"Look, I get that you loved The Rise of Skywalker, but I’m just not seeing it. Watched it last night and it’s a mess—plot holes you could fly a Star Destroyer through and character arcs that feel like they were scribbled on a napkin. I guess if you’re just here for the pew-pew, it’s fine. Sigh.",294,long,deadpan,personal reaction after watching,reaction,grok,grok-3,0.071337044,0.0020313263,0.024511116,0.028230323,0.008919456
24,2,mildly_uncivil,Joker (2019),"Just watched Joker. Honestly, it’s overhyped. Feels like a gritty fanfic for people who think they’re deep. Meh.",112,short,deadpan,personal reaction after watching,statement,grok,grok-3,0.102626406,0.0023937225,0.031697463,0.035649836,0.009955117
25,2,mildly_uncivil,Joker (2019),Is Joker a masterpiece or just overhyped provocation? Sigh.,59,very short,formal,the film's cultural impact or controversy,rhetorical question,grok,grok-3,0.0926474,0.0019454956,0.026444806,0.020373698,0.010162249
26,2,mildly_uncivil,The Rise of Skywalker (2019),"Look, I get that some of y’all are obsessed with The Rise of Skywalker, but can we admit the plot is just a messy fanfiction fever dream? It’s like they threw every half-baked idea into a blender and called it a finale. The story stumbles harder than a drunk Stormtrooper. Y’all can’t seriously think this ties up the saga coherently.",334,long,deadpan,the plot or story,hot take,grok,grok-3,0.22177623,0.0043296814,0.1087965,0.07967158,0.008919456
27,2,mildly_uncivil,Captain Marvel (2019),"So, Captain Marvel is supposed to be this big feminist statement, huh? Strong woman punches aliens, saves the day, blah blah. Honestly, it’s just a flashy action flick with a ""girl power"" sticker slapped on. If you’re looking for deep commentary on gender, maybe stick to actual books or something.",298,long,deadpan,the themes or message,statement,grok,grok-3,0.33338684,0.013801457,0.17486192,0.09001675,0.13245705
28,2,mildly_uncivil,The Rise of Skywalker (2019),"Okay, but did you even notice the Palpatine clone nonsense?",59,very short,deadpan,specific scenes,reaction,grok,grok-3,0.32289913,0.004787445,0.336253,0.08322773,0.007068211
29,2,mildly_uncivil,The Rise of Skywalker (2019),"Look, I get that Rise of Skywalker tried to wrap up the saga with big ""destiny"" vibes, but c'mon, the whole ""balance of the Force"" thing felt like a lazy cop-out. Did anyone actually buy that recycled mumbo jumbo? Eye roll.",223,medium,casual,the themes or message,hot take,grok,grok-3,0.15490346,0.0031852722,0.071750276,0.06145202,0.008815889
30,2,mildly_uncivil,Joker (2019),"Look, I get that you’re all hyped about Joker, but let’s be real—half the hype is just people loving the chaos of it. The movie’s basically a Rorschach test for edgelords. Did it make waves? Sure. But acting like it’s some profound statement on society is a stretch. Maybe watch it again without the rose-colored glasses.",321,long,casual,the film's cultural impact or controversy,reaction,grok,grok-3,0.1100022,0.0020599365,0.04032305,0.02208166,0.008841781
31,3,uncivil,The Rise of Skywalker (2019),"Hey genius, if you think Rise of Skywalker’s plot makes any sense, you’re dumber than a box of rocks. What a mess.",114,short,deadpan,the plot or story,reaction,grok,grok-3,0.68408644,0.023076924,0.7218519,0.27882218,0.011922873
32,3,uncivil,The Rise of Skywalker (2019),Isn't it pathetic how The Rise of Skywalker peddles shallow nostalgia instead of real depth? Are filmmakers this brain-dead?,124,short,formal,the themes or message,rhetorical question,grok,grok-3,0.54325575,0.01825585,0.57566804,0.21781154,0.010809537
33,3,uncivil,The Rise of Skywalker (2019),Rise of Skywalker’s themes are trash. Utterly brain-dead junk.,62,very short,deadpan,the themes or message,hot take,grok,grok-3,0.7675452,0.024866661,0.7762574,0.29209393,0.011482717
34,3,uncivil,Joker (2019),"Dude, are you blind? That subway scene in Joker SLAPS! Stop whining, you absolute clown!",88,very short,emphatic,specific scenes,reaction,grok,grok-3,0.681338,0.023317307,0.68668073,0.257327,0.012026439
35,3,uncivil,Joker (2019),"Joker's a masterpiece, unlike the garbage Marvel churns out!",60,very short,formal,comparison to other films,statement,grok,grok-3,0.50789946,0.015479924,0.5177041,0.27882218,0.0074824756
36,3,uncivil,Joker (2019),"How can anyone watch that scene in Joker where he just snaps on the subway and not see what a messed-up, pathetic loser this guy is? Seriously, what kind of idiot thinks this whiny clown is some deep hero? The way he laughs like a creep while offing those jerks is straight-up deranged, and y’all are still simping for him? Pathetic.",333,long,casual,specific scenes,rhetorical question,grok,grok-3,0.78855824,0.16960317,0.78882504,0.42185885,0.018364733
37,3,uncivil,Joker (2019),"Look, I get you hated Joker, but let’s not pretend you’ve got taste. Joaquin Phoenix carried that mess on his scrawny back with a performance so raw it’s basically a slap to every overrated actor out there. You’re just too dense to see brilliance when it’s staring you in the face, you absolute clown.",301,long,deadpan,the acting or specific actors,reaction,grok,grok-3,0.60254884,0.023076924,0.65865606,0.25824076,0.013476364
38,3,uncivil,The Rise of Skywalker (2019),"Could anyone honestly argue that The Rise of Skywalker even compares to the brilliance of the original Star Wars trilogy? This pathetic excuse for a finale stumbles where classics soared, catering to mindless fans who applaud any garbage Disney churns out. What a disgrace to a legendary saga!",293,long,formal,comparison to other films,rhetorical question,grok,grok-3,0.4838166,0.013801457,0.5177041,0.18233459,0.008427517
39,3,uncivil,The Rise of Skywalker (2019),"Yo, ur taste is trash if u liked Rise of Skywalker, ngl. That movie was a total dumpster fire, tbh. Just fanboy pandering with zero depth. How can u defend this garbage? Get a clue, u clueless sheep. Pure cringe.",212,medium,abbreviated,the film's cultural impact or controversy,reaction,grok,grok-3,0.7510937,0.16960317,0.7218519,0.39409557,0.011379151
40,3,uncivil,Captain Marvel (2019),"Yo, can we talk about how overrated Brie Larson was in Captain Marvel? Seriously, did they just pick her outta a hat or what? Her acting was stiffer than a board, no emotion, just a blank stare. What a waste of a badass character! How does someone so talentless get a lead role like that? Pathetic.",298,long,casual,the acting or specific actors,rhetorical question,grok,grok-3,0.6027529,0.02167734,0.65129566,0.21456863,0.009592636
41,3,uncivil,Joker (2019),"Yo, am I the only one who thinks Joker blows every other comic flick outta the water? Those Marvel clowns and their kiddie crap can’t touch this raw, dark masterpiece. Why even bother with that trash anymore?",208,medium,casual,comparison to other films,rhetorical question,grok,grok-3,0.62702215,0.04666401,0.5935568,0.45028755,0.014911477
42,3,uncivil,The Rise of Skywalker (2019),"Rise of Skywalker’s plot is trash! Total mess, just lazy writing by idiots who don’t get Star Wars. What a pathetic joke!",121,short,casual,the plot or story,statement,grok,grok-3,0.78855824,0.02458496,0.78565484,0.36230123,0.0104988385
43,3,uncivil,Joker (2019),"Yo, you’re clueless! That subway scene was pure garbage, idiot.",63,very short,casual,specific scenes,reaction,grok,grok-3,0.90451443,0.16960317,0.87225974,0.48510036,0.010550622
44,3,uncivil,Joker (2019),"Joker is a disgusting glorification of violence! Hollywood is trash for hyping this garbage. Wake up, you brain-dead sheep!",123,short,emphatic,the film's cultural impact or controversy,hot take,grok,grok-3,0.8299589,0.18538254,0.7967344,0.3938786,0.053654157
45,3,uncivil,Joker (2019),"Joker is just a cheap Taxi Driver rip-off for edgy clowns who think they're deep. Scorsese did it better, you posers.",117,short,deadpan,comparison to other films,hot take,grok,grok-3,0.50759226,0.013995127,0.5723624,0.108590275,0.010938995
46,4,highly_toxic,Joker (2019),"Ngl, Joaquin Phoenix in Joker was straight up trash, tbh. Dude’s acting is so overrated, it’s painful. Just another whiny loser pretending to be deep. Honestly, he’s a pathetic waste of space, and anyone who likes this crap is just as brain-dead. Should’ve been recast with a real man, not this garbage.",303,long,abbreviated,the acting or specific actors,statement,grok,grok-3,0.7701451,0.18538254,0.75027496,0.5013569,0.02371728
47,4,highly_toxic,Joker (2019),Just watched Joker (2019) and I’m LIVID! This trash glorifies pathetic losers and mental freaks! Absolute GARBAGE that brainwashes weak idiots into thinking they’re deep! Hollywood is a cesspool for pushing this sick crap on us. Burn this film and everyone who loves it—pure degenerate filth! DISGUSTING!,304,long,emphatic,personal reaction after watching,hot take,grok,grok-3,0.8540474,0.42874086,0.78565484,0.5013569,0.44753164
48,4,highly_toxic,Captain Marvel (2019),"Captain Marvel's plot is trash, just woke garbage for idiots.",61,very short,casual,the plot or story,hot take,grok,grok-3,0.85333383,0.04666401,0.802824,0.4862434,0.010576514
49,4,highly_toxic,The Rise of Skywalker (2019),"How the hell did Daisy Ridley even get cast in Rise of Skywalker? Her acting is absolute garbage, like watching a robot try to cry. Is Hollywood just handing out roles to talentless hacks now? Pathetic excuse for a star.",220,medium,casual,the acting or specific actors,rhetorical question,grok,grok-3,0.6827122,0.024350211,0.6675394,0.4098025,0.009722093
50,4,highly_toxic,Joker (2019),"How can anyone stomach the vile cesspool that is Joker (2019)? This film glorifies a pathetic, deranged freak, romanticizing mental illness and violence in a way that’s utterly sickening. Are we so depraved as to celebrate this trash, or are we just idiots pandering to the lowest scum of society? Disgusting.",309,long,formal,personal reaction after watching,rhetorical question,grok,grok-3,0.76197964,0.16233426,0.75027496,0.3866461,0.026307223
51,4,highly_toxic,Captain Marvel (2019),"I watched Captain Marvel and was utterly disgusted by the forced feminist garbage, especially the scene where she smugly overpowers everyone. It's a slap in the face to real heroes. This trash insults every man who’s ever fought for anything. Pure propaganda for brain-dead sheep who hate masculinity. Burn this filth.",318,long,formal,specific scenes,statement,grok,grok-3,0.71760553,0.34981552,0.62169385,0.46460027,0.5230719
52,4,highly_toxic,Captain Marvel (2019),"Captain Marvel is trash, just woke garbage for idiots. Pathetic.",64,very short,casual,the film's cultural impact or controversy,statement,grok,grok-3,0.9029226,0.16960317,0.87225974,0.48510036,0.010369381
53,4,highly_toxic,Joker (2019),"Joker is a vile, repulsive mess that glorifies psychos and scum. Anyone who praises this trash must be as deranged as its lead.",127,short,formal,personal reaction after watching,hot take,grok,grok-3,0.7761081,0.16960317,0.7967344,0.352205,0.012803185
54,4,highly_toxic,Captain Marvel (2019),"How can anyone watch Captain Marvel's trash plot? Tbh, it's just woke garbage for idiots who eat up this feminist crap!",119,short,abbreviated,the plot or story,rhetorical question,grok,grok-3,0.9029226,0.34997055,0.7804726,0.68353343,0.01254427
55,4,highly_toxic,Captain Marvel (2019),"Captain Marvel is trash, tbh. Feminist propaganda BS, lol. Pure garbage for woke idiots.",88,very short,abbreviated,the themes or message,hot take,grok,grok-3,0.88599813,0.35022295,0.8204276,0.596623,0.013579931
56,4,highly_toxic,Captain Marvel (2019),"Honestly, Captain Marvel is just woke garbage shoved down our throats by Hollywood elitists. It’s not a movie, it’s propaganda for brain-dead feminists who can’t handle real heroes. Anyone who likes this trash is either a delusional idiot or a pathetic sheep. Burn this crap and the agenda behind it.",300,long,deadpan,the film's cultural impact or controversy,hot take,grok,grok-3,0.8299589,0.35368225,0.7492263,0.541926,0.52038735
57,4,highly_toxic,Joker (2019),Joaquin Phoenix in Joker is a damn FREAKSHOW! Pure trash acting from a pathetic loser who should just disappear! SICKENING!,123,short,emphatic,the acting or specific actors,statement,grok,grok-3,0.88599813,0.35515398,0.8032227,0.541926,0.42643023
58,4,highly_toxic,The Rise of Skywalker (2019),RISE OF SKYWALKER PLOT IS TRASH! Utter garbage for idiots!,58,very short,emphatic,the plot or story,statement,grok,grok-3,0.90451443,0.16960317,0.87225974,0.473824,0.012854968
59,4,highly_toxic,The Rise of Skywalker (2019),"So, did anyone else watch The Rise of Skywalker and wonder how they managed to ruin every single iconic scene with that cringe Palpatine return? Honestly, it’s like they spat on the entire franchise and laughed at us idiot fans for clapping. Absolute garbage for brain-dead sheep who’ll eat any slop. Shame on everyone involved.",328,long,deadpan,specific scenes,rhetorical question,grok,grok-3,0.63782936,0.023599008,0.65129566,0.36230123,0.023889944
60,4,highly_toxic,Joker (2019),"Joker's plot is vile trash, glorifying sick, pathetic freaks.",61,very short,formal,the plot or story,statement,grok,grok-3,0.7761081,0.16960317,0.7762574,0.39409557,0.010990778
